filename;y_true;y_pred;y_pred_prob;Precision;Recall;F1-Score;TN;FP;FN;TP
clear,0047,jpg;1;1;0,9971612;1,0;1,0;1,0;0;0;0;0
clear,0048,jpg;1;1;0,89531416;1,0;1,0;1,0;0;0;0;0
clear,0049,jpg;1;1;0,9686913;1,0;1,0;1,0;0;0;0;0
clear,0050,jpg;1;1;0,65142393;1,0;1,0;1,0;0;0;0;0
clear,0051,jpg;1;0;0,1707559;0,0;0,0;0,0;0;0;1;0
clear,0052,jpg;1;1;0,5205685;1,0;1,0;1,0;0;0;0;0
clear,0053,jpg;1;1;0,84676015;1,0;1,0;1,0;0;0;0;0
clear,0054,jpg;1;0;0,44742376;0,0;0,0;0,0;0;0;1;0
clear,0055,jpg;1;0;0,49820495;0,0;0,0;0,0;0;0;1;0
clear,0056,jpg;1;0;0,082102574;0,0;0,0;0,0;0;0;1;0
clear,0057,jpg;1;1;0,9407387;1,0;1,0;1,0;0;0;0;0
clear,0058,jpg;1;1;0,8882211;1,0;1,0;1,0;0;0;0;0
clear,0059,jpg;1;1;0,8705238;1,0;1,0;1,0;0;0;0;0
clear,0060,jpg;1;0;0,46048915;0,0;0,0;0,0;0;0;1;0
clear,0061,jpg;1;1;0,5514672;1,0;1,0;1,0;0;0;0;0
clear,0062,jpg;1;1;0,9643895;1,0;1,0;1,0;0;0;0;0
clear,0063,jpg;1;0;0,26229268;0,0;0,0;0,0;0;0;1;0
clear,0064,jpg;1;0;0,010657623;0,0;0,0;0,0;0;0;1;0
clear,0065,jpg;1;1;0,90396845;1,0;1,0;1,0;0;0;0;0
clear,0066,jpg;1;1;0,8620444;1,0;1,0;1,0;0;0;0;0
clear,0067,jpg;1;1;0,9678229;1,0;1,0;1,0;0;0;0;0
clear,0068,jpg;1;1;0,8910193;1,0;1,0;1,0;0;0;0;0
clear,0069,jpg;1;0;0,4364932;0,0;0,0;0,0;0;0;1;0
clear,0070,jpg;1;1;0,72264874;1,0;1,0;1,0;0;0;0;0
clear,0071,jpg;1;1;0,9328252;1,0;1,0;1,0;0;0;0;0
clear,0072,jpg;1;1;0,98423713;1,0;1,0;1,0;0;0;0;0
clear,0073,jpg;1;1;0,8917822;1,0;1,0;1,0;0;0;0;0
clear,0074,jpg;1;1;0,87636787;1,0;1,0;1,0;0;0;0;0
clear,0075,jpg;1;1;0,9685566;1,0;1,0;1,0;0;0;0;0
clear,0076,jpg;1;0;0,29270917;0,0;0,0;0,0;0;0;1;0
clear,0077,jpg;1;1;0,7618942;1,0;1,0;1,0;0;0;0;0
clear,0078,jpg;1;1;0,98512596;1,0;1,0;1,0;0;0;0;0
clear,0079,jpg;1;0;0,4929661;0,0;0,0;0,0;0;0;1;0
clear,0080,jpg;1;1;0,8859726;1,0;1,0;1,0;0;0;0;0
clear,0081,jpg;1;1;0,8590519;1,0;1,0;1,0;0;0;0;0
clear,0082,jpg;1;1;0,8246825;1,0;1,0;1,0;0;0;0;0
clear,0083,jpg;1;1;0,9993522;1,0;1,0;1,0;0;0;0;0
clear,0084,jpg;1;1;0,86550725;1,0;1,0;1,0;0;0;0;0
clear,0085,jpg;1;1;0,76481014;1,0;1,0;1,0;0;0;0;0
clear,0086,jpg;1;1;0,5924052;1,0;1,0;1,0;0;0;0;0
clear,0087,jpg;1;1;0,98582363;1,0;1,0;1,0;0;0;0;0
clear,0088,jpg;1;0;0,07988731;0,0;0,0;0,0;0;0;1;0
clear,0089,jpg;1;1;0,6517612;1,0;1,0;1,0;0;0;0;0
clear,0090,jpg;1;0;0,48177952;0,0;0,0;0,0;0;0;1;0
clear,0091,jpg;1;0;0,38838214;0,0;0,0;0,0;0;0;1;0
clear,0092,jpg;1;1;0,7983717;1,0;1,0;1,0;0;0;0;0
clear,0093,jpg;1;1;0,99492544;1,0;1,0;1,0;0;0;0;0
clear,0094,jpg;1;1;0,73505056;1,0;1,0;1,0;0;0;0;0
clear,0095,jpg;1;1;0,72939444;1,0;1,0;1,0;0;0;0;0
clear,0096,jpg;1;1;0,6044999;1,0;1,0;1,0;0;0;0;0
clear,0097,jpg;1;1;0,6647571;1,0;1,0;1,0;0;0;0;0
clear,0098,jpg;1;1;0,5590079;1,0;1,0;1,0;0;0;0;0
clear,0099,jpg;1;1;0,81791854;1,0;1,0;1,0;0;0;0;0
clear,0100,jpg;1;0;0,37588418;0,0;0,0;0,0;0;0;1;0
clear,0101,jpg;1;0;0,39188528;0,0;0,0;0,0;0;0;1;0
clear,0102,jpg;1;1;0,8675432;1,0;1,0;1,0;0;0;0;0
clear,0103,jpg;1;1;0,99540085;1,0;1,0;1,0;0;0;0;0
clear,0104,jpg;1;0;0,050022084;0,0;0,0;0,0;0;0;1;0
clear,0105,jpg;1;0;0,30841812;0,0;0,0;0,0;0;0;1;0
clear,0106,jpg;1;0;0,10010286;0,0;0,0;0,0;0;0;1;0
clear,0107,jpg;1;0;0,3904631;0,0;0,0;0,0;0;0;1;0
clear,0108,jpg;1;1;0,98260814;1,0;1,0;1,0;0;0;0;0
clear,0109,jpg;1;1;0,9804025;1,0;1,0;1,0;0;0;0;0
clear,0110,jpg;1;1;0,84571713;1,0;1,0;1,0;0;0;0;0
clear,0111,jpg;1;1;0,6880822;1,0;1,0;1,0;0;0;0;0
clear,0112,jpg;1;1;0,96691823;1,0;1,0;1,0;0;0;0;0
clear,0113,jpg;1;1;0,99971753;1,0;1,0;1,0;0;0;0;0
clear,0114,jpg;1;1;0,80639464;1,0;1,0;1,0;0;0;0;0
clear,0115,jpg;1;1;0,9855684;1,0;1,0;1,0;0;0;0;0
clear,0116,jpg;1;1;0,5575603;1,0;1,0;1,0;0;0;0;0
clear,0117,jpg;1;1;0,9982442;1,0;1,0;1,0;0;0;0;0
clear,0118,jpg;1;1;0,8784962;1,0;1,0;1,0;0;0;0;0
clear,0119,jpg;1;1;0,5898293;1,0;1,0;1,0;0;0;0;0
clear,0120,jpg;1;1;0,6837332;1,0;1,0;1,0;0;0;0;0
clear,0121,jpg;1;1;0,92857337;1,0;1,0;1,0;0;0;0;0
clear,0122,jpg;1;0;0,32137963;0,0;0,0;0,0;0;0;1;0
clear,0123,jpg;1;1;0,9191958;1,0;1,0;1,0;0;0;0;0
clear,0124,jpg;1;1;0,6635512;1,0;1,0;1,0;0;0;0;0
clear,0125,jpg;1;1;0,98810804;1,0;1,0;1,0;0;0;0;0
clear,0126,jpg;1;1;0,93917465;1,0;1,0;1,0;0;0;0;0
clear,0127,jpg;1;1;0,9926932;1,0;1,0;1,0;0;0;0;0
clear,0128,jpg;1;1;0,76302975;1,0;1,0;1,0;0;0;0;0
clear,0129,jpg;1;1;0,85537994;1,0;1,0;1,0;0;0;0;0
clear,0130,jpg;1;1;0,90980965;1,0;1,0;1,0;0;0;0;0
clear,0131,jpg;1;1;0,5508126;1,0;1,0;1,0;0;0;0;0
clear,0132,jpg;1;0;0,422883;0,0;0,0;0,0;0;0;1;0
clear,0133,jpg;1;0;0,044873863;0,0;0,0;0,0;0;0;1;0
clear,0134,jpg;1;1;0,72490287;1,0;1,0;1,0;0;0;0;0
clear,0135,jpg;1;0;0,35218626;0,0;0,0;0,0;0;0;1;0
clear,0136,jpg;1;0;0,012636366;0,0;0,0;0,0;0;0;1;0
clear,0137,jpg;1;1;0,9054289;1,0;1,0;1,0;0;0;0;0
clear,0138,jpg;1;0;0,40945777;0,0;0,0;0,0;0;0;1;0
clear,0139,jpg;1;0;0,089695446;0,0;0,0;0,0;0;0;1;0
clear,0140,jpg;1;1;0,8293412;1,0;1,0;1,0;0;0;0;0
clear,0141,jpg;1;1;0,9575932;1,0;1,0;1,0;0;0;0;0
clear,0142,jpg;1;1;0,99412423;1,0;1,0;1,0;0;0;0;0
clear,0143,jpg;1;1;0,9901549;1,0;1,0;1,0;0;0;0;0
clear,0144,jpg;1;1;0,9973271;1,0;1,0;1,0;0;0;0;0
clear,0145,jpg;1;1;0,97298634;1,0;1,0;1,0;0;0;0;0
clear,0146,jpg;1;1;0,90516514;1,0;1,0;1,0;0;0;0;0
clear,0147,jpg;1;0;0,24538209;0,0;0,0;0,0;0;0;1;0
clear,0148,jpg;1;1;0,7626374;1,0;1,0;1,0;0;0;0;0
clear,0149,jpg;1;1;0,86842537;1,0;1,0;1,0;0;0;0;0
clear,0150,jpg;1;1;0,7561754;1,0;1,0;1,0;0;0;0;0
clear,0151,jpg;1;1;0,55345;1,0;1,0;1,0;0;0;0;0
clear,0152,jpg;1;1;0,76367307;1,0;1,0;1,0;0;0;0;0
clear,0153,jpg;1;0;0,44063783;0,0;0,0;0,0;0;0;1;0
clear,0154,jpg;1;1;0,6904067;1,0;1,0;1,0;0;0;0;0
clear,0155,jpg;1;1;0,9926033;1,0;1,0;1,0;0;0;0;0
clear,0156,jpg;1;1;0,9230529;1,0;1,0;1,0;0;0;0;0
clear,0157,jpg;1;0;0,1553985;0,0;0,0;0,0;0;0;1;0
clear,0158,jpg;1;1;0,5841663;1,0;1,0;1,0;0;0;0;0
clear,0159,jpg;1;1;0,8267779;1,0;1,0;1,0;0;0;0;0
clear,0160,jpg;1;1;0,7018815;1,0;1,0;1,0;0;0;0;0
clear,0161,jpg;1;1;0,99191046;1,0;1,0;1,0;0;0;0;0
clear,0162,jpg;1;0;0,016819274;0,0;0,0;0,0;0;0;1;0
clear,0163,jpg;1;1;0,9081552;1,0;1,0;1,0;0;0;0;0
clear,0164,jpg;1;0;0,3658378;0,0;0,0;0,0;0;0;1;0
clear,0165,jpg;1;1;0,99990624;1,0;1,0;1,0;0;0;0;0
clear,0166,jpg;1;1;0,9860147;1,0;1,0;1,0;0;0;0;0
clear,0167,jpg;1;0;0,25194043;0,0;0,0;0,0;0;0;1;0
clear,0168,jpg;1;1;0,9621663;1,0;1,0;1,0;0;0;0;0
clear,0169,jpg;1;1;0,9977459;1,0;1,0;1,0;0;0;0;0
clear,0170,jpg;1;1;0,9999818;1,0;1,0;1,0;0;0;0;0
clear,0171,jpg;1;1;0,9674675;1,0;1,0;1,0;0;0;0;0
clear,0172,jpg;1;1;0,9485701;1,0;1,0;1,0;0;0;0;0
clear,0173,jpg;1;1;0,978515;1,0;1,0;1,0;0;0;0;0
clear,0174,jpg;1;0;0,023894046;0,0;0,0;0,0;0;0;1;0
clear,0175,jpg;1;0;0,46221456;0,0;0,0;0,0;0;0;1;0
clear,0176,jpg;1;1;0,8883884;1,0;1,0;1,0;0;0;0;0
clear,0177,jpg;1;1;0,668834;1,0;1,0;1,0;0;0;0;0
clear,0178,jpg;1;1;0,5883486;1,0;1,0;1,0;0;0;0;0
clear,0179,jpg;1;0;0,42655724;0,0;0,0;0,0;0;0;1;0
clear,0180,jpg;1;0;1,3993332e-07;0,0;0,0;0,0;0;0;1;0
clear,0181,jpg;1;0;0,2342537;0,0;0,0;0,0;0;0;1;0
clear,0182,jpg;1;1;0,88530874;1,0;1,0;1,0;0;0;0;0
clear,0183,jpg;1;1;0,697804;1,0;1,0;1,0;0;0;0;0
clear,0184,jpg;1;1;0,97329974;1,0;1,0;1,0;0;0;0;0
clear,0185,jpg;1;1;0,97476983;1,0;1,0;1,0;0;0;0;0
clear,0186,jpg;1;0;0,39180905;0,0;0,0;0,0;0;0;1;0
clear,0187,jpg;1;1;0,95910347;1,0;1,0;1,0;0;0;0;0
clear,0188,jpg;1;1;0,6418185;1,0;1,0;1,0;0;0;0;0
clear,0189,jpg;1;0;0,11266003;0,0;0,0;0,0;0;0;1;0
clear,0190,jpg;1;0;0,42419237;0,0;0,0;0,0;0;0;1;0
clear,0191,jpg;1;1;0,56231916;1,0;1,0;1,0;0;0;0;0
clear,0192,jpeg;1;1;0,7938443;1,0;1,0;1,0;0;0;0;0
clear,0193,jpeg;1;1;0,9806473;1,0;1,0;1,0;0;0;0;0
clear,0194,jpeg;1;1;0,99880654;1,0;1,0;1,0;0;0;0;0
clear,0195,jpeg;1;0;0,020045439;0,0;0,0;0,0;0;0;1;0
clear,0196,jpeg;1;1;0,8994242;1,0;1,0;1,0;0;0;0;0
clear,0197,jpeg;1;1;0,9148506;1,0;1,0;1,0;0;0;0;0
clear,0198,jpeg;1;1;0,7720956;1,0;1,0;1,0;0;0;0;0
clear,0199,jpeg;1;1;0,96006435;1,0;1,0;1,0;0;0;0;0
clear,0200,jpeg;1;1;0,8239386;1,0;1,0;1,0;0;0;0;0
clear,0201,jpeg;1;1;0,57602596;1,0;1,0;1,0;0;0;0;0
clear,0202,jpeg;1;1;0,9986749;1,0;1,0;1,0;0;0;0;0
clear,0203,jpeg;1;1;0,9910474;1,0;1,0;1,0;0;0;0;0
clear,0204,jpeg;1;1;0,99851894;1,0;1,0;1,0;0;0;0;0
clear,0205,jpeg;1;1;0,9980624;1,0;1,0;1,0;0;0;0;0
clear,0206,jpeg;1;1;0,98277515;1,0;1,0;1,0;0;0;0;0
clear,0207,jpeg;1;1;0,8380302;1,0;1,0;1,0;0;0;0;0
clear,0208,jpeg;1;1;0,9720628;1,0;1,0;1,0;0;0;0;0
clear,0209,jpeg;1;1;0,73561376;1,0;1,0;1,0;0;0;0;0
clear,0210,jpeg;1;1;0,9990953;1,0;1,0;1,0;0;0;0;0
clear,0211,jpeg;1;1;0,9489097;1,0;1,0;1,0;0;0;0;0
clear,0212,jpeg;1;1;0,9453698;1,0;1,0;1,0;0;0;0;0
clear,0213,jpeg;1;0;0,37793228;0,0;0,0;0,0;0;0;1;0
clear,0214,jpeg;1;1;0,9884754;1,0;1,0;1,0;0;0;0;0
clear,0215,jpeg;1;0;0,3932175;0,0;0,0;0,0;0;0;1;0
clear,0216,jpeg;1;1;0,9832939;1,0;1,0;1,0;0;0;0;0
clear,0217,jpeg;1;1;0,9489416;1,0;1,0;1,0;0;0;0;0
clear,0218,jpeg;1;1;0,93213177;1,0;1,0;1,0;0;0;0;0
clear,0219,jpeg;1;1;0,99928904;1,0;1,0;1,0;0;0;0;0
clear,0220,jpeg;1;0;0,41639364;0,0;0,0;0,0;0;0;1;0
clear,0221,jpeg;1;1;0,92711836;1,0;1,0;1,0;0;0;0;0
clear,0222,jpeg;1;1;0,7649164;1,0;1,0;1,0;0;0;0;0
clear,0223,jpeg;1;1;0,9459104;1,0;1,0;1,0;0;0;0;0
clear,0224,jpeg;1;0;0,48619065;0,0;0,0;0,0;0;0;1;0
clear,0225,jpeg;1;1;0,7181909;1,0;1,0;1,0;0;0;0;0
clear,0226,jpeg;1;1;0,9995255;1,0;1,0;1,0;0;0;0;0
clear,0227,jpeg;1;1;0,9821222;1,0;1,0;1,0;0;0;0;0
clear,0228,jpeg;1;1;0,7946401;1,0;1,0;1,0;0;0;0;0
clear,0229,jpeg;1;1;0,997844;1,0;1,0;1,0;0;0;0;0
clear,0230,jpeg;1;1;0,8625137;1,0;1,0;1,0;0;0;0;0
clear,0231,jpeg;1;1;0,8120095;1,0;1,0;1,0;0;0;0;0
clear,0232,jpeg;1;0;0,41702473;0,0;0,0;0,0;0;0;1;0
clear,0233,jpeg;1;1;0,5014299;1,0;1,0;1,0;0;0;0;0
clear,0234,jpeg;1;1;0,9999962;1,0;1,0;1,0;0;0;0;0
clear,0235,jpeg;1;1;0,9939999;1,0;1,0;1,0;0;0;0;0
clear,0236,jpeg;1;1;0,6593014;1,0;1,0;1,0;0;0;0;0
clear,0237,jpeg;1;1;0,9985867;1,0;1,0;1,0;0;0;0;0
clear,0238,jpeg;1;1;0,57891905;1,0;1,0;1,0;0;0;0;0
clear,0239,jpeg;1;1;0,9998921;1,0;1,0;1,0;0;0;0;0
clear,0240,jpeg;1;1;0,94163316;1,0;1,0;1,0;0;0;0;0
clear,0241,jpeg;1;1;0,9972276;1,0;1,0;1,0;0;0;0;0
clear,0242,jpeg;1;1;0,9896259;1,0;1,0;1,0;0;0;0;0
clear,0243,jpeg;1;1;0,94045407;1,0;1,0;1,0;0;0;0;0
clear,0244,jpeg;1;0;0,14125259;0,0;0,0;0,0;0;0;1;0
clear,0245,jpeg;1;1;0,76909816;1,0;1,0;1,0;0;0;0;0
clear,0246,jpeg;1;1;0,9797968;1,0;1,0;1,0;0;0;0;0
clear,0247,jpeg;1;1;0,5649824;1,0;1,0;1,0;0;0;0;0
clear,0248,jpeg;1;1;0,9576804;1,0;1,0;1,0;0;0;0;0
clear,0249,jpeg;1;1;0,9003888;1,0;1,0;1,0;0;0;0;0
clear,0250,jpeg;1;1;0,8971127;1,0;1,0;1,0;0;0;0;0
clear,0251,jpeg;1;1;0,96323496;1,0;1,0;1,0;0;0;0;0
clear,0252,jpeg;1;1;0,9975483;1,0;1,0;1,0;0;0;0;0
clear,0253,jpeg;1;1;0,6144626;1,0;1,0;1,0;0;0;0;0
clear,0254,jpeg;1;1;0,6908042;1,0;1,0;1,0;0;0;0;0
clear,0255,jpeg;1;1;0,69903344;1,0;1,0;1,0;0;0;0;0
clear,0256,jpeg;1;1;0,9841078;1,0;1,0;1,0;0;0;0;0
clear,0257,jpeg;1;0;0,35857144;0,0;0,0;0,0;0;0;1;0
clear,0258,jpeg;1;1;0,99999225;1,0;1,0;1,0;0;0;0;0
clear,0259,jpeg;1;1;0,9811529;1,0;1,0;1,0;0;0;0;0
clear,0260,jpeg;1;1;0,9612955;1,0;1,0;1,0;0;0;0;0
clear,0261,jpeg;1;1;0,9996381;1,0;1,0;1,0;0;0;0;0
clear,0262,jpeg;1;1;0,9843522;1,0;1,0;1,0;0;0;0;0
clear,0263,jpeg;1;1;0,9721792;1,0;1,0;1,0;0;0;0;0
clear,0264,jpeg;1;1;0,9890825;1,0;1,0;1,0;0;0;0;0
clear,0265,jpeg;1;1;0,61110514;1,0;1,0;1,0;0;0;0;0
clear,0266,jpeg;1;1;0,9807688;1,0;1,0;1,0;0;0;0;0
clear,0267,jpeg;1;1;0,99785346;1,0;1,0;1,0;0;0;0;0
clear,0268,jpeg;1;1;0,96713233;1,0;1,0;1,0;0;0;0;0
clear,0269,jpeg;1;1;0,6704093;1,0;1,0;1,0;0;0;0;0
clear,0270,jpeg;1;1;0,9471626;1,0;1,0;1,0;0;0;0;0
clear,0271,jpeg;1;1;0,999413;1,0;1,0;1,0;0;0;0;0
clear,0272,jpeg;1;0;0,05743396;0,0;0,0;0,0;0;0;1;0
clear,0273,jpeg;1;1;0,999515;1,0;1,0;1,0;0;0;0;0
clear,0274,jpeg;1;1;0,9358147;1,0;1,0;1,0;0;0;0;0
clear,0275,jpeg;1;1;0,5295639;1,0;1,0;1,0;0;0;0;0
clear,0276,jpeg;1;1;0,9936313;1,0;1,0;1,0;0;0;0;0
clear,0277,jpeg;1;0;0,4618829;0,0;0,0;0,0;0;0;1;0
clear,0278,jpeg;1;1;0,98313236;1,0;1,0;1,0;0;0;0;0
clear,0279,jpeg;1;0;0,30716598;0,0;0,0;0,0;0;0;1;0
clear,0280,jpeg;1;1;0,8658137;1,0;1,0;1,0;0;0;0;0
clear,0281,jpeg;1;1;0,9355849;1,0;1,0;1,0;0;0;0;0
clear,0282,jpeg;1;1;0,9921152;1,0;1,0;1,0;0;0;0;0
clear,0283,jpeg;1;1;0,9581081;1,0;1,0;1,0;0;0;0;0
clear,0284,jpeg;1;1;0,9921134;1,0;1,0;1,0;0;0;0;0
clear,0285,jpeg;1;0;0,3875483;0,0;0,0;0,0;0;0;1;0
clear,0286,jpeg;1;1;0,9685485;1,0;1,0;1,0;0;0;0;0
clear,0287,jpeg;1;1;0,9746985;1,0;1,0;1,0;0;0;0;0
clear,0288,jpeg;1;1;0,99187684;1,0;1,0;1,0;0;0;0;0
clear,0289,jpeg;1;1;0,7580255;1,0;1,0;1,0;0;0;0;0
clear,0290,jpeg;1;1;0,72363895;1,0;1,0;1,0;0;0;0;0
clear,0291,jpeg;1;1;0,9993054;1,0;1,0;1,0;0;0;0;0
clear,0292,jpeg;1;1;0,9564169;1,0;1,0;1,0;0;0;0;0
clear,0293,jpeg;1;1;0,90153253;1,0;1,0;1,0;0;0;0;0
clear,0294,jpeg;1;1;0,9335901;1,0;1,0;1,0;0;0;0;0
clear,0295,jpeg;1;1;0,99936205;1,0;1,0;1,0;0;0;0;0
clear,0296,jpeg;1;1;0,94366574;1,0;1,0;1,0;0;0;0;0
clear,0297,jpeg;1;1;0,9535256;1,0;1,0;1,0;0;0;0;0
clear,0298,jpeg;1;1;0,9993934;1,0;1,0;1,0;0;0;0;0
clear,0299,jpeg;1;1;0,97156006;1,0;1,0;1,0;0;0;0;0
clear,0300,jpeg;1;1;0,9337438;1,0;1,0;1,0;0;0;0;0
clear,0301,jpeg;1;1;0,97593594;1,0;1,0;1,0;0;0;0;0
clear,0302,jpeg;1;1;0,99238664;1,0;1,0;1,0;0;0;0;0
clear,0303,jpeg;1;1;0,96750695;1,0;1,0;1,0;0;0;0;0
clear,0304,jpeg;1;1;0,99982166;1,0;1,0;1,0;0;0;0;0
clear,0305,jpeg;1;1;0,99609333;1,0;1,0;1,0;0;0;0;0
clear,0306,jpeg;1;1;0,99886006;1,0;1,0;1,0;0;0;0;0
clear,0307,jpeg;1;1;0,6331414;1,0;1,0;1,0;0;0;0;0
clear,0308,jpeg;1;1;0,9710678;1,0;1,0;1,0;0;0;0;0
clear,0309,jpeg;1;1;0,77799183;1,0;1,0;1,0;0;0;0;0
clear,0310,jpeg;1;0;0,39009145;0,0;0,0;0,0;0;0;1;0
clear,0311,jpeg;1;1;0,89822555;1,0;1,0;1,0;0;0;0;0
clear,0312,jpeg;1;1;0,8868247;1,0;1,0;1,0;0;0;0;0
clear,0313,jpeg;1;1;0,9924292;1,0;1,0;1,0;0;0;0;0
clear,0314,jpeg;1;1;0,9215323;1,0;1,0;1,0;0;0;0;0
clear,0315,jpeg;1;1;0,99981946;1,0;1,0;1,0;0;0;0;0
clear,0316,jpeg;1;1;0,93525374;1,0;1,0;1,0;0;0;0;0
clear,0317,jpeg;1;1;0,6589396;1,0;1,0;1,0;0;0;0;0
clear,0318,jpeg;1;1;0,94580066;1,0;1,0;1,0;0;0;0;0
clear,0319,jpeg;1;1;0,940891;1,0;1,0;1,0;0;0;0;0
clear,0320,jpeg;1;1;0,9712961;1,0;1,0;1,0;0;0;0;0
clear,0321,jpeg;1;1;0,9430387;1,0;1,0;1,0;0;0;0;0
clear,0322,jpeg;1;0;0,4428382;0,0;0,0;0,0;0;0;1;0
clear,0323,jpeg;1;0;0,48439062;0,0;0,0;0,0;0;0;1;0
clear,0324,jpeg;1;1;0,9252187;1,0;1,0;1,0;0;0;0;0
clear,0325,jpeg;1;1;0,6290664;1,0;1,0;1,0;0;0;0;0
clear,0326,jpeg;1;0;0,060105547;0,0;0,0;0,0;0;0;1;0
clear,0327,jpeg;1;1;0,8447678;1,0;1,0;1,0;0;0;0;0
clear,0328,jpeg;1;1;0,6120446;1,0;1,0;1,0;0;0;0;0
clear,0329,jpeg;1;0;0,25501782;0,0;0,0;0,0;0;0;1;0
clear,0330,jpeg;1;1;0,77944267;1,0;1,0;1,0;0;0;0;0
clear,0331,jpeg;1;1;0,78146243;1,0;1,0;1,0;0;0;0;0
clear,0332,jpeg;1;1;0,9723778;1,0;1,0;1,0;0;0;0;0
clear,0333,jpeg;1;1;0,96758425;1,0;1,0;1,0;0;0;0;0
clear,0334,jpeg;1;1;0,997605;1,0;1,0;1,0;0;0;0;0
clear,0335,jpeg;1;1;0,94057715;1,0;1,0;1,0;0;0;0;0
clear,0336,jpeg;1;1;0,9925346;1,0;1,0;1,0;0;0;0;0
clear,0337,jpeg;1;1;0,9996987;1,0;1,0;1,0;0;0;0;0
clear,0338,jpeg;1;1;0,8047483;1,0;1,0;1,0;0;0;0;0
clear,0339,jpeg;1;1;0,9753184;1,0;1,0;1,0;0;0;0;0
clear,0340,jpeg;1;1;0,6737282;1,0;1,0;1,0;0;0;0;0
clear,0341,jpeg;1;0;0,06146902;0,0;0,0;0,0;0;0;1;0
clear,0342,jpeg;1;0;0,49473512;0,0;0,0;0,0;0;0;1;0
clear,0343,jpeg;1;1;0,9285782;1,0;1,0;1,0;0;0;0;0
