2025-02-14 09:34:40 - Arquivo: clear.004.jpg | Prob: 0.2425 | Threshold: 0.9000
2025-02-14 09:47:47 - Arquivo: nonclear.013.jpg | Prob: 0.0384 | Threshold: 0.9000
2025-02-14 09:47:51 - Arquivo: nonclear.014.jpg | Prob: 0.2646 | Threshold: 0.9000
2025-02-14 09:47:56 - Arquivo: nonclear.015.jpg | Prob: 0.0001 | Threshold: 0.9000
2025-02-14 09:48:01 - Arquivo: nonclear.016.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:48:05 - Arquivo: nonclear.017.jpg | Prob: 0.7364 | Threshold: 0.9000
2025-02-14 09:48:10 - Arquivo: nonclear.018.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:48:14 - Arquivo: nonclear.019.jpg | Prob: 0.0001 | Threshold: 0.9000
2025-02-14 09:48:19 - Arquivo: nonclear.020.jpg | Prob: 0.0238 | Threshold: 0.9000
2025-02-14 09:48:23 - Arquivo: nonclear.021.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:48:27 - Arquivo: nonclear.022.jpg | Prob: 0.0772 | Threshold: 0.9000
2025-02-14 09:48:31 - Arquivo: nonclear.023.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:48:36 - Arquivo: nonclear.024.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:48:40 - Arquivo: nonclear.025.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:48:45 - Arquivo: nonclear.026.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:48:49 - Arquivo: nonclear.027.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:48:54 - Arquivo: nonclear.028.jpg | Prob: 0.0014 | Threshold: 0.9000
2025-02-14 09:48:59 - Arquivo: nonclear.029.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:49:03 - Arquivo: nonclear.030.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:49:08 - Arquivo: nonclear.031.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:49:12 - Arquivo: nonclear.032.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:49:16 - Arquivo: nonclear.033.jpg | Prob: 0.0015 | Threshold: 0.9000
2025-02-14 09:49:20 - Arquivo: nonclear.034.jpg | Prob: 0.0001 | Threshold: 0.9000
2025-02-14 09:49:24 - Arquivo: nonclear.035.jpg | Prob: 0.0009 | Threshold: 0.9000
2025-02-14 09:49:30 - Arquivo: nonclear.036.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:49:34 - Arquivo: nonclear.037.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:49:38 - Arquivo: nonclear.038.jpg | Prob: 0.0010 | Threshold: 0.9000
2025-02-14 09:49:42 - Arquivo: nonclear.039.jpg | Prob: 0.1787 | Threshold: 0.9000
2025-02-14 09:49:46 - Arquivo: nonclear.040.jpg | Prob: 0.0830 | Threshold: 0.9000
2025-02-14 09:49:50 - Arquivo: nonclear.041.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:49:54 - Arquivo: nonclear.042.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:49:58 - Arquivo: nonclear.043.jpg | Prob: 0.0106 | Threshold: 0.9000
2025-02-14 09:50:03 - Arquivo: nonclear.044.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:50:07 - Arquivo: nonclear.045.jpg | Prob: 0.0001 | Threshold: 0.9000
2025-02-14 09:50:11 - Arquivo: nonclear.046.jpg | Prob: 0.0006 | Threshold: 0.9000
2025-02-14 09:50:15 - Arquivo: nonclear.047.jpg | Prob: 0.0001 | Threshold: 0.9000
2025-02-14 09:50:19 - Arquivo: nonclear.048.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:50:23 - Arquivo: nonclear.049.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:50:27 - Arquivo: nonclear.050.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:50:32 - Arquivo: nonclear.051.jpg | Prob: 0.0141 | Threshold: 0.9000
2025-02-14 09:50:36 - Arquivo: nonclear.052.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:50:40 - Arquivo: nonclear.053.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:50:44 - Arquivo: nonclear.054.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:50:48 - Arquivo: nonclear.055.jpg | Prob: 0.0063 | Threshold: 0.9000
2025-02-14 09:50:52 - Arquivo: nonclear.056.jpg | Prob: 0.0187 | Threshold: 0.9000
2025-02-14 09:50:57 - Arquivo: nonclear.057.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:51:01 - Arquivo: nonclear.058.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:51:06 - Arquivo: nonclear.059.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:51:10 - Arquivo: nonclear.060.jpg | Prob: 0.1112 | Threshold: 0.9000
2025-02-14 09:51:14 - Arquivo: nonclear.061.jpg | Prob: 0.0008 | Threshold: 0.9000
2025-02-14 09:51:18 - Arquivo: nonclear.062.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:51:23 - Arquivo: nonclear.063.jpg | Prob: 0.9991 | Threshold: 0.9000
2025-02-14 09:51:27 - Arquivo: nonclear.064.jpg | Prob: 0.0008 | Threshold: 0.9000
2025-02-14 09:51:31 - Arquivo: nonclear.065.jpg | Prob: 0.0175 | Threshold: 0.9000
2025-02-14 09:51:36 - Arquivo: nonclear.066.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:51:40 - Arquivo: nonclear.067.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:51:44 - Arquivo: nonclear.068.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:51:48 - Arquivo: nonclear.069.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:51:52 - Arquivo: nonclear.070.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:51:56 - Arquivo: nonclear.071.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:52:00 - Arquivo: nonclear.072.jpg | Prob: 0.0019 | Threshold: 0.9000
2025-02-14 09:52:04 - Arquivo: nonclear.073.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:52:08 - Arquivo: nonclear.074.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:52:13 - Arquivo: nonclear.075.jpg | Prob: 0.0028 | Threshold: 0.9000
2025-02-14 09:52:17 - Arquivo: nonclear.076.jpg | Prob: 0.0093 | Threshold: 0.9000
2025-02-14 09:52:21 - Arquivo: nonclear.077.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:52:26 - Arquivo: nonclear.078.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:52:31 - Arquivo: nonclear.079.jpg | Prob: 0.0001 | Threshold: 0.9000
2025-02-14 09:52:35 - Arquivo: nonclear.080.jpg | Prob: 0.0002 | Threshold: 0.9000
2025-02-14 09:52:40 - Arquivo: nonclear.081.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:52:44 - Arquivo: nonclear.082.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:52:48 - Arquivo: nonclear.083.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:52:52 - Arquivo: nonclear.084.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:52:56 - Arquivo: nonclear.085.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:53:00 - Arquivo: nonclear.086.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:53:04 - Arquivo: nonclear.087.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:53:08 - Arquivo: nonclear.088.jpg | Prob: 0.1405 | Threshold: 0.9000
2025-02-14 09:53:12 - Arquivo: nonclear.089.jpg | Prob: 0.0058 | Threshold: 0.9000
2025-02-14 09:53:16 - Arquivo: nonclear.090.jpg | Prob: 0.0155 | Threshold: 0.9000
2025-02-14 09:53:21 - Arquivo: nonclear.091.jpg | Prob: 0.5841 | Threshold: 0.9000
2025-02-14 09:53:25 - Arquivo: nonclear.092.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:53:30 - Arquivo: nonclear.093.jpg | Prob: 0.9855 | Threshold: 0.9000
2025-02-14 09:53:34 - Arquivo: nonclear.094.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:53:39 - Arquivo: nonclear.095.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:53:43 - Arquivo: nonclear.096.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:53:47 - Arquivo: nonclear.097.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:53:51 - Arquivo: nonclear.098.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:53:55 - Arquivo: nonclear.099.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:53:59 - Arquivo: nonclear.100.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:54:03 - Arquivo: nonclear.101.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:54:07 - Arquivo: nonclear.102.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:54:12 - Arquivo: nonclear.103.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:54:16 - Arquivo: nonclear.104.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:54:21 - Arquivo: nonclear.105.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:54:25 - Arquivo: nonclear.106.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:54:29 - Arquivo: nonclear.107.jpg | Prob: 0.0001 | Threshold: 0.9000
2025-02-14 09:54:33 - Arquivo: nonclear.108.jpg | Prob: 0.0004 | Threshold: 0.9000
2025-02-14 09:54:37 - Arquivo: nonclear.109.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:54:41 - Arquivo: nonclear.110.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:54:45 - Arquivo: nonclear.111.jpg | Prob: 0.0018 | Threshold: 0.9000
2025-02-14 09:54:50 - Arquivo: nonclear.112.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:54:55 - Arquivo: nonclear.113.jpg | Prob: 0.0036 | Threshold: 0.9000
2025-02-14 09:54:59 - Arquivo: nonclear.114.jpg | Prob: 0.0106 | Threshold: 0.9000
2025-02-14 09:55:03 - Arquivo: nonclear.115.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:55:08 - Arquivo: nonclear.116.jpg | Prob: 0.0005 | Threshold: 0.9000
2025-02-14 09:55:12 - Arquivo: nonclear.117.jpg | Prob: 0.0050 | Threshold: 0.9000
2025-02-14 09:55:16 - Arquivo: nonclear.118.jpg | Prob: 0.0940 | Threshold: 0.9000
2025-02-14 09:55:21 - Arquivo: nonclear.119.jpg | Prob: 0.0092 | Threshold: 0.9000
2025-02-14 09:55:25 - Arquivo: nonclear.120.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:55:30 - Arquivo: nonclear.121.jpg | Prob: 0.0003 | Threshold: 0.9000
2025-02-14 09:55:34 - Arquivo: nonclear.122.jpg | Prob: 0.8853 | Threshold: 0.9000
2025-02-14 09:55:39 - Arquivo: nonclear.123.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:55:43 - Arquivo: nonclear.124.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:55:47 - Arquivo: nonclear.125.jpg | Prob: 0.0762 | Threshold: 0.9000
2025-02-14 09:55:52 - Arquivo: nonclear.126.jpg | Prob: 0.0002 | Threshold: 0.9000
2025-02-14 09:55:56 - Arquivo: nonclear.127.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:56:00 - Arquivo: nonclear.128.jpg | Prob: 0.0132 | Threshold: 0.9000
2025-02-14 09:56:04 - Arquivo: nonclear.129.jpg | Prob: 0.0001 | Threshold: 0.9000
2025-02-14 09:56:08 - Arquivo: nonclear.130.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:56:12 - Arquivo: nonclear.131.jpg | Prob: 0.0141 | Threshold: 0.9000
2025-02-14 09:56:17 - Arquivo: nonclear.132.jpg | Prob: 0.0031 | Threshold: 0.9000
2025-02-14 09:56:21 - Arquivo: nonclear.133.jpg | Prob: 0.0017 | Threshold: 0.9000
2025-02-14 09:56:25 - Arquivo: nonclear.134.jpg | Prob: 0.0029 | Threshold: 0.9000
2025-02-14 09:56:31 - Arquivo: nonclear.135.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:56:35 - Arquivo: nonclear.136.jpg | Prob: 0.0196 | Threshold: 0.9000
2025-02-14 09:56:39 - Arquivo: nonclear.137.jpg | Prob: 0.0031 | Threshold: 0.9000
2025-02-14 09:56:43 - Arquivo: nonclear.138.jpg | Prob: 0.0045 | Threshold: 0.9000
2025-02-14 09:56:47 - Arquivo: nonclear.139.jpg | Prob: 0.0001 | Threshold: 0.9000
2025-02-14 09:56:51 - Arquivo: nonclear.140.jpg | Prob: 0.0428 | Threshold: 0.9000
2025-02-14 09:56:56 - Arquivo: nonclear.141.jpg | Prob: 0.9566 | Threshold: 0.9000
2025-02-14 09:57:00 - Arquivo: nonclear.142.jpg | Prob: 0.1784 | Threshold: 0.9000
2025-02-14 09:57:04 - Arquivo: nonclear.143.jpg | Prob: 0.0223 | Threshold: 0.9000
2025-02-14 09:57:09 - Arquivo: nonclear.144.jpg | Prob: 0.1387 | Threshold: 0.9000
2025-02-14 09:57:12 - Arquivo: nonclear.145.jpg | Prob: 0.0151 | Threshold: 0.9000
2025-02-14 09:57:17 - Arquivo: nonclear.146.jpg | Prob: 0.0009 | Threshold: 0.9000
2025-02-14 09:57:21 - Arquivo: nonclear.147.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:57:25 - Arquivo: nonclear.148.jpg | Prob: 0.0006 | Threshold: 0.9000
2025-02-14 09:57:29 - Arquivo: nonclear.149.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:57:34 - Arquivo: nonclear.150.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:57:38 - Arquivo: nonclear.151.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:57:42 - Arquivo: nonclear.152.jpg | Prob: 0.0001 | Threshold: 0.9000
2025-02-14 09:57:46 - Arquivo: nonclear.153.jpg | Prob: 0.1626 | Threshold: 0.9000
2025-02-14 09:57:50 - Arquivo: nonclear.154.jpg | Prob: 0.8893 | Threshold: 0.9000
2025-02-14 09:57:54 - Arquivo: nonclear.155.jpg | Prob: 0.0034 | Threshold: 0.9000
2025-02-14 09:57:58 - Arquivo: nonclear.156.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:58:02 - Arquivo: nonclear.157.jpg | Prob: 0.9989 | Threshold: 0.9000
2025-02-14 09:58:07 - Arquivo: nonclear.158.jpg | Prob: 0.0018 | Threshold: 0.9000
2025-02-14 09:58:12 - Arquivo: nonclear.159.jpg | Prob: 0.3984 | Threshold: 0.9000
2025-02-14 09:58:15 - Arquivo: nonclear.160.jpg | Prob: 0.9997 | Threshold: 0.9000
2025-02-14 09:58:20 - Arquivo: nonclear.161.jpg | Prob: 0.9982 | Threshold: 0.9000
2025-02-14 09:58:24 - Arquivo: nonclear.162.jpg | Prob: 0.1005 | Threshold: 0.9000
2025-02-14 09:58:28 - Arquivo: nonclear.163.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:58:32 - Arquivo: nonclear.164.jpg | Prob: 0.0000 | Threshold: 0.9000
2025-02-14 09:58:36 - Arquivo: nonclear.165.jpg | Prob: 0.0014 | Threshold: 0.9000
2025-02-14 09:58:40 - Arquivo: nonclear.166.jpg | Prob: 0.9957 | Threshold: 0.9000
