threshold,recall_obstacle,specificity,precision,f1,f2,accuracy,mcc,combined_score
0.1965,0.9392265193370166,0.8780487804878049,0.8717948717948718,0.9042553191489362,0.9249183895538629,0.9067357512953368,0.8157378281330467,0.9158420465274592
0.2005,0.9392265193370166,0.8780487804878049,0.8717948717948718,0.9042553191489362,0.9249183895538629,0.9067357512953368,0.8157378281330467,0.9158420465274592
0.2045,0.9392265193370166,0.8780487804878049,0.8717948717948718,0.9042553191489362,0.9249183895538629,0.9067357512953368,0.8157378281330467,0.9158420465274592
0.2085,0.9392265193370166,0.8780487804878049,0.8717948717948718,0.9042553191489362,0.9249183895538629,0.9067357512953368,0.8157378281330467,0.9158420465274592
0.2126,0.9392265193370166,0.8780487804878049,0.8717948717948718,0.9042553191489362,0.9249183895538629,0.9067357512953368,0.8157378281330467,0.9158420465274592
0.2166,0.9392265193370166,0.8780487804878049,0.8717948717948718,0.9042553191489362,0.9249183895538629,0.9067357512953368,0.8157378281330467,0.9158420465274592
0.2206,0.9392265193370166,0.8780487804878049,0.8717948717948718,0.9042553191489362,0.9249183895538629,0.9067357512953368,0.8157378281330467,0.9158420465274592
0.2246,0.9392265193370166,0.8780487804878049,0.8717948717948718,0.9042553191489362,0.9249183895538629,0.9067357512953368,0.8157378281330467,0.9158420465274592
0.2286,0.9392265193370166,0.8780487804878049,0.8717948717948718,0.9042553191489362,0.9249183895538629,0.9067357512953368,0.8157378281330467,0.9158420465274592
0.2327,0.9392265193370166,0.8780487804878049,0.8717948717948718,0.9042553191489362,0.9249183895538629,0.9067357512953368,0.8157378281330467,0.9158420465274592
0.2367,0.9392265193370166,0.8780487804878049,0.8717948717948718,0.9042553191489362,0.9249183895538629,0.9067357512953368,0.8157378281330467,0.9158420465274592
0.2407,0.9392265193370166,0.8829268292682927,0.8762886597938144,0.9066666666666666,0.9259259259259259,0.9093264248704663,0.8205736532433661,0.9170772687500042
0.2447,0.9392265193370166,0.8829268292682927,0.8762886597938144,0.9066666666666666,0.9259259259259259,0.9093264248704663,0.8205736532433661,0.9170772687500042
0.2487,0.9392265193370166,0.8829268292682927,0.8762886597938144,0.9066666666666666,0.9259259259259259,0.9093264248704663,0.8205736532433661,0.9170772687500042
0.2528,0.9392265193370166,0.8829268292682927,0.8762886597938144,0.9066666666666666,0.9259259259259259,0.9093264248704663,0.8205736532433661,0.9170772687500042
0.2568,0.9392265193370166,0.8829268292682927,0.8762886597938144,0.9066666666666666,0.9259259259259259,0.9093264248704663,0.8205736532433661,0.9170772687500042
0.2608,0.9392265193370166,0.8829268292682927,0.8762886597938144,0.9066666666666666,0.9259259259259259,0.9093264248704663,0.8205736532433661,0.9170772687500042
0.2648,0.9392265193370166,0.8829268292682927,0.8762886597938144,0.9066666666666666,0.9259259259259259,0.9093264248704663,0.8205736532433661,0.9170772687500042
0.2688,0.9392265193370166,0.8829268292682927,0.8762886597938144,0.9066666666666666,0.9259259259259259,0.9093264248704663,0.8205736532433661,0.9170772687500042
0.2729,0.9392265193370166,0.8829268292682927,0.8762886597938144,0.9066666666666666,0.9259259259259259,0.9093264248704663,0.8205736532433661,0.9170772687500042
0.2769,0.9392265193370166,0.8829268292682927,0.8762886597938144,0.9066666666666666,0.9259259259259259,0.9093264248704663,0.8205736532433661,0.9170772687500042
0.2809,0.9337016574585635,0.8829268292682927,0.8756476683937824,0.9037433155080213,0.9214830970556162,0.9067357512953368,0.815048466139311,0.9123653712992759
0.2849,0.9337016574585635,0.8829268292682927,0.8756476683937824,0.9037433155080213,0.9214830970556162,0.9067357512953368,0.815048466139311,0.9123653712992759
0.2889,0.9337016574585635,0.8829268292682927,0.8756476683937824,0.9037433155080213,0.9214830970556162,0.9067357512953368,0.815048466139311,0.9123653712992759
0.293,0.9337016574585635,0.8878048780487805,0.8802083333333334,0.9061662198391421,0.9224890829694323,0.9093264248704663,0.8199280829398901,0.9136111952474337
0.297,0.9337016574585635,0.8878048780487805,0.8802083333333334,0.9061662198391421,0.9224890829694323,0.9093264248704663,0.8199280829398901,0.9136111952474337
0.301,0.9337016574585635,0.8926829268292683,0.8848167539267016,0.9086021505376344,0.9234972677595629,0.9119170984455959,0.8248299760607951,0.9148646820559002
0.305,0.9281767955801105,0.8926829268292683,0.8842105263157894,0.9056603773584906,0.9190371991247265,0.9093264248704663,0.8193705081806918,0.9101576609771214
0.309,0.9281767955801105,0.8926829268292683,0.8842105263157894,0.9056603773584906,0.9190371991247265,0.9093264248704663,0.8193705081806918,0.9101576609771214
0.3131,0.9281767955801105,0.8926829268292683,0.8842105263157894,0.9056603773584906,0.9190371991247265,0.9093264248704663,0.8193705081806918,0.9101576609771214
0.3171,0.9281767955801105,0.8926829268292683,0.8842105263157894,0.9056603773584906,0.9190371991247265,0.9093264248704663,0.8193705081806918,0.9101576609771214
0.3211,0.9281767955801105,0.8926829268292683,0.8842105263157894,0.9056603773584906,0.9190371991247265,0.9093264248704663,0.8193705081806918,0.9101576609771214
0.3251,0.9281767955801105,0.8926829268292683,0.8842105263157894,0.9056603773584906,0.9190371991247265,0.9093264248704663,0.8193705081806918,0.9101576609771214
0.3291,0.9281767955801105,0.8975609756097561,0.8888888888888888,0.9081081081081082,0.9200438116100766,0.9119170984455959,0.8243171842031425,0.9114221485822814
0.3332,0.9281767955801105,0.8975609756097561,0.8888888888888888,0.9081081081081082,0.9200438116100766,0.9119170984455959,0.8243171842031425,0.9114221485822814
0.3372,0.9226519337016574,0.8975609756097561,0.8882978723404256,0.9051490514905149,0.9155701754385965,0.9093264248704663,0.8189008059795428,0.9067168873144046
0.3412,0.9226519337016574,0.8975609756097561,0.8882978723404256,0.9051490514905149,0.9155701754385965,0.9093264248704663,0.8189008059795428,0.9067168873144046
0.3452,0.9171270718232044,0.8975609756097561,0.8877005347593583,0.9021739130434783,0.9110867178924259,0.9067357512953368,0.8135049898905767,0.9020101037443234
0.3492,0.9171270718232044,0.8975609756097561,0.8877005347593583,0.9021739130434783,0.9110867178924259,0.9067357512953368,0.8135049898905767,0.9020101037443234
0.3533,0.9171270718232044,0.8975609756097561,0.8877005347593583,0.9021739130434783,0.9110867178924259,0.9067357512953368,0.8135049898905767,0.9020101037443234
0.3573,0.9171270718232044,0.8975609756097561,0.8877005347593583,0.9021739130434783,0.9110867178924259,0.9067357512953368,0.8135049898905767,0.9020101037443234
0.3613,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.3653,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.3693,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.3734,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.3774,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.3814,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.3854,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.3894,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.3935,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.3975,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4015,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4055,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4095,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4136,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4176,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4216,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4256,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4296,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4337,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4377,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4417,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4457,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4497,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4538,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4578,0.9171270718232044,0.9024390243902439,0.8924731182795699,0.9046321525885559,0.9120879120879121,0.9093264248704663,0.818518938270717,0.9032891151930045
0.4618,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.4658,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.4698,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.4739,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.4779,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.4819,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.4859,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.4899,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.494,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.498,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.502,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.506,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.5101,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.5141,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.5181,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.5221,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.5261,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.5302,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.5342,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.5382,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.5422,0.9171270718232044,0.9073170731707317,0.8972972972972973,0.907103825136612,0.9130913091309131,0.9119170984455959,0.8235568107989916,0.9045763394605049
0.5462,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5503,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5543,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5583,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5623,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5663,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5704,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5744,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5784,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5824,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5864,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5905,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5945,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.5985,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.6025,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.6065,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.6106,0.9171270718232044,0.9121951219512195,0.9021739130434783,0.9095890410958904,0.9140969162995595,0.9145077720207254,0.8286190424497863,0.9058719063507964
0.6146,0.9171270718232044,0.9170731707317074,0.907103825136612,0.9120879120879121,0.9151047409040793,0.917098445595855,0.8337060746690067,0.9071759481633879
0.6186,0.9171270718232044,0.9170731707317074,0.907103825136612,0.9120879120879121,0.9151047409040793,0.917098445595855,0.8337060746690067,0.9071759481633879
0.6226,0.9171270718232044,0.9170731707317074,0.907103825136612,0.9120879120879121,0.9151047409040793,0.917098445595855,0.8337060746690067,0.9071759481633879
0.6266,0.9171270718232044,0.9170731707317074,0.907103825136612,0.9120879120879121,0.9151047409040793,0.917098445595855,0.8337060746690067,0.9071759481633879
0.6307,0.9171270718232044,0.9170731707317074,0.907103825136612,0.9120879120879121,0.9151047409040793,0.917098445595855,0.8337060746690067,0.9071759481633879
0.6347,0.9171270718232044,0.9219512195121952,0.9120879120879121,0.9146005509641874,0.9161147902869757,0.9196891191709845,0.8388183555669076,0.908488599763177
0.6387,0.9171270718232044,0.9219512195121952,0.9120879120879121,0.9146005509641874,0.9161147902869757,0.9196891191709845,0.8388183555669076,0.908488599763177
0.6427,0.9171270718232044,0.9219512195121952,0.9120879120879121,0.9146005509641874,0.9161147902869757,0.9196891191709845,0.8388183555669076,0.908488599763177
0.6467,0.9171270718232044,0.9219512195121952,0.9120879120879121,0.9146005509641874,0.9161147902869757,0.9196891191709845,0.8388183555669076,0.908488599763177
0.6508,0.9171270718232044,0.9219512195121952,0.9120879120879121,0.9146005509641874,0.9161147902869757,0.9196891191709845,0.8388183555669076,0.908488599763177
0.6548,0.9171270718232044,0.9219512195121952,0.9120879120879121,0.9146005509641874,0.9161147902869757,0.9196891191709845,0.8388183555669076,0.908488599763177
0.6588,0.9171270718232044,0.9219512195121952,0.9120879120879121,0.9146005509641874,0.9161147902869757,0.9196891191709845,0.8388183555669076,0.908488599763177
0.6628,0.9116022099447514,0.926829268292683,0.9166666666666666,0.9141274238227147,0.9126106194690266,0.9196891191709845,0.8387140733710908,0.9051223648168594
0.6668,0.9116022099447514,0.926829268292683,0.9166666666666666,0.9141274238227147,0.9126106194690266,0.9196891191709845,0.8387140733710908,0.9051223648168594
0.6709,0.9116022099447514,0.926829268292683,0.9166666666666666,0.9141274238227147,0.9126106194690266,0.9196891191709845,0.8387140733710908,0.9051223648168594
0.6749,0.9116022099447514,0.926829268292683,0.9166666666666666,0.9141274238227147,0.9126106194690266,0.9196891191709845,0.8387140733710908,0.9051223648168594
0.6789,0.9116022099447514,0.9317073170731708,0.9217877094972067,0.9166666666666666,0.9136212624584718,0.9222797927461139,0.8439010677937979,0.9064563614390176
0.6829,0.9116022099447514,0.9317073170731708,0.9217877094972067,0.9166666666666666,0.9136212624584718,0.9222797927461139,0.8439010677937979,0.9064563614390176
0.6869,0.9116022099447514,0.9317073170731708,0.9217877094972067,0.9166666666666666,0.9136212624584718,0.9222797927461139,0.8439010677937979,0.9064563614390176
0.691,0.9116022099447514,0.9317073170731708,0.9217877094972067,0.9166666666666666,0.9136212624584718,0.9222797927461139,0.8439010677937979,0.9064563614390176
0.695,0.9116022099447514,0.9317073170731708,0.9217877094972067,0.9166666666666666,0.9136212624584718,0.9222797927461139,0.8439010677937979,0.9064563614390176
0.699,0.9116022099447514,0.9317073170731708,0.9217877094972067,0.9166666666666666,0.9136212624584718,0.9222797927461139,0.8439010677937979,0.9064563614390176
0.703,0.9116022099447514,0.9317073170731708,0.9217877094972067,0.9166666666666666,0.9136212624584718,0.9222797927461139,0.8439010677937979,0.9064563614390176
0.707,0.9116022099447514,0.9317073170731708,0.9217877094972067,0.9166666666666666,0.9136212624584718,0.9222797927461139,0.8439010677937979,0.9064563614390176
0.7111,0.9116022099447514,0.9317073170731708,0.9217877094972067,0.9166666666666666,0.9136212624584718,0.9222797927461139,0.8439010677937979,0.9064563614390176
0.7151,0.9116022099447514,0.9317073170731708,0.9217877094972067,0.9166666666666666,0.9136212624584718,0.9222797927461139,0.8439010677937979,0.9064563614390176
0.7191,0.9060773480662984,0.9317073170731708,0.9213483146067416,0.9136490250696379,0.9090909090909091,0.9196891191709845,0.8387006045652,0.901770838677616
0.7231,0.9060773480662984,0.9317073170731708,0.9213483146067416,0.9136490250696379,0.9090909090909091,0.9196891191709845,0.8387006045652,0.901770838677616
0.7271,0.9005524861878453,0.9317073170731708,0.9209039548022598,0.9106145251396648,0.904550499445061,0.917098445595855,0.8335187259163442,0.8970836609993015
0.7312,0.9005524861878453,0.9317073170731708,0.9209039548022598,0.9106145251396648,0.904550499445061,0.917098445595855,0.8335187259163442,0.8970836609993015
0.7352,0.9005524861878453,0.9317073170731708,0.9209039548022598,0.9106145251396648,0.904550499445061,0.917098445595855,0.8335187259163442,0.8970836609993015
0.7392,0.9005524861878453,0.9317073170731708,0.9209039548022598,0.9106145251396648,0.904550499445061,0.917098445595855,0.8335187259163442,0.8970836609993015
0.7432,0.9005524861878453,0.9317073170731708,0.9209039548022598,0.9106145251396648,0.904550499445061,0.917098445595855,0.8335187259163442,0.8970836609993015
0.7472,0.9005524861878453,0.9317073170731708,0.9209039548022598,0.9106145251396648,0.904550499445061,0.917098445595855,0.8335187259163442,0.8970836609993015
0.7513,0.9005524861878453,0.9317073170731708,0.9209039548022598,0.9106145251396648,0.904550499445061,0.917098445595855,0.8335187259163442,0.8970836609993015
0.7553,0.9005524861878453,0.9317073170731708,0.9209039548022598,0.9106145251396648,0.904550499445061,0.917098445595855,0.8335187259163442,0.8970836609993015
0.7593,0.9005524861878453,0.9317073170731708,0.9209039548022598,0.9106145251396648,0.904550499445061,0.917098445595855,0.8335187259163442,0.8970836609993015
0.7633,0.9005524861878453,0.9365853658536586,0.9261363636363636,0.9131652661064426,0.9055555555555556,0.9196891191709845,0.8387783575653021,0.898434381880756
0.7673,0.9005524861878453,0.9365853658536586,0.9261363636363636,0.9131652661064426,0.9055555555555556,0.9196891191709845,0.8387783575653021,0.898434381880756
0.7714,0.9005524861878453,0.9365853658536586,0.9261363636363636,0.9131652661064426,0.9055555555555556,0.9196891191709845,0.8387783575653021,0.898434381880756
0.7754,0.9005524861878453,0.9365853658536586,0.9261363636363636,0.9131652661064426,0.9055555555555556,0.9196891191709845,0.8387783575653021,0.898434381880756
0.7794,0.9005524861878453,0.9365853658536586,0.9261363636363636,0.9131652661064426,0.9055555555555556,0.9196891191709845,0.8387783575653021,0.898434381880756
0.7834,0.9005524861878453,0.9365853658536586,0.9261363636363636,0.9131652661064426,0.9055555555555556,0.9196891191709845,0.8387783575653021,0.898434381880756
0.7874,0.9005524861878453,0.9365853658536586,0.9261363636363636,0.9131652661064426,0.9055555555555556,0.9196891191709845,0.8387783575653021,0.898434381880756
0.7915,0.9005524861878453,0.9365853658536586,0.9261363636363636,0.9131652661064426,0.9055555555555556,0.9196891191709845,0.8387783575653021,0.898434381880756
0.7955,0.9005524861878453,0.9365853658536586,0.9261363636363636,0.9131652661064426,0.9055555555555556,0.9196891191709845,0.8387783575653021,0.898434381880756
0.7995,0.9005524861878453,0.9414634146341463,0.9314285714285714,0.9157303370786517,0.9065628476084538,0.9222797927461139,0.844065712648184,0.8997945257841344
0.8035,0.9005524861878453,0.9414634146341463,0.9314285714285714,0.9157303370786517,0.9065628476084538,0.9222797927461139,0.844065712648184,0.8997945257841344
0.8075,0.9005524861878453,0.9414634146341463,0.9314285714285714,0.9157303370786517,0.9065628476084538,0.9222797927461139,0.844065712648184,0.8997945257841344
0.8116,0.9005524861878453,0.9414634146341463,0.9314285714285714,0.9157303370786517,0.9065628476084538,0.9222797927461139,0.844065712648184,0.8997945257841344
0.8156,0.9005524861878453,0.9414634146341463,0.9314285714285714,0.9157303370786517,0.9065628476084538,0.9222797927461139,0.844065712648184,0.8997945257841344
0.8196,0.9005524861878453,0.9414634146341463,0.9314285714285714,0.9157303370786517,0.9065628476084538,0.9222797927461139,0.844065712648184,0.8997945257841344
0.8236,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
0.8276,0.9005524861878453,0.9463414634146341,0.9367816091954023,0.9183098591549296,0.9075723830734966,0.9248704663212435,0.8493812965128634,0.9011642485867983
