2025-02-24 08:06:08 - Arquivo: clear.0004.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-24 13:40:25 - Arquivo: nonclear.0025.jpg | Prob: 0.0062 | Threshold: 0.6000
2025-02-24 13:40:42 - Arquivo: nonclear.0026.jpg | Prob: 0.0010 | Threshold: 0.6000
2025-02-24 13:41:05 - Arquivo: nonclear.0027.jpg | Prob: 0.0010 | Threshold: 0.6000
2025-02-24 13:41:26 - Arquivo: nonclear.0028.jpg | Prob: 0.1086 | Threshold: 0.6000
2025-02-24 13:41:47 - Arquivo: nonclear.0029.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:42:05 - Arquivo: nonclear.0030.jpg | Prob: 0.0198 | Threshold: 0.6000
2025-02-24 13:42:27 - Arquivo: nonclear.0031.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-24 13:42:49 - Arquivo: nonclear.0032.jpg | Prob: 0.0019 | Threshold: 0.6000
2025-02-24 13:43:09 - Arquivo: nonclear.0033.jpg | Prob: 0.0013 | Threshold: 0.6000
2025-02-24 13:43:51 - Arquivo: nonclear.0034.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:44:10 - Arquivo: nonclear.0035.jpg | Prob: 0.0037 | Threshold: 0.6000
2025-02-24 13:44:29 - Arquivo: nonclear.0036.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:44:49 - Arquivo: nonclear.0037.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:45:08 - Arquivo: nonclear.0038.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:45:34 - Arquivo: nonclear.0039.jpg | Prob: 0.7168 | Threshold: 0.6000
2025-02-24 13:45:54 - Arquivo: nonclear.0040.jpg | Prob: 0.0652 | Threshold: 0.6000
2025-02-24 13:46:20 - Arquivo: nonclear.0041.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:46:39 - Arquivo: nonclear.0042.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-24 13:47:04 - Arquivo: nonclear.0043.jpg | Prob: 0.0052 | Threshold: 0.6000
2025-02-24 13:47:25 - Arquivo: nonclear.0044.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:47:45 - Arquivo: nonclear.0045.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-24 13:48:04 - Arquivo: nonclear.0046.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-24 13:48:25 - Arquivo: nonclear.0047.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:48:47 - Arquivo: nonclear.0048.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:49:06 - Arquivo: nonclear.0049.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:49:26 - Arquivo: nonclear.0050.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:49:46 - Arquivo: nonclear.0051.jpg | Prob: 0.1541 | Threshold: 0.6000
2025-02-24 13:50:08 - Arquivo: nonclear.0052.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:50:29 - Arquivo: nonclear.0053.jpg | Prob: 0.2722 | Threshold: 0.6000
2025-02-24 13:50:51 - Arquivo: nonclear.0054.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:51:14 - Arquivo: nonclear.0055.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:51:35 - Arquivo: nonclear.0056.jpg | Prob: 0.0660 | Threshold: 0.6000
2025-02-24 13:51:56 - Arquivo: nonclear.0057.jpg | Prob: 0.0009 | Threshold: 0.6000
2025-02-24 13:52:24 - Arquivo: nonclear.0058.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:52:45 - Arquivo: nonclear.0059.jpg | Prob: 0.0131 | Threshold: 0.6000
2025-02-24 13:53:05 - Arquivo: nonclear.0060.jpg | Prob: 0.5886 | Threshold: 0.6000
2025-02-24 13:53:24 - Arquivo: nonclear.0061.jpg | Prob: 0.1907 | Threshold: 0.6000
2025-02-24 13:54:07 - Arquivo: nonclear.0062.jpg | Prob: 0.0013 | Threshold: 0.6000
2025-02-24 13:54:27 - Arquivo: nonclear.0063.jpg | Prob: 0.9997 | Threshold: 0.6000
2025-02-24 13:54:48 - Arquivo: nonclear.0064.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:55:10 - Arquivo: nonclear.0065.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:55:29 - Arquivo: nonclear.0066.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:55:50 - Arquivo: nonclear.0067.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:56:10 - Arquivo: nonclear.0068.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:56:30 - Arquivo: nonclear.0069.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-24 13:56:50 - Arquivo: nonclear.0070.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:57:11 - Arquivo: nonclear.0071.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:57:30 - Arquivo: nonclear.0072.jpg | Prob: 0.0036 | Threshold: 0.6000
2025-02-24 13:57:54 - Arquivo: nonclear.0073.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 13:58:17 - Arquivo: nonclear.0074.jpg | Prob: 0.0268 | Threshold: 0.6000
2025-02-24 13:58:35 - Arquivo: nonclear.0075.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-24 13:58:57 - Arquivo: nonclear.0076.jpg | Prob: 0.0536 | Threshold: 0.6000
2025-02-24 13:59:20 - Arquivo: nonclear.0077.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-24 13:59:40 - Arquivo: nonclear.0078.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:00:03 - Arquivo: nonclear.0079.jpg | Prob: 0.0004 | Threshold: 0.6000
2025-02-24 14:00:24 - Arquivo: nonclear.0080.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-24 14:00:45 - Arquivo: nonclear.0081.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:01:09 - Arquivo: nonclear.0082.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:01:30 - Arquivo: nonclear.0083.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:01:49 - Arquivo: nonclear.0084.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:02:08 - Arquivo: nonclear.0085.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:02:28 - Arquivo: nonclear.0086.jpg | Prob: 0.0970 | Threshold: 0.6000
2025-02-24 14:02:46 - Arquivo: nonclear.0087.jpg | Prob: 0.0017 | Threshold: 0.6000
2025-02-24 14:03:26 - Arquivo: nonclear.0088.jpg | Prob: 0.0172 | Threshold: 0.6000
2025-02-24 14:04:00 - Arquivo: nonclear.0089.jpg | Prob: 0.9956 | Threshold: 0.6000
2025-02-24 14:04:19 - Arquivo: nonclear.0090.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-24 14:04:38 - Arquivo: nonclear.0091.jpg | Prob: 0.9928 | Threshold: 0.6000
2025-02-24 14:04:57 - Arquivo: nonclear.0092.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:05:18 - Arquivo: nonclear.0093.jpg | Prob: 0.9992 | Threshold: 0.6000
2025-02-24 14:05:36 - Arquivo: nonclear.0094.jpg | Prob: 0.0267 | Threshold: 0.6000
2025-02-24 14:05:57 - Arquivo: nonclear.0095.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:06:17 - Arquivo: nonclear.0096.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:06:36 - Arquivo: nonclear.0097.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:06:59 - Arquivo: nonclear.0098.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:07:19 - Arquivo: nonclear.0099.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:07:37 - Arquivo: nonclear.0100.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:08:00 - Arquivo: nonclear.0101.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:08:22 - Arquivo: nonclear.0102.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:08:40 - Arquivo: nonclear.0103.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:08:58 - Arquivo: nonclear.0104.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:09:20 - Arquivo: nonclear.0105.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:09:41 - Arquivo: nonclear.0106.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:10:03 - Arquivo: nonclear.0107.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:10:24 - Arquivo: nonclear.0108.jpg | Prob: 0.0077 | Threshold: 0.6000
2025-02-24 14:10:45 - Arquivo: nonclear.0109.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-24 14:11:06 - Arquivo: nonclear.0110.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:11:26 - Arquivo: nonclear.0111.jpg | Prob: 0.0500 | Threshold: 0.6000
2025-02-24 14:11:44 - Arquivo: nonclear.0112.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:12:03 - Arquivo: nonclear.0113.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-24 14:12:23 - Arquivo: nonclear.0114.jpg | Prob: 0.0076 | Threshold: 0.6000
2025-02-24 14:12:45 - Arquivo: nonclear.0115.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:13:05 - Arquivo: nonclear.0116.jpg | Prob: 0.0450 | Threshold: 0.6000
2025-02-24 14:13:23 - Arquivo: nonclear.0117.jpg | Prob: 0.0058 | Threshold: 0.6000
2025-02-24 14:13:41 - Arquivo: nonclear.0118.jpg | Prob: 0.9605 | Threshold: 0.6000
2025-02-24 14:14:02 - Arquivo: nonclear.0119.jpg | Prob: 0.1037 | Threshold: 0.6000
2025-02-24 14:14:23 - Arquivo: nonclear.0120.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-24 14:15:08 - Arquivo: nonclear.0121.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:15:28 - Arquivo: nonclear.0122.jpg | Prob: 0.9978 | Threshold: 0.6000
2025-02-24 14:15:48 - Arquivo: nonclear.0123.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-24 14:16:08 - Arquivo: nonclear.0124.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:16:28 - Arquivo: nonclear.0125.jpg | Prob: 0.7342 | Threshold: 0.6000
2025-02-24 14:16:51 - Arquivo: nonclear.0126.jpg | Prob: 0.0007 | Threshold: 0.6000
2025-02-24 14:17:09 - Arquivo: nonclear.0127.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:17:28 - Arquivo: nonclear.0128.jpg | Prob: 0.0145 | Threshold: 0.6000
2025-02-24 14:17:47 - Arquivo: nonclear.0129.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-24 14:18:09 - Arquivo: nonclear.0130.jpg | Prob: 0.0007 | Threshold: 0.6000
2025-02-24 14:18:30 - Arquivo: nonclear.0131.jpg | Prob: 0.0262 | Threshold: 0.6000
2025-02-24 14:18:48 - Arquivo: nonclear.0132.jpg | Prob: 0.0174 | Threshold: 0.6000
2025-02-24 14:19:10 - Arquivo: nonclear.0133.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-24 14:19:30 - Arquivo: nonclear.0134.jpg | Prob: 0.0307 | Threshold: 0.6000
2025-02-24 14:19:51 - Arquivo: nonclear.0135.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:20:11 - Arquivo: nonclear.0136.jpg | Prob: 0.7921 | Threshold: 0.6000
2025-02-24 14:20:31 - Arquivo: nonclear.0137.jpg | Prob: 0.0177 | Threshold: 0.6000
2025-02-24 14:20:50 - Arquivo: nonclear.0138.jpg | Prob: 0.1118 | Threshold: 0.6000
2025-02-24 14:21:09 - Arquivo: nonclear.0139.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-24 14:21:31 - Arquivo: nonclear.0140.jpg | Prob: 0.0992 | Threshold: 0.6000
2025-02-24 14:21:50 - Arquivo: nonclear.0141.jpg | Prob: 0.4137 | Threshold: 0.6000
2025-02-24 14:22:10 - Arquivo: nonclear.0142.jpg | Prob: 0.1148 | Threshold: 0.6000
2025-02-24 14:22:29 - Arquivo: nonclear.0143.jpg | Prob: 0.0245 | Threshold: 0.6000
2025-02-24 14:22:47 - Arquivo: nonclear.0144.jpg | Prob: 0.9999 | Threshold: 0.6000
2025-02-24 14:23:08 - Arquivo: nonclear.0145.jpg | Prob: 0.3242 | Threshold: 0.6000
2025-02-24 14:23:29 - Arquivo: nonclear.0146.jpg | Prob: 0.0073 | Threshold: 0.6000
2025-02-24 14:23:48 - Arquivo: nonclear.0147.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:24:06 - Arquivo: nonclear.0148.jpg | Prob: 0.3426 | Threshold: 0.6000
2025-02-24 14:24:28 - Arquivo: nonclear.0149.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:24:47 - Arquivo: nonclear.0150.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-24 14:25:08 - Arquivo: nonclear.0151.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:25:30 - Arquivo: nonclear.0152.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-24 14:25:49 - Arquivo: nonclear.0153.jpg | Prob: 0.1359 | Threshold: 0.6000
2025-02-24 14:26:11 - Arquivo: nonclear.0154.jpg | Prob: 0.9999 | Threshold: 0.6000
2025-02-24 14:26:32 - Arquivo: nonclear.0155.jpg | Prob: 0.9935 | Threshold: 0.6000
2025-02-24 14:26:53 - Arquivo: nonclear.0156.jpg | Prob: 0.0006 | Threshold: 0.6000
2025-02-24 14:27:14 - Arquivo: nonclear.0157.jpg | Prob: 0.9998 | Threshold: 0.6000
2025-02-24 14:27:34 - Arquivo: nonclear.0158.jpg | Prob: 0.0350 | Threshold: 0.6000
2025-02-24 14:27:53 - Arquivo: nonclear.0159.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:28:14 - Arquivo: nonclear.0160.jpg | Prob: 0.9937 | Threshold: 0.6000
2025-02-24 14:28:36 - Arquivo: nonclear.0161.jpg | Prob: 0.9996 | Threshold: 0.6000
2025-02-24 14:28:56 - Arquivo: nonclear.0162.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:29:18 - Arquivo: nonclear.0163.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:29:40 - Arquivo: nonclear.0164.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:30:01 - Arquivo: nonclear.0165.jpg | Prob: 0.0338 | Threshold: 0.6000
2025-02-24 14:30:21 - Arquivo: nonclear.0166.jpg | Prob: 0.9994 | Threshold: 0.6000
2025-02-24 14:30:41 - Arquivo: nonclear.0167.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:31:02 - Arquivo: nonclear.0168.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:31:22 - Arquivo: nonclear.0169.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:31:41 - Arquivo: nonclear.0170.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:32:04 - Arquivo: nonclear.0171.jpg | Prob: 0.0034 | Threshold: 0.6000
2025-02-24 14:32:26 - Arquivo: nonclear.0172.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:32:48 - Arquivo: nonclear.0173.jpg | Prob: 0.0068 | Threshold: 0.6000
2025-02-24 14:33:07 - Arquivo: nonclear.0174.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:33:33 - Arquivo: nonclear.0175.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:33:54 - Arquivo: nonclear.0176.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:34:15 - Arquivo: nonclear.0177.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:34:35 - Arquivo: nonclear.0178.jpg | Prob: 0.0301 | Threshold: 0.6000
2025-02-24 14:34:57 - Arquivo: nonclear.0179.jpg | Prob: 0.0015 | Threshold: 0.6000
2025-02-24 14:35:19 - Arquivo: nonclear.0180.jpg | Prob: 0.0009 | Threshold: 0.6000
2025-02-24 14:35:37 - Arquivo: nonclear.0181.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:35:59 - Arquivo: nonclear.0182.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:36:21 - Arquivo: nonclear.0183.jpg | Prob: 0.0004 | Threshold: 0.6000
2025-02-24 14:36:43 - Arquivo: nonclear.0184.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-24 14:37:03 - Arquivo: nonclear.0185.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:37:25 - Arquivo: nonclear.0186.jpg | Prob: 0.9993 | Threshold: 0.6000
2025-02-24 14:37:49 - Arquivo: nonclear.0187.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:38:12 - Arquivo: nonclear.0188.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-24 14:38:35 - Arquivo: nonclear.0189.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:38:55 - Arquivo: nonclear.0190.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:39:15 - Arquivo: nonclear.0191.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-24 14:39:36 - Arquivo: nonclear.0192.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:39:59 - Arquivo: nonclear.0193.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:40:20 - Arquivo: nonclear.0194.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-24 14:40:41 - Arquivo: nonclear.0195.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:41:07 - Arquivo: nonclear.0196.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:41:28 - Arquivo: nonclear.0197.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:41:47 - Arquivo: nonclear.0198.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:42:10 - Arquivo: nonclear.0199.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-24 14:42:31 - Arquivo: nonclear.0200.jpeg | Prob: 0.9245 | Threshold: 0.6000
