2025-02-24 21:30:23 - Arquivo: clear.0004.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:01:57 - Arquivo: clear.1006.jpg | Prob: 0.0103 | Threshold: 0.6000
2025-02-25 04:06:43 - Arquivo: nonclear.0000.jpg | Prob: 0.0534 | Threshold: 0.6000
2025-02-25 04:07:04 - Arquivo: nonclear.0001.jpg | Prob: 0.0650 | Threshold: 0.6000
2025-02-25 04:07:32 - Arquivo: nonclear.0002.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:07:52 - Arquivo: nonclear.0003.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:08:11 - Arquivo: nonclear.0004.jpg | Prob: 0.1034 | Threshold: 0.6000
2025-02-25 04:08:39 - Arquivo: nonclear.0005.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:08:58 - Arquivo: nonclear.0006.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:09:29 - Arquivo: nonclear.0007.jpg | Prob: 0.0109 | Threshold: 0.6000
2025-02-25 04:10:20 - Arquivo: nonclear.0008.jpg | Prob: 0.0107 | Threshold: 0.6000
2025-02-25 04:10:57 - Arquivo: nonclear.0009.jpg | Prob: 0.1601 | Threshold: 0.6000
2025-02-25 04:11:36 - Arquivo: nonclear.0010.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-25 04:11:58 - Arquivo: nonclear.0011.jpg | Prob: 0.6020 | Threshold: 0.6000
2025-02-25 04:12:49 - Arquivo: nonclear.0012.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-25 04:13:08 - Arquivo: nonclear.0013.jpg | Prob: 0.2674 | Threshold: 0.6000
2025-02-25 04:13:55 - Arquivo: nonclear.0014.jpg | Prob: 0.9582 | Threshold: 0.6000
2025-02-25 04:14:20 - Arquivo: nonclear.0015.jpg | Prob: 0.0012 | Threshold: 0.6000
2025-02-25 04:14:39 - Arquivo: nonclear.0016.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:15:03 - Arquivo: nonclear.0017.jpg | Prob: 0.9995 | Threshold: 0.6000
2025-02-25 04:15:38 - Arquivo: nonclear.0018.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:15:56 - Arquivo: nonclear.0019.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-25 04:16:22 - Arquivo: nonclear.0020.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-25 04:16:54 - Arquivo: nonclear.0021.jpg | Prob: 0.0413 | Threshold: 0.6000
2025-02-25 04:17:39 - Arquivo: nonclear.0022.jpg | Prob: 0.0308 | Threshold: 0.6000
2025-02-25 04:18:01 - Arquivo: nonclear.0023.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-25 04:18:21 - Arquivo: nonclear.0024.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-25 04:18:49 - Arquivo: nonclear.0025.jpg | Prob: 0.0014 | Threshold: 0.6000
2025-02-25 04:19:22 - Arquivo: nonclear.0026.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-25 04:19:48 - Arquivo: nonclear.0027.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-25 04:20:10 - Arquivo: nonclear.0028.jpg | Prob: 0.0912 | Threshold: 0.6000
2025-02-25 04:20:34 - Arquivo: nonclear.0029.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:20:56 - Arquivo: nonclear.0030.jpg | Prob: 0.0131 | Threshold: 0.6000
2025-02-25 04:21:24 - Arquivo: nonclear.0031.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-25 04:21:45 - Arquivo: nonclear.0032.jpg | Prob: 0.0010 | Threshold: 0.6000
2025-02-25 04:22:09 - Arquivo: nonclear.0033.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:22:28 - Arquivo: nonclear.0034.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:22:49 - Arquivo: nonclear.0035.jpg | Prob: 0.0116 | Threshold: 0.6000
2025-02-25 04:23:08 - Arquivo: nonclear.0036.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:23:35 - Arquivo: nonclear.0037.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:23:53 - Arquivo: nonclear.0038.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:24:12 - Arquivo: nonclear.0039.jpg | Prob: 0.8349 | Threshold: 0.6000
2025-02-25 04:24:33 - Arquivo: nonclear.0040.jpg | Prob: 0.1147 | Threshold: 0.6000
2025-02-25 04:25:20 - Arquivo: nonclear.0041.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:25:45 - Arquivo: nonclear.0042.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:26:10 - Arquivo: nonclear.0043.jpg | Prob: 0.0172 | Threshold: 0.6000
2025-02-25 04:27:03 - Arquivo: nonclear.0044.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:27:27 - Arquivo: nonclear.0045.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:27:57 - Arquivo: nonclear.0046.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-25 04:28:22 - Arquivo: nonclear.0047.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:28:46 - Arquivo: nonclear.0048.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:29:09 - Arquivo: nonclear.0049.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:29:29 - Arquivo: nonclear.0050.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:29:54 - Arquivo: nonclear.0051.jpg | Prob: 0.6067 | Threshold: 0.6000
2025-02-25 04:30:15 - Arquivo: nonclear.0052.jpg | Prob: 0.0009 | Threshold: 0.6000
2025-02-25 04:31:04 - Arquivo: nonclear.0053.jpg | Prob: 0.5152 | Threshold: 0.6000
2025-02-25 04:31:28 - Arquivo: nonclear.0054.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:32:16 - Arquivo: nonclear.0055.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:32:43 - Arquivo: nonclear.0056.jpg | Prob: 0.2804 | Threshold: 0.6000
2025-02-25 04:33:39 - Arquivo: nonclear.0057.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-25 04:34:07 - Arquivo: nonclear.0058.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:34:39 - Arquivo: nonclear.0059.jpg | Prob: 0.0023 | Threshold: 0.6000
2025-02-25 04:35:19 - Arquivo: nonclear.0060.jpg | Prob: 0.5950 | Threshold: 0.6000
2025-02-25 04:35:46 - Arquivo: nonclear.0061.jpg | Prob: 0.2433 | Threshold: 0.6000
2025-02-25 04:36:10 - Arquivo: nonclear.0062.jpg | Prob: 0.0014 | Threshold: 0.6000
2025-02-25 04:36:37 - Arquivo: nonclear.0063.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-25 04:36:57 - Arquivo: nonclear.0064.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:37:29 - Arquivo: nonclear.0065.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:37:58 - Arquivo: nonclear.0066.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:38:23 - Arquivo: nonclear.0067.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:38:46 - Arquivo: nonclear.0068.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:39:11 - Arquivo: nonclear.0069.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:39:34 - Arquivo: nonclear.0070.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:39:58 - Arquivo: nonclear.0071.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:40:20 - Arquivo: nonclear.0072.jpg | Prob: 0.0028 | Threshold: 0.6000
2025-02-25 04:40:51 - Arquivo: nonclear.0073.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:41:43 - Arquivo: nonclear.0074.jpg | Prob: 0.0043 | Threshold: 0.6000
2025-02-25 04:42:03 - Arquivo: nonclear.0075.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-25 04:42:51 - Arquivo: nonclear.0076.jpg | Prob: 0.0360 | Threshold: 0.6000
2025-02-25 04:43:27 - Arquivo: nonclear.0077.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:44:01 - Arquivo: nonclear.0078.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:44:25 - Arquivo: nonclear.0079.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-25 04:45:08 - Arquivo: nonclear.0080.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-25 04:45:36 - Arquivo: nonclear.0081.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:46:01 - Arquivo: nonclear.0082.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:46:26 - Arquivo: nonclear.0083.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:46:47 - Arquivo: nonclear.0084.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:47:08 - Arquivo: nonclear.0085.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:47:32 - Arquivo: nonclear.0086.jpg | Prob: 0.4981 | Threshold: 0.6000
2025-02-25 04:47:54 - Arquivo: nonclear.0087.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-25 04:48:31 - Arquivo: nonclear.0088.jpg | Prob: 0.0113 | Threshold: 0.6000
2025-02-25 04:48:56 - Arquivo: nonclear.0089.jpg | Prob: 0.9996 | Threshold: 0.6000
2025-02-25 04:49:32 - Arquivo: nonclear.0090.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:49:52 - Arquivo: nonclear.0091.jpg | Prob: 0.9993 | Threshold: 0.6000
2025-02-25 04:50:18 - Arquivo: nonclear.0092.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:50:40 - Arquivo: nonclear.0093.jpg | Prob: 0.9997 | Threshold: 0.6000
2025-02-25 04:51:02 - Arquivo: nonclear.0094.jpg | Prob: 0.0555 | Threshold: 0.6000
2025-02-25 04:51:30 - Arquivo: nonclear.0095.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:51:54 - Arquivo: nonclear.0096.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:52:17 - Arquivo: nonclear.0097.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:52:41 - Arquivo: nonclear.0098.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:53:05 - Arquivo: nonclear.0099.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:53:28 - Arquivo: nonclear.0100.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:53:53 - Arquivo: nonclear.0101.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:54:18 - Arquivo: nonclear.0102.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:54:44 - Arquivo: nonclear.0103.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:55:15 - Arquivo: nonclear.0104.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:55:44 - Arquivo: nonclear.0105.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:56:18 - Arquivo: nonclear.0106.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:56:49 - Arquivo: nonclear.0107.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:57:15 - Arquivo: nonclear.0108.jpg | Prob: 0.0018 | Threshold: 0.6000
2025-02-25 04:57:40 - Arquivo: nonclear.0109.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:58:06 - Arquivo: nonclear.0110.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:58:30 - Arquivo: nonclear.0111.jpg | Prob: 0.0096 | Threshold: 0.6000
2025-02-25 04:59:04 - Arquivo: nonclear.0112.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 04:59:25 - Arquivo: nonclear.0113.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-25 04:59:47 - Arquivo: nonclear.0114.jpg | Prob: 0.0019 | Threshold: 0.6000
2025-02-25 05:00:26 - Arquivo: nonclear.0115.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:00:52 - Arquivo: nonclear.0116.jpg | Prob: 0.6205 | Threshold: 0.6000
2025-02-25 05:01:32 - Arquivo: nonclear.0117.jpg | Prob: 0.1573 | Threshold: 0.6000
2025-02-25 05:01:52 - Arquivo: nonclear.0118.jpg | Prob: 0.9850 | Threshold: 0.6000
2025-02-25 05:02:12 - Arquivo: nonclear.0119.jpg | Prob: 0.3608 | Threshold: 0.6000
2025-02-25 05:02:32 - Arquivo: nonclear.0120.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-25 05:02:56 - Arquivo: nonclear.0121.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:03:29 - Arquivo: nonclear.0122.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-25 05:03:53 - Arquivo: nonclear.0123.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:04:16 - Arquivo: nonclear.0124.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:04:41 - Arquivo: nonclear.0125.jpg | Prob: 0.9932 | Threshold: 0.6000
2025-02-25 05:05:10 - Arquivo: nonclear.0126.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-25 05:05:34 - Arquivo: nonclear.0127.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:06:25 - Arquivo: nonclear.0128.jpg | Prob: 0.0022 | Threshold: 0.6000
2025-02-25 05:06:51 - Arquivo: nonclear.0129.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-25 05:07:24 - Arquivo: nonclear.0130.jpg | Prob: 0.0551 | Threshold: 0.6000
2025-02-25 05:07:49 - Arquivo: nonclear.0131.jpg | Prob: 0.0148 | Threshold: 0.6000
2025-02-25 05:08:14 - Arquivo: nonclear.0132.jpg | Prob: 0.0035 | Threshold: 0.6000
2025-02-25 05:08:50 - Arquivo: nonclear.0133.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-25 05:09:15 - Arquivo: nonclear.0134.jpg | Prob: 0.0189 | Threshold: 0.6000
2025-02-25 05:09:38 - Arquivo: nonclear.0135.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:10:29 - Arquivo: nonclear.0136.jpg | Prob: 0.1423 | Threshold: 0.6000
2025-02-25 05:11:03 - Arquivo: nonclear.0137.jpg | Prob: 0.0751 | Threshold: 0.6000
2025-02-25 05:11:32 - Arquivo: nonclear.0138.jpg | Prob: 0.0246 | Threshold: 0.6000
2025-02-25 05:11:54 - Arquivo: nonclear.0139.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-25 05:12:19 - Arquivo: nonclear.0140.jpg | Prob: 0.2379 | Threshold: 0.6000
2025-02-25 05:12:40 - Arquivo: nonclear.0141.jpg | Prob: 0.4677 | Threshold: 0.6000
2025-02-25 05:13:17 - Arquivo: nonclear.0142.jpg | Prob: 0.0383 | Threshold: 0.6000
2025-02-25 05:13:54 - Arquivo: nonclear.0143.jpg | Prob: 0.0031 | Threshold: 0.6000
2025-02-25 05:14:19 - Arquivo: nonclear.0144.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-25 05:14:38 - Arquivo: nonclear.0145.jpg | Prob: 0.3311 | Threshold: 0.6000
2025-02-25 05:15:09 - Arquivo: nonclear.0146.jpg | Prob: 0.0277 | Threshold: 0.6000
2025-02-25 05:15:28 - Arquivo: nonclear.0147.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:15:51 - Arquivo: nonclear.0148.jpg | Prob: 0.4153 | Threshold: 0.6000
2025-02-25 05:16:11 - Arquivo: nonclear.0149.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:16:30 - Arquivo: nonclear.0150.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-25 05:16:52 - Arquivo: nonclear.0151.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:17:27 - Arquivo: nonclear.0152.jpg | Prob: 0.0012 | Threshold: 0.6000
2025-02-25 05:17:47 - Arquivo: nonclear.0153.jpg | Prob: 0.0361 | Threshold: 0.6000
2025-02-25 05:18:11 - Arquivo: nonclear.0154.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-25 05:18:31 - Arquivo: nonclear.0155.jpg | Prob: 0.9901 | Threshold: 0.6000
2025-02-25 05:18:51 - Arquivo: nonclear.0156.jpg | Prob: 0.0009 | Threshold: 0.6000
2025-02-25 05:19:10 - Arquivo: nonclear.0157.jpg | Prob: 0.9991 | Threshold: 0.6000
2025-02-25 05:19:35 - Arquivo: nonclear.0158.jpg | Prob: 0.0582 | Threshold: 0.6000
2025-02-25 05:20:00 - Arquivo: nonclear.0159.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:20:28 - Arquivo: nonclear.0160.jpg | Prob: 0.9934 | Threshold: 0.6000
2025-02-25 05:20:59 - Arquivo: nonclear.0161.jpg | Prob: 0.9999 | Threshold: 0.6000
2025-02-25 05:21:19 - Arquivo: nonclear.0162.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:22:09 - Arquivo: nonclear.0163.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:22:51 - Arquivo: nonclear.0164.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:23:27 - Arquivo: nonclear.0165.jpg | Prob: 0.0282 | Threshold: 0.6000
2025-02-25 05:23:54 - Arquivo: nonclear.0166.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-25 05:24:14 - Arquivo: nonclear.0167.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:24:49 - Arquivo: nonclear.0168.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:25:08 - Arquivo: nonclear.0169.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:25:45 - Arquivo: nonclear.0170.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:26:06 - Arquivo: nonclear.0171.jpg | Prob: 0.0209 | Threshold: 0.6000
2025-02-25 05:26:28 - Arquivo: nonclear.0172.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:26:52 - Arquivo: nonclear.0173.jpg | Prob: 0.0064 | Threshold: 0.6000
2025-02-25 05:27:12 - Arquivo: nonclear.0174.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:27:33 - Arquivo: nonclear.0175.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:28:03 - Arquivo: nonclear.0176.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:28:24 - Arquivo: nonclear.0177.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:28:48 - Arquivo: nonclear.0178.jpg | Prob: 0.0167 | Threshold: 0.6000
2025-02-25 05:29:09 - Arquivo: nonclear.0179.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-25 05:29:34 - Arquivo: nonclear.0180.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-25 05:29:58 - Arquivo: nonclear.0181.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:30:17 - Arquivo: nonclear.0182.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:30:45 - Arquivo: nonclear.0183.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:31:15 - Arquivo: nonclear.0184.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:31:44 - Arquivo: nonclear.0185.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:32:15 - Arquivo: nonclear.0186.jpg | Prob: 0.9992 | Threshold: 0.6000
2025-02-25 05:32:35 - Arquivo: nonclear.0187.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:33:05 - Arquivo: nonclear.0188.jpg | Prob: 0.0020 | Threshold: 0.6000
2025-02-25 05:33:26 - Arquivo: nonclear.0189.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:33:52 - Arquivo: nonclear.0190.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:34:16 - Arquivo: nonclear.0191.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-25 05:34:40 - Arquivo: nonclear.0192.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:35:06 - Arquivo: nonclear.0193.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:35:26 - Arquivo: nonclear.0194.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-25 05:35:52 - Arquivo: nonclear.0195.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:36:27 - Arquivo: nonclear.0196.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:36:50 - Arquivo: nonclear.0197.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:37:11 - Arquivo: nonclear.0198.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:37:57 - Arquivo: nonclear.0199.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:38:24 - Arquivo: nonclear.0200.jpeg | Prob: 0.9561 | Threshold: 0.6000
2025-02-25 05:38:44 - Arquivo: nonclear.0201.jpeg | Prob: 0.8977 | Threshold: 0.6000
2025-02-25 05:39:11 - Arquivo: nonclear.0202.jpeg | Prob: 0.0014 | Threshold: 0.6000
2025-02-25 05:39:34 - Arquivo: nonclear.0203.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:40:16 - Arquivo: nonclear.0204.jpeg | Prob: 0.0018 | Threshold: 0.6000
2025-02-25 05:41:09 - Arquivo: nonclear.0205.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:41:29 - Arquivo: nonclear.0206.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:42:03 - Arquivo: nonclear.0207.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:42:23 - Arquivo: nonclear.0208.jpeg | Prob: 0.0001 | Threshold: 0.6000
2025-02-25 05:42:46 - Arquivo: nonclear.0209.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-25 05:43:07 - Arquivo: nonclear.0210.jpeg | Prob: 0.0018 | Threshold: 0.6000
2025-02-25 05:43:30 - Arquivo: nonclear.0211.jpeg | Prob: 0.0187 | Threshold: 0.6000
