Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Training_Accuracy,Training_Val_Accuracy,Training_Loss,Training_Val_Loss,Training_F1,Training_Val_F1,Training_AUC,Training_Val_AUC,Training_Precision,Training_Val_Precision,Training_Recall,Training_Val_Recall,Training_Specificity,Training_Val_Specificity,Training_TN,Training_FP,Training_FN,Training_TP
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,35,0.9677,0.9677419066429138,0.00010065535025205463,0.07012505829334259,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,36,0.9677,0.9677419066429138,9.391157800564542e-05,0.06578253209590912,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,37,0.9677,0.9677419066429138,9.143123315880075e-05,0.07174010574817657,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,38,0.9677,0.9677419066429138,7.86683231126517e-05,0.06833254545927048,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,39,0.9677,0.9677419066429138,8.138039993355051e-05,0.06895258277654648,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,40,0.9677,0.9677419066429138,7.089604332577437e-05,0.06949104368686676,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,41,0.9677,0.9677419066429138,6.730498716933653e-05,0.07167493551969528,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,42,0.9677,0.9677419066429138,5.626728307106532e-05,0.06771708279848099,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,43,0.9677,0.9677419066429138,5.526993845705874e-05,0.07119957357645035,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,44,0.9677,0.9677419066429138,6.254152685869485e-05,0.06862451136112213,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,45,0.9677,0.9677419066429138,4.974517651135102e-05,0.0710817277431488,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,46,0.9677,0.9677419066429138,4.583121699397452e-05,0.06952513009309769,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,47,0.9677,0.9677419066429138,4.6404376917053014e-05,0.06865642219781876,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,48,0.9677,0.9677419066429138,4.521138544077985e-05,0.0680680125951767,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,49,0.9677,0.9677419066429138,4.44233046437148e-05,0.06771941483020782,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,50,0.9677,0.9677419066429138,4.3687679863069206e-05,0.06911049038171768,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,51,0.9677,0.9677419066429138,4.3179505155421793e-05,0.0694873183965683,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,52,0.9677,0.9677419066429138,3.86169231205713e-05,0.06809236109256744,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,53,0.9677,0.9677419066429138,4.2269297409802675e-05,0.06818614155054092,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,54,0.9677,0.9677419066429138,3.7766065361211076e-05,0.06791245192289352,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,55,0.9677,0.9677419066429138,4.018130857730284e-05,0.06820395588874817,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,56,0.9677,0.9677419066429138,4.101944432477467e-05,0.06860974431037903,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,57,0.9677,0.9677419066429138,4.138344957027584e-05,0.06725470721721649,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,58,0.9677,0.9677419066429138,3.4517790481913835e-05,0.0673094242811203,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,59,0.9677,0.9677419066429138,4.009342592325993e-05,0.066315658390522,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,60,0.9677,0.9677419066429138,3.340335752000101e-05,0.0664481669664383,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,61,0.9677,0.9677419066429138,3.4935939766000956e-05,0.06680596619844437,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,62,0.9677,0.9677419066429138,3.689680670504458e-05,0.06742282211780548,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,63,0.9677,0.9677419066429138,3.282487523392774e-05,0.06693721562623978,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,64,0.9677,0.9677419066429138,3.262918471591547e-05,0.06621567159891129,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,65,0.9677,0.9677419066429138,3.1311366910813376e-05,0.06642939895391464,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,66,0.9677,0.9677419066429138,3.333487984491512e-05,0.0665653645992279,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,67,0.9677,0.9677419066429138,3.163927613059059e-05,0.06659640371799469,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,68,0.9677,0.9677419066429138,3.008631210832391e-05,0.0666373074054718,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,69,0.9677,0.9677419066429138,3.3236916351597756e-05,0.06695594638586044,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,70,0.9677,0.9677419066429138,3.2087715226225555e-05,0.06725054979324341,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,71,0.9677,0.9677419066429138,2.957167089334689e-05,0.06723728775978088,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,72,0.9677,0.9677419066429138,3.350315091665834e-05,0.06688381731510162,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,73,0.9677,0.9677419066429138,2.96214875561418e-05,0.06705164909362793,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,74,0.9677,0.9677419066429138,3.1553703593090177e-05,0.06725184619426727,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,75,0.9677,0.9677419066429138,3.410441422602162e-05,0.06702768057584763,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,76,0.9677,0.9677419066429138,3.314458444947377e-05,0.06737694144248962,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,77,0.9677,0.9677419066429138,3.171813295921311e-05,0.06743556261062622,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,78,0.9677,0.9677419066429138,3.215351898688823e-05,0.06727436929941177,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,79,0.9677,0.9677419066429138,3.446925256866962e-05,0.06729172170162201,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,80,0.9677,0.9677419066429138,3.3671756682451814e-05,0.06740554422140121,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,81,0.9677,0.9677419066429138,3.271848981967196e-05,0.06736613810062408,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,82,0.9677,0.9677419066429138,3.2054103940026835e-05,0.06735875457525253,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,83,0.9677,0.9677419066429138,3.418454070924781e-05,0.06712081283330917,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,84,0.9677,0.9677419066429138,3.2742009352659807e-05,0.06737479567527771,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,85,0.9677,0.9677419066429138,3.0475719540845603e-05,0.06737279146909714,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,1.0,5,86,0.9677,0.9677419066429138,3.026585909537971e-05,0.06742807477712631,0.9677,,1.0,,1.0,,0.9375,,1.0,,15,0,1,15
