Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Training_Accuracy,Training_Val_Accuracy,Training_Loss,Training_Val_Loss,Training_F1,Training_Val_F1,Training_AUC,Training_Val_AUC,Training_Precision,Training_Val_Precision,Training_Recall,Training_Val_Recall,Training_Specificity,Training_Val_Specificity,Training_TN,Training_FP,Training_FN,Training_TP
0.9677,1.0,0.9375,1.0,0.9677,0.9958,4,15,0.9677,0.9677419066429138,0.001414553727954626,0.0995514839887619,0.9677,,0.9958,,1.0,,0.9375,,1.0,,15,0,1,15
0.9677,1.0,0.9375,1.0,0.9677,0.9958,4,16,0.9677,0.9677419066429138,0.0011437787907198071,0.10437506437301636,0.9677,,0.9958,,1.0,,0.9375,,1.0,,15,0,1,15
0.9355,1.0,0.875,1.0,0.9333,0.9958,4,17,0.9355,0.9354838728904724,0.0007634257199242711,0.10909713804721832,0.9333,,0.9958,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,0.9958,4,18,0.9355,0.9354838728904724,0.0006270924932323396,0.10395420342683792,0.9333,,0.9958,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,0.9958,4,19,0.9355,0.9354838728904724,0.0005141462897881866,0.10405615717172623,0.9333,,0.9958,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,0.9958,4,20,0.9355,0.9354838728904724,0.0003951882245019078,0.10528100281953812,0.9333,,0.9958,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,0.9958,4,21,0.9355,0.9354838728904724,0.00034443201730027795,0.10874224454164505,0.9333,,0.9958,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,0.9958,4,22,0.9355,0.9354838728904724,0.0002968724584206939,0.1071774959564209,0.9333,,0.9958,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,23,0.9355,0.9354838728904724,0.0002524934825487435,0.10052124410867691,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,0.9958,4,24,0.9355,0.9354838728904724,0.00021643139189109206,0.10971571505069733,0.9333,,0.9958,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,0.9958,4,25,0.9355,0.9354838728904724,0.00017818294872995466,0.10949617624282837,0.9333,,0.9958,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,0.9958,4,26,0.9355,0.9354838728904724,0.0001672416547080502,0.114705890417099,0.9333,,0.9958,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,0.9958,4,27,0.9355,0.9354838728904724,0.00014191593800205737,0.11442415416240692,0.9333,,0.9958,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,28,0.9355,0.9354838728904724,0.0001528610591776669,0.11077570170164108,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,29,0.9355,0.9354838728904724,0.00014063924027141184,0.11268193274736404,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,30,0.9355,0.9354838728904724,0.00013875222066417336,0.11001957207918167,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,31,0.9355,0.9354838728904724,0.00012139194586779922,0.11328437924385071,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,32,0.9355,0.9354838728904724,0.00012763729318976402,0.11308050155639648,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,33,0.9355,0.9354838728904724,0.00011118272232124582,0.11412230879068375,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,34,0.9355,0.9354838728904724,0.00010122724052052945,0.11436629295349121,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,35,0.9355,0.9354838728904724,0.00010253013897454366,0.11895553767681122,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,36,0.9355,0.9354838728904724,9.428185148863122e-05,0.1183883398771286,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,37,0.9355,0.9354838728904724,9.646296530263498e-05,0.11729850620031357,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,38,0.9355,0.9354838728904724,9.622391371522099e-05,0.1168522760272026,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,39,0.9355,0.9354838728904724,9.769791358849034e-05,0.11743765324354172,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,40,0.9355,0.9354838728904724,8.788156264927238e-05,0.11748255789279938,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,41,0.9355,0.9354838728904724,8.807337144389749e-05,0.11779733747243881,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,42,0.9355,0.9354838728904724,8.821864321362227e-05,0.11395587772130966,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,43,0.9355,0.9354838728904724,8.163241000147536e-05,0.11598251014947891,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,44,0.9355,0.9354838728904724,7.692161307204515e-05,0.11490219086408615,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,45,0.9355,0.9354838728904724,7.92327118688263e-05,0.11514214426279068,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,46,0.9355,0.9354838728904724,8.2972772361245e-05,0.11573229730129242,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,47,0.9355,0.9354838728904724,8.074159268289804e-05,0.11622407287359238,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,48,0.9355,0.9354838728904724,7.594125054311007e-05,0.1164599284529686,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,49,0.9355,0.9354838728904724,8.150953362928703e-05,0.11717565357685089,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,50,0.9355,0.9354838728904724,7.372859545284882e-05,0.11666259169578552,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,51,0.9355,0.9354838728904724,6.695258343825117e-05,0.11641056090593338,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,52,0.9355,0.9354838728904724,7.85598749644123e-05,0.11721531301736832,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,53,0.9355,0.9354838728904724,7.254830416059121e-05,0.11799409240484238,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,54,0.9355,0.9354838728904724,6.892985402373597e-05,0.1175355315208435,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,55,0.9355,0.9354838728904724,6.8258676037658e-05,0.11781781166791916,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,56,0.9355,0.9354838728904724,7.68868048908189e-05,0.11777588725090027,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,57,0.9355,0.9354838728904724,7.095653563737869e-05,0.11785639077425003,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,58,0.9355,0.9354838728904724,7.564754196209833e-05,0.11789608746767044,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,59,0.9355,0.9354838728904724,6.60069053992629e-05,0.1175556480884552,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,60,0.9355,0.9354838728904724,7.251104398164898e-05,0.11745104193687439,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,61,0.9355,0.9354838728904724,7.084885874064639e-05,0.11776931583881378,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,62,0.9355,0.9354838728904724,6.915472476975992e-05,0.11792207509279251,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,63,0.9355,0.9354838728904724,7.406969234580174e-05,0.11784332245588303,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,64,0.9355,0.9354838728904724,6.351293268380687e-05,0.11751245707273483,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
0.9355,1.0,0.875,1.0,0.9333,1.0,4,65,0.9355,0.9354838728904724,6.461175507865846e-05,0.11695605516433716,0.9333,,1.0,,1.0,,0.875,,1.0,,15,0,2,14
