Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Training_Accuracy,Training_Val_Accuracy,Training_Loss,Training_Val_Loss,Training_F1,Training_Val_F1,Training_AUC,Training_Val_AUC,Training_Precision,Training_Val_Precision,Training_Recall,Training_Val_Recall,Training_Specificity,Training_Val_Specificity,Training_TN,Training_FP,Training_FN,Training_TP
0.9032,0.9333,0.875,0.9333,0.9032,0.9667,1,11,0.9032,0.9032257795333862,0.006767823360860348,0.2619312107563019,0.9032,,0.9667,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9667,1,12,0.9032,0.9032257795333862,0.004772959277033806,0.26447179913520813,0.9032,,0.9667,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9667,1,13,0.9032,0.9032257795333862,0.002988496795296669,0.27846312522888184,0.9032,,0.9667,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9667,1,14,0.9032,0.9032257795333862,0.002112068235874176,0.2844916582107544,0.9032,,0.9667,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9667,1,15,0.9032,0.9032257795333862,0.001748354872688651,0.2908239960670471,0.9032,,0.9667,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9667,1,16,0.9032,0.9032257795333862,0.0013811765238642693,0.2928363084793091,0.9032,,0.9667,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,17,0.9032,0.9032257795333862,0.0009415383101440966,0.2998484671115875,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,18,0.9032,0.9032257795333862,0.000843027897644788,0.2884661853313446,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,19,0.9032,0.9032257795333862,0.0006873309030197561,0.31364497542381287,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,20,0.9032,0.9032257795333862,0.000562298868317157,0.3137388229370117,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,21,0.9032,0.9032257795333862,0.0005077020032331347,0.308562308549881,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,22,0.9032,0.9032257795333862,0.0004657799145206809,0.3185649514198303,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,23,0.9032,0.9032257795333862,0.0004250695928931236,0.31706228852272034,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,24,0.9032,0.9032257795333862,0.00038619330734945834,0.32626885175704956,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,25,0.9032,0.9032257795333862,0.0003632487787399441,0.3306923806667328,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,26,0.9032,0.9032257795333862,0.00032442790688946843,0.32789063453674316,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,27,0.9032,0.9032257795333862,0.0002649199450388551,0.327665239572525,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,28,0.9032,0.9032257795333862,0.0002436943759676069,0.3281424641609192,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,29,0.9032,0.9032257795333862,0.0002225570206064731,0.3272004723548889,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,30,0.9032,0.9032257795333862,0.0002377485652687028,0.33320432901382446,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,31,0.9032,0.9032257795333862,0.00021674319577869028,0.33045268058776855,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,32,0.9032,0.9032257795333862,0.00018893412197940052,0.32978495955467224,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,33,0.9032,0.9032257795333862,0.0001866991660790518,0.3325737714767456,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,34,0.9032,0.9032257795333862,0.00020251823298167437,0.33407434821128845,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,35,0.9032,0.9032257795333862,0.0001883378718048334,0.33476030826568604,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,36,0.9032,0.9032257795333862,0.00016905198572203517,0.3372754454612732,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,37,0.9032,0.9032257795333862,0.00015910227375570685,0.34017667174339294,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,38,0.9032,0.9032257795333862,0.00015714111214037985,0.3384513258934021,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,39,0.9032,0.9032257795333862,0.0001543996186228469,0.3396265506744385,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,40,0.9032,0.9032257795333862,0.00015375892689917237,0.33900490403175354,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,41,0.9032,0.9032257795333862,0.0001338291185675189,0.33967137336730957,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,42,0.9032,0.9032257795333862,0.00015815986262168735,0.3416941463947296,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,43,0.9032,0.9032257795333862,0.00015078892465680838,0.34158259630203247,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,44,0.9032,0.9032257795333862,0.00014891463797539473,0.3420047461986542,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,45,0.9032,0.9032257795333862,0.00014960322005208582,0.34369465708732605,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,46,0.9032,0.9032257795333862,0.00014495532377623022,0.3438989520072937,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,47,0.9032,0.9032257795333862,0.00014958799874875695,0.34300145506858826,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,48,0.9032,0.9032257795333862,0.00013953345478512347,0.34432029724121094,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,49,0.9032,0.9032257795333862,0.00013880176993552595,0.34421148896217346,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,50,0.9032,0.9032257795333862,0.00012882635928690434,0.34410977363586426,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,51,0.9032,0.9032257795333862,0.00012636702740564942,0.3437652885913849,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,52,0.9032,0.9032257795333862,0.00013114005560055375,0.34451824426651,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,53,0.9032,0.9032257795333862,0.00013034124276600778,0.34495845437049866,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,54,0.9032,0.9032257795333862,0.00013040384510532022,0.3455967307090759,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,55,0.9032,0.9032257795333862,0.00012526819773484021,0.3457702696323395,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,56,0.9032,0.9032257795333862,0.00014008762082085013,0.34611356258392334,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,57,0.9032,0.9032257795333862,0.00012153140414739028,0.34628358483314514,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
0.9032,0.9333,0.875,0.9333,0.9032,0.9708,1,58,0.9032,0.9032257795333862,0.00013509902055375278,0.34593141078948975,0.9032,,0.9708,,0.9333,,0.875,,0.9333,,14,1,2,14
