Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Training_Accuracy,Training_Val_Accuracy,Training_Loss,Training_Val_Loss,Training_F1,Training_Val_F1,Training_AUC,Training_Val_AUC,Training_Precision,Training_Val_Precision,Training_Recall,Training_Val_Recall,Training_Specificity,Training_Val_Specificity,Training_TN,Training_FP,Training_FN,Training_TP
1.0,1.0,1.0,1.0,1.0,1.0,9,47,1.0,1.0,4.116998752579093e-05,0.036293063312768936,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,48,1.0,1.0,3.8102760299807414e-05,0.0357237309217453,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,49,1.0,1.0,3.371723505551927e-05,0.036532141268253326,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,50,1.0,1.0,3.650995495263487e-05,0.035872213542461395,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,51,1.0,1.0,3.0899485864210874e-05,0.035616278648376465,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,52,1.0,1.0,3.2610903872409835e-05,0.03536193445324898,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,53,1.0,1.0,2.9037628337391652e-05,0.03591692075133324,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,54,1.0,1.0,3.240657679270953e-05,0.034943677484989166,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,55,1.0,1.0,2.9142633138690144e-05,0.034938737750053406,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,56,1.0,1.0,2.8546333851409145e-05,0.03641893342137337,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,57,1.0,1.0,2.774708809738513e-05,0.034756697714328766,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,58,1.0,1.0,2.4964645490399562e-05,0.03507576510310173,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,59,1.0,1.0,2.3692766262684017e-05,0.03527681902050972,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,60,1.0,1.0,2.191398925788235e-05,0.03494318947196007,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,61,1.0,1.0,2.406731255177874e-05,0.03459837660193443,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,62,1.0,1.0,2.3369493646896444e-05,0.03421735018491745,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,63,1.0,1.0,2.2903899662196636e-05,0.03424457088112831,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,64,1.0,1.0,2.107934415107593e-05,0.03423890098929405,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,65,1.0,1.0,2.1875139282201417e-05,0.03342423960566521,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,66,1.0,1.0,2.1854315491509624e-05,0.03403198719024658,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,67,1.0,1.0,2.1028192350058816e-05,0.03461514413356781,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,68,1.0,1.0,1.9377086573513225e-05,0.03365746885538101,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,69,1.0,1.0,1.9468010577838868e-05,0.034517254680395126,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,70,1.0,1.0,2.0875258996966295e-05,0.03435008227825165,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,71,1.0,1.0,1.794386116671376e-05,0.03436657786369324,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,72,1.0,1.0,2.023476736212615e-05,0.03420201689004898,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,73,1.0,1.0,1.5394067304441705e-05,0.033986642956733704,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,74,1.0,1.0,1.7014992408803664e-05,0.033695660531520844,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,75,1.0,1.0,1.564993362990208e-05,0.0338752381503582,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,76,1.0,1.0,1.668804543442093e-05,0.03365425765514374,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,77,1.0,1.0,1.9273022189736366e-05,0.033673662692308426,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,78,1.0,1.0,1.6043446521507576e-05,0.03357454389333725,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,79,1.0,1.0,1.6958572814473882e-05,0.033254556357860565,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,80,1.0,1.0,1.766659988788888e-05,0.033289410173892975,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,81,1.0,1.0,1.725330002955161e-05,0.033629607409238815,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,82,1.0,1.0,1.5644118320778944e-05,0.033674295991659164,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,83,1.0,1.0,1.4956983250158373e-05,0.033573731780052185,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,84,1.0,1.0,1.68356182257412e-05,0.03367483615875244,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,85,1.0,1.0,1.4797058611293323e-05,0.03369026258587837,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,86,1.0,1.0,1.530274676042609e-05,0.03382529690861702,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,87,1.0,1.0,1.457307007513009e-05,0.03383008763194084,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,88,1.0,1.0,1.4954557627788745e-05,0.03376748040318489,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,89,1.0,1.0,1.4858459508104715e-05,0.03383133187890053,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,90,1.0,1.0,1.4273120541474782e-05,0.033668532967567444,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,91,1.0,1.0,1.5599405742250383e-05,0.033829860389232635,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,92,1.0,1.0,1.3585921806225087e-05,0.03384681046009064,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,93,1.0,1.0,1.722695196804125e-05,0.03398161381483078,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,94,1.0,1.0,1.5173067367868498e-05,0.03381766378879547,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,95,1.0,1.0,1.6272335415123962e-05,0.03357771784067154,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,96,1.0,1.0,1.440685628040228e-05,0.03344587981700897,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,97,1.0,1.0,1.4560599993274081e-05,0.033646028488874435,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,98,1.0,1.0,1.644326766836457e-05,0.033565450459718704,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,99,1.0,1.0,1.4043894225324038e-05,0.033509038388729095,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,100,1.0,1.0,1.4892739272909239e-05,0.03344421461224556,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,101,1.0,1.0,1.5148423699429259e-05,0.033358946442604065,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,102,1.0,1.0,1.448099828849081e-05,0.0333029106259346,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,103,1.0,1.0,1.3821600077790208e-05,0.033244602382183075,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,104,1.0,1.0,1.3939786185801495e-05,0.03321851044893265,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,105,1.0,1.0,1.40265865411493e-05,0.03323327749967575,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,106,1.0,1.0,1.2823628821934108e-05,0.03317832201719284,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,107,1.0,1.0,1.3129893886798527e-05,0.03321127966046333,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,108,1.0,1.0,1.3944419151812326e-05,0.033212315291166306,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,109,1.0,1.0,1.4670981727249455e-05,0.03321922942996025,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,110,1.0,1.0,1.2543997399916407e-05,0.033180467784404755,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,111,1.0,1.0,1.3075819879304618e-05,0.033197421580553055,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,112,1.0,1.0,1.3598738405562472e-05,0.03320698067545891,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,113,1.0,1.0,1.4127515896689147e-05,0.033238306641578674,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,114,1.0,1.0,1.174706903839251e-05,0.0332382470369339,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
1.0,1.0,1.0,1.0,1.0,1.0,9,115,1.0,1.0,1.5266348782461137e-05,0.03326338157057762,1.0,,1.0,,1.0,,1.0,,1.0,,15,0,0,16
