Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Training_Accuracy,Training_Val_Accuracy,Training_Loss,Training_Val_Loss,Training_F1,Training_Val_F1,Training_AUC,Training_Val_AUC,Training_Precision,Training_Val_Precision,Training_Recall,Training_Val_Recall,Training_Specificity,Training_Val_Specificity,Training_TN,Training_FP,Training_FN,Training_TP
0.9032,0.8824,0.9375,0.8667,0.9091,0.9625,3,11,0.9032,0.9032257795333862,0.00685150595381856,0.20478279888629913,0.9091,,0.9625,,0.8824,,0.9375,,0.8667,,13,2,1,15
0.9355,0.8889,1.0,0.8667,0.9412,0.9625,3,12,0.9355,0.9354838728904724,0.00463242968544364,0.20453320443630219,0.9412,,0.9625,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9625,3,13,0.9355,0.9354838728904724,0.0033662747591733932,0.21897265315055847,0.9412,,0.9625,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,14,0.9355,0.9354838728904724,0.0021318017970770597,0.21887627243995667,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,15,0.9355,0.9354838728904724,0.0015616295859217644,0.22496041655540466,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,16,0.9355,0.9354838728904724,0.0012262009549885988,0.22554489970207214,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,17,0.9355,0.9354838728904724,0.000879808678291738,0.22738200426101685,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,18,0.9355,0.9354838728904724,0.000723874312825501,0.23552767932415009,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,19,0.9355,0.9354838728904724,0.0005797098274342716,0.23617692291736603,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,20,0.9355,0.9354838728904724,0.0004817287845071405,0.23997078835964203,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,21,0.9355,0.9354838728904724,0.00042857337393797934,0.2433730959892273,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,22,0.9355,0.9354838728904724,0.00039530458161607385,0.24404080212116241,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,23,0.9355,0.9354838728904724,0.0003705892595462501,0.24246041476726532,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,24,0.9355,0.9354838728904724,0.0003263666294515133,0.2501105070114136,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,25,0.9355,0.9354838728904724,0.000291559990728274,0.24637024104595184,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,26,0.9355,0.9354838728904724,0.0002685528015717864,0.24930056929588318,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,27,0.9355,0.9354838728904724,0.0002525602758396417,0.2533108592033386,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,28,0.9355,0.9354838728904724,0.00022150808945298195,0.2543523907661438,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,29,0.9355,0.9354838728904724,0.00019272342615295202,0.2566555440425873,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,30,0.9355,0.9354838728904724,0.0001871741987997666,0.25832661986351013,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,31,0.9355,0.9354838728904724,0.00017227130592800677,0.2635531723499298,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,32,0.9355,0.9354838728904724,0.00018061063019558787,0.2664584815502167,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,33,0.9355,0.9354838728904724,0.00017261919856537133,0.2626815140247345,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,34,0.9355,0.9354838728904724,0.0001546135899843648,0.26300475001335144,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,35,0.9355,0.9354838728904724,0.0001701611909084022,0.26642993092536926,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,36,0.9355,0.9354838728904724,0.00016348353528883308,0.2654440104961395,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,37,0.9355,0.9354838728904724,0.00014358636690303683,0.26527315378189087,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,38,0.9355,0.9354838728904724,0.00013512618897948414,0.26537057757377625,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,39,0.9355,0.9354838728904724,0.00014211081725079566,0.269233763217926,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,40,0.9355,0.9354838728904724,0.00013375893468037248,0.2695760726928711,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,41,0.9355,0.9354838728904724,0.0001428187679266557,0.27025702595710754,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,42,0.9355,0.9354838728904724,0.00013069898704998195,0.26938796043395996,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,43,0.9355,0.9354838728904724,0.00013044793740846217,0.26840031147003174,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,44,0.9355,0.9354838728904724,0.00012493612302932888,0.2667594850063324,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,45,0.9355,0.9354838728904724,0.00011921740224352106,0.26799964904785156,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,46,0.9355,0.9354838728904724,0.00012537110887933522,0.26953694224357605,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,47,0.9355,0.9354838728904724,0.00011582969455048442,0.2700330913066864,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,48,0.9355,0.9354838728904724,0.00011640693992376328,0.2695310413837433,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,49,0.9355,0.9354838728904724,0.00013133813627064228,0.2702593207359314,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,50,0.9355,0.9354838728904724,0.00011010021262336522,0.26948511600494385,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,51,0.9355,0.9354838728904724,0.0001299945724895224,0.269016295671463,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,52,0.9355,0.9354838728904724,0.000120301112474408,0.26956045627593994,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,53,0.9355,0.9354838728904724,0.00012141410843469203,0.2710365653038025,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,54,0.9355,0.9354838728904724,0.00010500480129849166,0.27172085642814636,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,55,0.9355,0.9354838728904724,0.00011404926772229373,0.27159714698791504,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,56,0.9355,0.9354838728904724,0.0001164365021395497,0.27194830775260925,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,57,0.9355,0.9354838728904724,0.00011374728637747467,0.27213066816329956,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,58,0.9355,0.9354838728904724,0.000107215964817442,0.2720225751399994,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9355,0.8889,1.0,0.8667,0.9412,0.9583,3,59,0.9355,0.9354838728904724,0.00011024642299162224,0.27208051085472107,0.9412,,0.9583,,0.8889,,1.0,,0.8667,,13,2,0,16
