Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Training_Accuracy,Training_Val_Accuracy,Training_Loss,Training_Val_Loss,Training_F1,Training_Val_F1,Training_AUC,Training_Val_AUC,Training_Precision,Training_Val_Precision,Training_Recall,Training_Val_Recall,Training_Specificity,Training_Val_Specificity,Training_TN,Training_FP,Training_FN,Training_TP
0.9355,0.8889,1.0,0.8667,0.9412,0.9958,7,13,0.9355,0.9354838728904724,0.0038580726832151413,0.13813146948814392,0.9412,,0.9958,,0.8889,,1.0,,0.8667,,13,2,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9958,7,14,0.9677,0.9677419066429138,0.0027837937232106924,0.13635292649269104,0.9697,,0.9958,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9958,7,15,0.9677,0.9677419066429138,0.0020548549946397543,0.1334051638841629,0.9697,,0.9958,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9958,7,16,0.9677,0.9677419066429138,0.0014468313893303275,0.1369723677635193,0.9697,,0.9958,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9917,7,17,0.9677,0.9677419066429138,0.001131547731347382,0.14344726502895355,0.9697,,0.9917,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9917,7,18,0.9677,0.9677419066429138,0.0008818094502203166,0.14494292438030243,0.9697,,0.9917,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,19,0.9677,0.9677419066429138,0.000704280799254775,0.15174981951713562,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,20,0.9677,0.9677419066429138,0.000525031762663275,0.15553468465805054,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,21,0.9677,0.9677419066429138,0.0004953532479703426,0.14804066717624664,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,22,0.9677,0.9677419066429138,0.00039290913264267147,0.1470506489276886,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,23,0.9677,0.9677419066429138,0.00034815119579434395,0.14809134602546692,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,24,0.9677,0.9677419066429138,0.0003394244413357228,0.15054833889007568,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,25,0.9677,0.9677419066429138,0.0003007075865752995,0.1527462601661682,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,26,0.9677,0.9677419066429138,0.00026409068959765136,0.156039759516716,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,27,0.9677,0.9677419066429138,0.00024399648827966303,0.1563166230916977,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,28,0.9677,0.9677419066429138,0.00021607235248666257,0.15814954042434692,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,29,0.9677,0.9677419066429138,0.00021343377011362463,0.16205795109272003,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,30,0.9677,0.9677419066429138,0.00018855888629332185,0.16255781054496765,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,31,0.9677,0.9677419066429138,0.000176115776412189,0.1644635647535324,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,32,0.9677,0.9677419066429138,0.00017402760568074882,0.16366441547870636,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,33,0.9677,0.9677419066429138,0.0001610948093002662,0.16363483667373657,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,34,0.9677,0.9677419066429138,0.0001633701176615432,0.16629786789417267,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,35,0.9677,0.9677419066429138,0.0001612884661881253,0.1624818593263626,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,36,0.9677,0.9677419066429138,0.00015021237777546048,0.16377274692058563,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,37,0.9677,0.9677419066429138,0.0001355602144030854,0.1635683923959732,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,38,0.9677,0.9677419066429138,0.00013585634587798268,0.1658870428800583,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,39,0.9677,0.9677419066429138,0.00015010165225248784,0.16692271828651428,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,40,0.9677,0.9677419066429138,0.00012894635437987745,0.16789846122264862,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,41,0.9677,0.9677419066429138,0.00012506241910159588,0.1674365997314453,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,42,0.9677,0.9677419066429138,0.00012003865413134918,0.16742980480194092,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,43,0.9677,0.9677419066429138,0.00012543924094643444,0.16735142469406128,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,44,0.9677,0.9677419066429138,0.00012161324411863461,0.16810283064842224,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,45,0.9677,0.9677419066429138,0.00012308194709476084,0.1685553342103958,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,46,0.9677,0.9677419066429138,0.00011204129259567708,0.16873081028461456,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,47,0.9677,0.9677419066429138,0.00011297615128569305,0.16903887689113617,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,48,0.9677,0.9677419066429138,0.00011866384011227638,0.16980554163455963,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,49,0.9677,0.9677419066429138,0.00011865189298987389,0.16967013478279114,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,50,0.9677,0.9677419066429138,0.00011315057054162025,0.16870525479316711,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,51,0.9677,0.9677419066429138,0.00011212386016268283,0.16768993437290192,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,52,0.9677,0.9677419066429138,0.00010630005272105336,0.16840878129005432,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,53,0.9677,0.9677419066429138,0.00011801052460214123,0.16785363852977753,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,54,0.9677,0.9677419066429138,0.00012388591130729765,0.16796687245368958,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,55,0.9677,0.9677419066429138,0.00010764216131065041,0.1685812771320343,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,56,0.9677,0.9677419066429138,0.00011905327119166031,0.16836854815483093,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,57,0.9677,0.9677419066429138,0.000111422486952506,0.16842994093894958,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,58,0.9677,0.9677419066429138,0.0001039531925925985,0.16843821108341217,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,59,0.9677,0.9677419066429138,9.560774196870625e-05,0.16890451312065125,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,60,0.9677,0.9677419066429138,9.861266880761832e-05,0.16921332478523254,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
0.9677,0.9412,1.0,0.9333,0.9697,0.9875,7,61,0.9677,0.9677419066429138,0.00010751396621344611,0.16945961117744446,0.9697,,0.9875,,0.9412,,1.0,,0.9333,,14,1,0,16
