2025-02-14 15:22:20 - Arquivo: clear.0004.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 17:35:30 - Arquivo: clear.0533.jpg | Prob: 0.2222 | Threshold: 0.6000
2025-02-14 17:37:09 - Arquivo: clear.0540.jpg | Prob: 0.0340 | Threshold: 0.6000
2025-02-14 17:40:59 - Arquivo: clear.0556.jpg | Prob: 0.0123 | Threshold: 0.6000
2025-02-14 17:45:51 - Arquivo: clear.0576.jpg | Prob: 0.1715 | Threshold: 0.6000
2025-02-14 17:46:05 - Arquivo: clear.0577.jpg | Prob: 0.1305 | Threshold: 0.6000
2025-02-14 17:57:51 - Arquivo: clear.0617.jpg | Prob: 0.0035 | Threshold: 0.6000
2025-02-14 18:14:12 - Arquivo: clear.0675.jpg | Prob: 0.0077 | Threshold: 0.6000
2025-02-14 18:14:28 - Arquivo: clear.0676.jpg | Prob: 0.0004 | Threshold: 0.6000
2025-02-14 18:23:38 - Arquivo: clear.0706.jpg | Prob: 0.1465 | Threshold: 0.6000
2025-02-14 18:49:01 - Arquivo: clear.0794.jpg | Prob: 0.0221 | Threshold: 0.6000
2025-02-14 19:00:53 - Arquivo: clear.0834.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 19:01:46 - Arquivo: clear.0837.jpg | Prob: 0.3197 | Threshold: 0.6000
2025-02-14 19:02:38 - Arquivo: clear.0840.jpg | Prob: 0.2974 | Threshold: 0.6000
2025-02-14 19:04:51 - Arquivo: clear.0848.jpg | Prob: 0.0983 | Threshold: 0.6000
2025-02-14 19:05:07 - Arquivo: clear.0849.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-14 19:10:17 - Arquivo: clear.0867.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-14 19:12:52 - Arquivo: clear.0876.jpg | Prob: 0.0022 | Threshold: 0.6000
2025-02-14 19:19:05 - Arquivo: clear.0898.jpg | Prob: 0.1311 | Threshold: 0.6000
2025-02-14 19:25:46 - Arquivo: clear.0921.jpg | Prob: 0.0779 | Threshold: 0.6000
2025-02-14 19:26:04 - Arquivo: clear.0922.jpg | Prob: 0.0177 | Threshold: 0.6000
2025-02-14 19:26:40 - Arquivo: clear.0924.jpg | Prob: 0.0038 | Threshold: 0.6000
2025-02-14 19:28:42 - Arquivo: clear.0931.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-14 19:29:52 - Arquivo: clear.0935.jpg | Prob: 0.0950 | Threshold: 0.6000
2025-02-14 19:30:31 - Arquivo: clear.0937.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-14 19:34:17 - Arquivo: clear.0950.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:34:34 - Arquivo: clear.0951.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:43:13 - Arquivo: clear.0981.jpg | Prob: 0.0378 | Threshold: 0.6000
2025-02-14 19:45:54 - Arquivo: clear.0990.jpeg | Prob: 0.2410 | Threshold: 0.6000
2025-02-14 19:46:11 - Arquivo: clear.0991.jpeg | Prob: 0.0003 | Threshold: 0.6000
2025-02-14 19:50:36 - Arquivo: clear.1006.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:54:13 - Arquivo: nonclear.0000.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 19:54:29 - Arquivo: nonclear.0001.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-14 19:54:47 - Arquivo: nonclear.0002.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:55:03 - Arquivo: nonclear.0003.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:55:19 - Arquivo: nonclear.0004.jpg | Prob: 0.2958 | Threshold: 0.6000
2025-02-14 19:55:36 - Arquivo: nonclear.0005.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:55:53 - Arquivo: nonclear.0006.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:56:09 - Arquivo: nonclear.0007.jpg | Prob: 0.0004 | Threshold: 0.6000
2025-02-14 19:56:25 - Arquivo: nonclear.0008.jpg | Prob: 0.0007 | Threshold: 0.6000
2025-02-14 19:56:41 - Arquivo: nonclear.0009.jpg | Prob: 0.0012 | Threshold: 0.6000
2025-02-14 19:56:58 - Arquivo: nonclear.0010.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:57:15 - Arquivo: nonclear.0011.jpg | Prob: 0.0162 | Threshold: 0.6000
2025-02-14 19:57:33 - Arquivo: nonclear.0012.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:57:49 - Arquivo: nonclear.0013.jpg | Prob: 0.0728 | Threshold: 0.6000
2025-02-14 19:58:05 - Arquivo: nonclear.0014.jpg | Prob: 0.9882 | Threshold: 0.6000
2025-02-14 19:58:24 - Arquivo: nonclear.0015.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:58:40 - Arquivo: nonclear.0016.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:58:57 - Arquivo: nonclear.0017.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-14 19:59:13 - Arquivo: nonclear.0018.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:59:28 - Arquivo: nonclear.0019.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 19:59:45 - Arquivo: nonclear.0020.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-14 20:00:01 - Arquivo: nonclear.0021.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 20:00:19 - Arquivo: nonclear.0022.jpg | Prob: 0.0029 | Threshold: 0.6000
2025-02-14 20:00:35 - Arquivo: nonclear.0023.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:00:51 - Arquivo: nonclear.0024.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:01:08 - Arquivo: nonclear.0025.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:01:24 - Arquivo: nonclear.0026.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:01:41 - Arquivo: nonclear.0027.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:01:58 - Arquivo: nonclear.0028.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 20:02:14 - Arquivo: nonclear.0029.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:02:35 - Arquivo: nonclear.0030.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:02:51 - Arquivo: nonclear.0031.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:03:12 - Arquivo: nonclear.0032.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:03:34 - Arquivo: nonclear.0033.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:03:52 - Arquivo: nonclear.0034.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:04:13 - Arquivo: nonclear.0035.jpg | Prob: 0.2110 | Threshold: 0.6000
2025-02-14 20:04:31 - Arquivo: nonclear.0036.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:04:49 - Arquivo: nonclear.0037.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:05:08 - Arquivo: nonclear.0038.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:05:25 - Arquivo: nonclear.0039.jpg | Prob: 0.6939 | Threshold: 0.6000
2025-02-14 20:05:43 - Arquivo: nonclear.0040.jpg | Prob: 0.1084 | Threshold: 0.6000
2025-02-14 20:05:59 - Arquivo: nonclear.0041.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:06:17 - Arquivo: nonclear.0042.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:06:34 - Arquivo: nonclear.0043.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-14 20:06:51 - Arquivo: nonclear.0044.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:07:07 - Arquivo: nonclear.0045.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:07:28 - Arquivo: nonclear.0046.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:07:45 - Arquivo: nonclear.0047.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:08:02 - Arquivo: nonclear.0048.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:08:20 - Arquivo: nonclear.0049.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:08:44 - Arquivo: nonclear.0050.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:09:01 - Arquivo: nonclear.0051.jpg | Prob: 0.0042 | Threshold: 0.6000
2025-02-14 20:09:17 - Arquivo: nonclear.0052.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:09:35 - Arquivo: nonclear.0053.jpg | Prob: 0.4355 | Threshold: 0.6000
2025-02-14 20:09:52 - Arquivo: nonclear.0054.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:10:09 - Arquivo: nonclear.0055.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:10:26 - Arquivo: nonclear.0056.jpg | Prob: 0.0004 | Threshold: 0.6000
2025-02-14 20:10:43 - Arquivo: nonclear.0057.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:11:00 - Arquivo: nonclear.0058.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:11:16 - Arquivo: nonclear.0059.jpg | Prob: 0.0010 | Threshold: 0.6000
2025-02-14 20:11:34 - Arquivo: nonclear.0060.jpg | Prob: 0.5994 | Threshold: 0.6000
2025-02-14 20:11:52 - Arquivo: nonclear.0061.jpg | Prob: 0.0004 | Threshold: 0.6000
2025-02-14 20:12:12 - Arquivo: nonclear.0062.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:12:29 - Arquivo: nonclear.0063.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-14 20:12:48 - Arquivo: nonclear.0064.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:13:06 - Arquivo: nonclear.0065.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:13:26 - Arquivo: nonclear.0066.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:13:49 - Arquivo: nonclear.0067.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:14:13 - Arquivo: nonclear.0068.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:14:30 - Arquivo: nonclear.0069.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:14:46 - Arquivo: nonclear.0070.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:15:03 - Arquivo: nonclear.0071.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:15:21 - Arquivo: nonclear.0072.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-14 20:15:39 - Arquivo: nonclear.0073.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:16:01 - Arquivo: nonclear.0074.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:16:18 - Arquivo: nonclear.0075.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:16:34 - Arquivo: nonclear.0076.jpg | Prob: 0.0021 | Threshold: 0.6000
2025-02-14 20:16:51 - Arquivo: nonclear.0077.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:17:14 - Arquivo: nonclear.0078.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:17:30 - Arquivo: nonclear.0079.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:17:46 - Arquivo: nonclear.0080.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:18:02 - Arquivo: nonclear.0081.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:18:31 - Arquivo: nonclear.0082.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:18:47 - Arquivo: nonclear.0083.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:19:04 - Arquivo: nonclear.0084.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:19:20 - Arquivo: nonclear.0085.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:19:37 - Arquivo: nonclear.0086.jpg | Prob: 0.5691 | Threshold: 0.6000
2025-02-14 20:19:55 - Arquivo: nonclear.0087.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:20:12 - Arquivo: nonclear.0088.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 20:20:32 - Arquivo: nonclear.0089.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-14 20:20:49 - Arquivo: nonclear.0090.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 20:21:04 - Arquivo: nonclear.0091.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-14 20:21:21 - Arquivo: nonclear.0092.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:21:37 - Arquivo: nonclear.0093.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-14 20:21:54 - Arquivo: nonclear.0094.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 20:22:12 - Arquivo: nonclear.0095.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:22:29 - Arquivo: nonclear.0096.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:22:48 - Arquivo: nonclear.0097.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:23:05 - Arquivo: nonclear.0098.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:23:23 - Arquivo: nonclear.0099.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:23:40 - Arquivo: nonclear.0100.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:23:56 - Arquivo: nonclear.0101.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:24:16 - Arquivo: nonclear.0102.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:24:32 - Arquivo: nonclear.0103.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:24:48 - Arquivo: nonclear.0104.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:25:05 - Arquivo: nonclear.0105.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:25:22 - Arquivo: nonclear.0106.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:25:38 - Arquivo: nonclear.0107.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:25:58 - Arquivo: nonclear.0108.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:26:13 - Arquivo: nonclear.0109.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:26:29 - Arquivo: nonclear.0110.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:26:45 - Arquivo: nonclear.0111.jpg | Prob: 0.0129 | Threshold: 0.6000
2025-02-14 20:27:02 - Arquivo: nonclear.0112.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:27:19 - Arquivo: nonclear.0113.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:27:36 - Arquivo: nonclear.0114.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 20:27:54 - Arquivo: nonclear.0115.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:28:13 - Arquivo: nonclear.0116.jpg | Prob: 0.1327 | Threshold: 0.6000
2025-02-14 20:28:29 - Arquivo: nonclear.0117.jpg | Prob: 0.0666 | Threshold: 0.6000
2025-02-14 20:28:45 - Arquivo: nonclear.0118.jpg | Prob: 0.9649 | Threshold: 0.6000
2025-02-14 20:29:01 - Arquivo: nonclear.0119.jpg | Prob: 0.0478 | Threshold: 0.6000
2025-02-14 20:29:22 - Arquivo: nonclear.0120.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:29:38 - Arquivo: nonclear.0121.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:29:55 - Arquivo: nonclear.0122.jpg | Prob: 0.9998 | Threshold: 0.6000
2025-02-14 20:30:11 - Arquivo: nonclear.0123.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:30:27 - Arquivo: nonclear.0124.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:30:51 - Arquivo: nonclear.0125.jpg | Prob: 0.2719 | Threshold: 0.6000
2025-02-14 20:31:08 - Arquivo: nonclear.0126.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:31:26 - Arquivo: nonclear.0127.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:31:43 - Arquivo: nonclear.0128.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 20:31:59 - Arquivo: nonclear.0129.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:32:17 - Arquivo: nonclear.0130.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:32:33 - Arquivo: nonclear.0131.jpg | Prob: 0.0013 | Threshold: 0.6000
2025-02-14 20:32:51 - Arquivo: nonclear.0132.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:33:06 - Arquivo: nonclear.0133.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 20:33:24 - Arquivo: nonclear.0134.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:33:40 - Arquivo: nonclear.0135.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:33:56 - Arquivo: nonclear.0136.jpg | Prob: 0.0317 | Threshold: 0.6000
2025-02-14 20:34:14 - Arquivo: nonclear.0137.jpg | Prob: 0.0763 | Threshold: 0.6000
2025-02-14 20:34:32 - Arquivo: nonclear.0138.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 20:34:48 - Arquivo: nonclear.0139.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:35:05 - Arquivo: nonclear.0140.jpg | Prob: 0.0078 | Threshold: 0.6000
2025-02-14 20:35:23 - Arquivo: nonclear.0141.jpg | Prob: 0.0027 | Threshold: 0.6000
2025-02-14 20:35:39 - Arquivo: nonclear.0142.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-14 20:35:57 - Arquivo: nonclear.0143.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:36:14 - Arquivo: nonclear.0144.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-14 20:36:30 - Arquivo: nonclear.0145.jpg | Prob: 0.0085 | Threshold: 0.6000
2025-02-14 20:36:48 - Arquivo: nonclear.0146.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:37:04 - Arquivo: nonclear.0147.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:37:20 - Arquivo: nonclear.0148.jpg | Prob: 0.0421 | Threshold: 0.6000
2025-02-14 20:37:36 - Arquivo: nonclear.0149.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:37:55 - Arquivo: nonclear.0150.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:38:11 - Arquivo: nonclear.0151.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:38:29 - Arquivo: nonclear.0152.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:38:45 - Arquivo: nonclear.0153.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-14 20:39:01 - Arquivo: nonclear.0154.jpg | Prob: 0.9998 | Threshold: 0.6000
2025-02-14 20:39:19 - Arquivo: nonclear.0155.jpg | Prob: 0.8927 | Threshold: 0.6000
2025-02-14 20:39:37 - Arquivo: nonclear.0156.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:39:54 - Arquivo: nonclear.0157.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-14 20:40:10 - Arquivo: nonclear.0158.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-14 20:40:26 - Arquivo: nonclear.0159.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:40:43 - Arquivo: nonclear.0160.jpg | Prob: 0.9752 | Threshold: 0.6000
2025-02-14 20:41:01 - Arquivo: nonclear.0161.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-14 20:41:20 - Arquivo: nonclear.0162.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:41:47 - Arquivo: nonclear.0163.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:42:07 - Arquivo: nonclear.0164.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:42:26 - Arquivo: nonclear.0165.jpg | Prob: 0.0348 | Threshold: 0.6000
2025-02-14 20:42:42 - Arquivo: nonclear.0166.jpg | Prob: 0.9999 | Threshold: 0.6000
2025-02-14 20:43:09 - Arquivo: nonclear.0167.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:43:27 - Arquivo: nonclear.0168.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:43:44 - Arquivo: nonclear.0169.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:44:02 - Arquivo: nonclear.0170.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:44:21 - Arquivo: nonclear.0171.jpg | Prob: 0.0014 | Threshold: 0.6000
2025-02-14 20:44:38 - Arquivo: nonclear.0172.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:44:59 - Arquivo: nonclear.0173.jpg | Prob: 0.2540 | Threshold: 0.6000
2025-02-14 20:45:15 - Arquivo: nonclear.0174.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:45:32 - Arquivo: nonclear.0175.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:45:49 - Arquivo: nonclear.0176.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:46:05 - Arquivo: nonclear.0177.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:46:23 - Arquivo: nonclear.0178.jpg | Prob: 0.0008 | Threshold: 0.6000
2025-02-14 20:46:40 - Arquivo: nonclear.0179.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:46:58 - Arquivo: nonclear.0180.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:47:15 - Arquivo: nonclear.0181.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:47:33 - Arquivo: nonclear.0182.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:47:50 - Arquivo: nonclear.0183.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:48:07 - Arquivo: nonclear.0184.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:48:23 - Arquivo: nonclear.0185.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 20:48:39 - Arquivo: nonclear.0186.jpg | Prob: 1.0000 | Threshold: 0.6000
