2025-02-17 22:46:42 - Arquivo: clear.0004.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:28:57 - Arquivo: nonclear.0023.jpg | Prob: 0.0010 | Threshold: 0.6000
2025-02-18 06:29:23 - Arquivo: nonclear.0024.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:29:57 - Arquivo: nonclear.0025.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-18 06:30:22 - Arquivo: nonclear.0026.jpg | Prob: 0.0007 | Threshold: 0.6000
2025-02-18 06:30:48 - Arquivo: nonclear.0027.jpg | Prob: 0.0081 | Threshold: 0.6000
2025-02-18 06:31:14 - Arquivo: nonclear.0028.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:31:39 - Arquivo: nonclear.0029.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:32:04 - Arquivo: nonclear.0030.jpg | Prob: 0.0026 | Threshold: 0.6000
2025-02-18 06:32:29 - Arquivo: nonclear.0031.jpg | Prob: 0.0881 | Threshold: 0.6000
2025-02-18 06:32:55 - Arquivo: nonclear.0032.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:33:20 - Arquivo: nonclear.0033.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:33:45 - Arquivo: nonclear.0034.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:34:11 - Arquivo: nonclear.0035.jpg | Prob: 0.9792 | Threshold: 0.6000
2025-02-18 06:34:55 - Arquivo: nonclear.0036.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:35:20 - Arquivo: nonclear.0037.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:35:43 - Arquivo: nonclear.0038.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:36:09 - Arquivo: nonclear.0039.jpg | Prob: 0.9996 | Threshold: 0.6000
2025-02-18 06:36:35 - Arquivo: nonclear.0040.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-18 06:37:00 - Arquivo: nonclear.0041.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:37:37 - Arquivo: nonclear.0042.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:38:01 - Arquivo: nonclear.0043.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-18 06:38:28 - Arquivo: nonclear.0044.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:38:51 - Arquivo: nonclear.0045.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:39:17 - Arquivo: nonclear.0046.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:39:42 - Arquivo: nonclear.0047.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:40:07 - Arquivo: nonclear.0048.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:40:30 - Arquivo: nonclear.0049.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:40:52 - Arquivo: nonclear.0050.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:41:17 - Arquivo: nonclear.0051.jpg | Prob: 0.8894 | Threshold: 0.6000
2025-02-18 06:41:41 - Arquivo: nonclear.0052.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-18 06:42:10 - Arquivo: nonclear.0053.jpg | Prob: 0.0015 | Threshold: 0.6000
2025-02-18 06:42:34 - Arquivo: nonclear.0054.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:42:58 - Arquivo: nonclear.0055.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:43:21 - Arquivo: nonclear.0056.jpg | Prob: 0.0020 | Threshold: 0.6000
2025-02-18 06:43:45 - Arquivo: nonclear.0057.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:44:10 - Arquivo: nonclear.0058.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:44:34 - Arquivo: nonclear.0059.jpg | Prob: 0.4399 | Threshold: 0.6000
2025-02-18 06:44:59 - Arquivo: nonclear.0060.jpg | Prob: 0.0017 | Threshold: 0.6000
2025-02-18 06:45:22 - Arquivo: nonclear.0061.jpg | Prob: 0.9242 | Threshold: 0.6000
2025-02-18 06:46:05 - Arquivo: nonclear.0062.jpg | Prob: 0.1579 | Threshold: 0.6000
2025-02-18 06:46:29 - Arquivo: nonclear.0063.jpg | Prob: 0.9999 | Threshold: 0.6000
2025-02-18 06:46:59 - Arquivo: nonclear.0064.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:47:24 - Arquivo: nonclear.0065.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:47:48 - Arquivo: nonclear.0066.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:48:13 - Arquivo: nonclear.0067.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:48:39 - Arquivo: nonclear.0068.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:49:04 - Arquivo: nonclear.0069.jpg | Prob: 0.0069 | Threshold: 0.6000
2025-02-18 06:49:28 - Arquivo: nonclear.0070.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:49:53 - Arquivo: nonclear.0071.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:50:19 - Arquivo: nonclear.0072.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:50:42 - Arquivo: nonclear.0073.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:51:07 - Arquivo: nonclear.0074.jpg | Prob: 0.9911 | Threshold: 0.6000
2025-02-18 06:51:30 - Arquivo: nonclear.0075.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:51:55 - Arquivo: nonclear.0076.jpg | Prob: 0.0006 | Threshold: 0.6000
2025-02-18 06:52:19 - Arquivo: nonclear.0077.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:52:43 - Arquivo: nonclear.0078.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:53:08 - Arquivo: nonclear.0079.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-18 06:53:34 - Arquivo: nonclear.0080.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:54:05 - Arquivo: nonclear.0081.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:54:38 - Arquivo: nonclear.0082.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:55:04 - Arquivo: nonclear.0083.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:55:28 - Arquivo: nonclear.0084.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:55:52 - Arquivo: nonclear.0085.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:56:16 - Arquivo: nonclear.0086.jpg | Prob: 0.5201 | Threshold: 0.6000
2025-02-18 06:56:42 - Arquivo: nonclear.0087.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:57:08 - Arquivo: nonclear.0088.jpg | Prob: 0.4653 | Threshold: 0.6000
2025-02-18 06:57:33 - Arquivo: nonclear.0089.jpg | Prob: 0.9998 | Threshold: 0.6000
2025-02-18 06:57:58 - Arquivo: nonclear.0090.jpg | Prob: 0.3218 | Threshold: 0.6000
2025-02-18 06:58:20 - Arquivo: nonclear.0091.jpg | Prob: 0.9906 | Threshold: 0.6000
2025-02-18 06:58:44 - Arquivo: nonclear.0092.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:59:06 - Arquivo: nonclear.0093.jpg | Prob: 0.9997 | Threshold: 0.6000
2025-02-18 06:59:32 - Arquivo: nonclear.0094.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 06:59:57 - Arquivo: nonclear.0095.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:00:21 - Arquivo: nonclear.0096.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:00:44 - Arquivo: nonclear.0097.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:01:10 - Arquivo: nonclear.0098.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:01:35 - Arquivo: nonclear.0099.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:01:59 - Arquivo: nonclear.0100.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:02:23 - Arquivo: nonclear.0101.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:02:48 - Arquivo: nonclear.0102.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-18 07:03:13 - Arquivo: nonclear.0103.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:03:41 - Arquivo: nonclear.0104.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:04:04 - Arquivo: nonclear.0105.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:04:28 - Arquivo: nonclear.0106.jpg | Prob: 0.0017 | Threshold: 0.6000
2025-02-18 07:04:55 - Arquivo: nonclear.0107.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:05:21 - Arquivo: nonclear.0108.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:05:50 - Arquivo: nonclear.0109.jpg | Prob: 0.0006 | Threshold: 0.6000
2025-02-18 07:06:15 - Arquivo: nonclear.0110.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:06:39 - Arquivo: nonclear.0111.jpg | Prob: 0.0987 | Threshold: 0.6000
2025-02-18 07:07:04 - Arquivo: nonclear.0112.jpg | Prob: 0.0013 | Threshold: 0.6000
2025-02-18 07:07:27 - Arquivo: nonclear.0113.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:07:51 - Arquivo: nonclear.0114.jpg | Prob: 0.2014 | Threshold: 0.6000
2025-02-18 07:08:17 - Arquivo: nonclear.0115.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:08:43 - Arquivo: nonclear.0116.jpg | Prob: 0.5079 | Threshold: 0.6000
2025-02-18 07:09:09 - Arquivo: nonclear.0117.jpg | Prob: 0.0533 | Threshold: 0.6000
2025-02-18 07:09:36 - Arquivo: nonclear.0118.jpg | Prob: 0.1065 | Threshold: 0.6000
2025-02-18 07:10:05 - Arquivo: nonclear.0119.jpg | Prob: 0.1728 | Threshold: 0.6000
2025-02-18 07:10:31 - Arquivo: nonclear.0120.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:10:58 - Arquivo: nonclear.0121.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:11:21 - Arquivo: nonclear.0122.jpg | Prob: 0.0081 | Threshold: 0.6000
2025-02-18 07:11:44 - Arquivo: nonclear.0123.jpg | Prob: 0.1613 | Threshold: 0.6000
2025-02-18 07:12:08 - Arquivo: nonclear.0124.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:12:32 - Arquivo: nonclear.0125.jpg | Prob: 0.9999 | Threshold: 0.6000
2025-02-18 07:12:56 - Arquivo: nonclear.0126.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-18 07:13:21 - Arquivo: nonclear.0127.jpg | Prob: 0.0055 | Threshold: 0.6000
2025-02-18 07:13:45 - Arquivo: nonclear.0128.jpg | Prob: 0.0524 | Threshold: 0.6000
2025-02-18 07:14:08 - Arquivo: nonclear.0129.jpg | Prob: 0.0682 | Threshold: 0.6000
2025-02-18 07:14:32 - Arquivo: nonclear.0130.jpg | Prob: 0.0062 | Threshold: 0.6000
2025-02-18 07:14:57 - Arquivo: nonclear.0131.jpg | Prob: 0.3097 | Threshold: 0.6000
2025-02-18 07:15:20 - Arquivo: nonclear.0132.jpg | Prob: 0.4090 | Threshold: 0.6000
2025-02-18 07:15:42 - Arquivo: nonclear.0133.jpg | Prob: 0.0009 | Threshold: 0.6000
2025-02-18 07:16:06 - Arquivo: nonclear.0134.jpg | Prob: 0.8415 | Threshold: 0.6000
2025-02-18 07:17:06 - Arquivo: nonclear.0135.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:17:29 - Arquivo: nonclear.0136.jpg | Prob: 0.0007 | Threshold: 0.6000
2025-02-18 07:17:56 - Arquivo: nonclear.0137.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:18:23 - Arquivo: nonclear.0138.jpg | Prob: 0.1487 | Threshold: 0.6000
2025-02-18 07:18:48 - Arquivo: nonclear.0139.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:19:13 - Arquivo: nonclear.0140.jpg | Prob: 0.2528 | Threshold: 0.6000
2025-02-18 07:19:38 - Arquivo: nonclear.0141.jpg | Prob: 0.0563 | Threshold: 0.6000
2025-02-18 07:20:00 - Arquivo: nonclear.0142.jpg | Prob: 0.0095 | Threshold: 0.6000
2025-02-18 07:20:23 - Arquivo: nonclear.0143.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-18 07:20:52 - Arquivo: nonclear.0144.jpg | Prob: 0.9932 | Threshold: 0.6000
2025-02-18 07:21:20 - Arquivo: nonclear.0145.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:21:47 - Arquivo: nonclear.0146.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:22:13 - Arquivo: nonclear.0147.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:22:40 - Arquivo: nonclear.0148.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:23:05 - Arquivo: nonclear.0149.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:23:35 - Arquivo: nonclear.0150.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:24:00 - Arquivo: nonclear.0151.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-18 07:24:24 - Arquivo: nonclear.0152.jpg | Prob: 0.4373 | Threshold: 0.6000
2025-02-18 07:24:48 - Arquivo: nonclear.0153.jpg | Prob: 0.0027 | Threshold: 0.6000
2025-02-18 07:25:21 - Arquivo: nonclear.0154.jpg | Prob: 0.8912 | Threshold: 0.6000
2025-02-18 07:26:09 - Arquivo: nonclear.0155.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-18 07:26:46 - Arquivo: nonclear.0156.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:27:13 - Arquivo: nonclear.0157.jpg | Prob: 0.6483 | Threshold: 0.6000
2025-02-18 07:27:52 - Arquivo: nonclear.0158.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:28:19 - Arquivo: nonclear.0159.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:28:45 - Arquivo: nonclear.0160.jpg | Prob: 0.9732 | Threshold: 0.6000
2025-02-18 07:29:13 - Arquivo: nonclear.0161.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-18 07:29:43 - Arquivo: nonclear.0162.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:30:12 - Arquivo: nonclear.0163.jpg | Prob: 0.0006 | Threshold: 0.6000
2025-02-18 07:30:43 - Arquivo: nonclear.0164.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:31:10 - Arquivo: nonclear.0165.jpg | Prob: 0.0414 | Threshold: 0.6000
2025-02-18 07:31:43 - Arquivo: nonclear.0166.jpg | Prob: 0.0300 | Threshold: 0.6000
2025-02-18 07:32:10 - Arquivo: nonclear.0167.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:32:36 - Arquivo: nonclear.0168.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:33:02 - Arquivo: nonclear.0169.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:33:53 - Arquivo: nonclear.0170.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:34:19 - Arquivo: nonclear.0171.jpg | Prob: 0.7186 | Threshold: 0.6000
2025-02-18 07:34:46 - Arquivo: nonclear.0172.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:35:14 - Arquivo: nonclear.0173.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:35:39 - Arquivo: nonclear.0174.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:36:28 - Arquivo: nonclear.0175.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:37:12 - Arquivo: nonclear.0176.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:37:53 - Arquivo: nonclear.0177.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:38:18 - Arquivo: nonclear.0178.jpg | Prob: 0.0211 | Threshold: 0.6000
2025-02-18 07:38:44 - Arquivo: nonclear.0179.jpg | Prob: 0.0007 | Threshold: 0.6000
2025-02-18 07:39:13 - Arquivo: nonclear.0180.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-18 07:39:41 - Arquivo: nonclear.0181.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:40:07 - Arquivo: nonclear.0182.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-18 07:40:35 - Arquivo: nonclear.0183.jpg | Prob: 0.0008 | Threshold: 0.6000
2025-02-18 07:41:01 - Arquivo: nonclear.0184.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-18 07:41:28 - Arquivo: nonclear.0185.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:41:53 - Arquivo: nonclear.0186.jpg | Prob: 0.9945 | Threshold: 0.6000
2025-02-18 07:42:23 - Arquivo: nonclear.0187.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:42:46 - Arquivo: nonclear.0188.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:43:13 - Arquivo: nonclear.0189.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:43:38 - Arquivo: nonclear.0190.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:44:03 - Arquivo: nonclear.0191.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:44:28 - Arquivo: nonclear.0192.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:44:53 - Arquivo: nonclear.0193.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:45:34 - Arquivo: nonclear.0194.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:46:03 - Arquivo: nonclear.0195.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:46:28 - Arquivo: nonclear.0196.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:46:55 - Arquivo: nonclear.0197.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:47:20 - Arquivo: nonclear.0198.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:47:45 - Arquivo: nonclear.0199.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-18 07:48:12 - Arquivo: nonclear.0200.jpeg | Prob: 0.0011 | Threshold: 0.6000
2025-02-18 07:48:36 - Arquivo: nonclear.0201.jpeg | Prob: 1.0000 | Threshold: 0.6000
