2025-02-18 23:14:26 - Arquivo: clear.0004.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:26:01 - Arquivo: nonclear.0007.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-19 05:26:22 - Arquivo: nonclear.0008.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-19 05:26:44 - Arquivo: nonclear.0009.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 05:27:05 - Arquivo: nonclear.0010.jpg | Prob: 0.0023 | Threshold: 0.6000
2025-02-19 05:27:29 - Arquivo: nonclear.0011.jpg | Prob: 0.4250 | Threshold: 0.6000
2025-02-19 05:27:51 - Arquivo: nonclear.0012.jpg | Prob: 0.3038 | Threshold: 0.6000
2025-02-19 05:28:15 - Arquivo: nonclear.0013.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 05:28:40 - Arquivo: nonclear.0014.jpg | Prob: 0.0036 | Threshold: 0.6000
2025-02-19 05:29:01 - Arquivo: nonclear.0015.jpg | Prob: 0.1635 | Threshold: 0.6000
2025-02-19 05:29:57 - Arquivo: nonclear.0016.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:30:18 - Arquivo: nonclear.0017.jpg | Prob: 0.8685 | Threshold: 0.6000
2025-02-19 05:30:45 - Arquivo: nonclear.0018.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:31:04 - Arquivo: nonclear.0019.jpg | Prob: 0.0082 | Threshold: 0.6000
2025-02-19 05:31:24 - Arquivo: nonclear.0020.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-19 05:31:46 - Arquivo: nonclear.0021.jpg | Prob: 0.1498 | Threshold: 0.6000
2025-02-19 05:32:12 - Arquivo: nonclear.0022.jpg | Prob: 0.5902 | Threshold: 0.6000
2025-02-19 05:32:52 - Arquivo: nonclear.0023.jpg | Prob: 0.0021 | Threshold: 0.6000
2025-02-19 05:33:14 - Arquivo: nonclear.0024.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:33:34 - Arquivo: nonclear.0025.jpg | Prob: 0.0080 | Threshold: 0.6000
2025-02-19 05:33:55 - Arquivo: nonclear.0026.jpg | Prob: 0.0108 | Threshold: 0.6000
2025-02-19 05:34:16 - Arquivo: nonclear.0027.jpg | Prob: 0.1688 | Threshold: 0.6000
2025-02-19 05:34:56 - Arquivo: nonclear.0028.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 05:35:17 - Arquivo: nonclear.0029.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-19 05:35:46 - Arquivo: nonclear.0030.jpg | Prob: 0.0114 | Threshold: 0.6000
2025-02-19 05:36:09 - Arquivo: nonclear.0031.jpg | Prob: 0.0793 | Threshold: 0.6000
2025-02-19 05:36:31 - Arquivo: nonclear.0032.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:36:54 - Arquivo: nonclear.0033.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 05:37:14 - Arquivo: nonclear.0034.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:37:35 - Arquivo: nonclear.0035.jpg | Prob: 0.9754 | Threshold: 0.6000
2025-02-19 05:37:56 - Arquivo: nonclear.0036.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:38:28 - Arquivo: nonclear.0037.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:38:51 - Arquivo: nonclear.0038.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:39:11 - Arquivo: nonclear.0039.jpg | Prob: 0.8780 | Threshold: 0.6000
2025-02-19 05:39:41 - Arquivo: nonclear.0040.jpg | Prob: 0.8917 | Threshold: 0.6000
2025-02-19 05:40:03 - Arquivo: nonclear.0041.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:40:26 - Arquivo: nonclear.0042.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:40:46 - Arquivo: nonclear.0043.jpg | Prob: 0.0013 | Threshold: 0.6000
2025-02-19 05:41:20 - Arquivo: nonclear.0044.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:41:46 - Arquivo: nonclear.0045.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:42:07 - Arquivo: nonclear.0046.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 05:42:31 - Arquivo: nonclear.0047.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-19 05:42:52 - Arquivo: nonclear.0048.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:43:13 - Arquivo: nonclear.0049.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:43:36 - Arquivo: nonclear.0050.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:43:57 - Arquivo: nonclear.0051.jpg | Prob: 0.9694 | Threshold: 0.6000
2025-02-19 05:44:18 - Arquivo: nonclear.0052.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-19 05:44:39 - Arquivo: nonclear.0053.jpg | Prob: 0.0023 | Threshold: 0.6000
2025-02-19 05:45:01 - Arquivo: nonclear.0054.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:45:25 - Arquivo: nonclear.0055.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:45:58 - Arquivo: nonclear.0056.jpg | Prob: 0.0168 | Threshold: 0.6000
2025-02-19 05:46:20 - Arquivo: nonclear.0057.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 05:46:55 - Arquivo: nonclear.0058.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:47:35 - Arquivo: nonclear.0059.jpg | Prob: 0.7111 | Threshold: 0.6000
2025-02-19 05:47:54 - Arquivo: nonclear.0060.jpg | Prob: 0.0613 | Threshold: 0.6000
2025-02-19 05:48:34 - Arquivo: nonclear.0061.jpg | Prob: 0.6903 | Threshold: 0.6000
2025-02-19 05:49:00 - Arquivo: nonclear.0062.jpg | Prob: 0.6638 | Threshold: 0.6000
2025-02-19 05:49:20 - Arquivo: nonclear.0063.jpg | Prob: 0.9994 | Threshold: 0.6000
2025-02-19 05:49:51 - Arquivo: nonclear.0064.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:50:16 - Arquivo: nonclear.0065.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 05:50:45 - Arquivo: nonclear.0066.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:51:22 - Arquivo: nonclear.0067.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:51:42 - Arquivo: nonclear.0068.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:52:05 - Arquivo: nonclear.0069.jpg | Prob: 0.3823 | Threshold: 0.6000
2025-02-19 05:52:25 - Arquivo: nonclear.0070.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:52:57 - Arquivo: nonclear.0071.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:53:19 - Arquivo: nonclear.0072.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:53:40 - Arquivo: nonclear.0073.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:53:59 - Arquivo: nonclear.0074.jpg | Prob: 0.9961 | Threshold: 0.6000
2025-02-19 05:54:20 - Arquivo: nonclear.0075.jpg | Prob: 0.0004 | Threshold: 0.6000
2025-02-19 05:54:40 - Arquivo: nonclear.0076.jpg | Prob: 0.0323 | Threshold: 0.6000
2025-02-19 05:55:10 - Arquivo: nonclear.0077.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 05:55:30 - Arquivo: nonclear.0078.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:55:49 - Arquivo: nonclear.0079.jpg | Prob: 0.0032 | Threshold: 0.6000
2025-02-19 05:56:12 - Arquivo: nonclear.0080.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:56:41 - Arquivo: nonclear.0081.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:57:11 - Arquivo: nonclear.0082.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:57:32 - Arquivo: nonclear.0083.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:57:53 - Arquivo: nonclear.0084.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-19 05:58:14 - Arquivo: nonclear.0085.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:58:34 - Arquivo: nonclear.0086.jpg | Prob: 0.9622 | Threshold: 0.6000
2025-02-19 05:58:55 - Arquivo: nonclear.0087.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 05:59:15 - Arquivo: nonclear.0088.jpg | Prob: 0.8691 | Threshold: 0.6000
2025-02-19 05:59:38 - Arquivo: nonclear.0089.jpg | Prob: 0.9975 | Threshold: 0.6000
2025-02-19 06:00:00 - Arquivo: nonclear.0090.jpg | Prob: 0.8034 | Threshold: 0.6000
2025-02-19 06:00:27 - Arquivo: nonclear.0091.jpg | Prob: 0.9915 | Threshold: 0.6000
2025-02-19 06:00:47 - Arquivo: nonclear.0092.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 06:01:07 - Arquivo: nonclear.0093.jpg | Prob: 0.9995 | Threshold: 0.6000
2025-02-19 06:01:27 - Arquivo: nonclear.0094.jpg | Prob: 0.0045 | Threshold: 0.6000
2025-02-19 06:01:46 - Arquivo: nonclear.0095.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:02:05 - Arquivo: nonclear.0096.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:02:25 - Arquivo: nonclear.0097.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:02:44 - Arquivo: nonclear.0098.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:03:05 - Arquivo: nonclear.0099.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:03:26 - Arquivo: nonclear.0100.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:03:45 - Arquivo: nonclear.0101.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:04:03 - Arquivo: nonclear.0102.jpg | Prob: 0.0032 | Threshold: 0.6000
2025-02-19 06:04:22 - Arquivo: nonclear.0103.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:04:41 - Arquivo: nonclear.0104.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:05:00 - Arquivo: nonclear.0105.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:05:21 - Arquivo: nonclear.0106.jpg | Prob: 0.0025 | Threshold: 0.6000
2025-02-19 06:05:42 - Arquivo: nonclear.0107.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:06:02 - Arquivo: nonclear.0108.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 06:06:22 - Arquivo: nonclear.0109.jpg | Prob: 0.0030 | Threshold: 0.6000
2025-02-19 06:06:42 - Arquivo: nonclear.0110.jpg | Prob: 0.0006 | Threshold: 0.6000
2025-02-19 06:07:00 - Arquivo: nonclear.0111.jpg | Prob: 0.0690 | Threshold: 0.6000
2025-02-19 06:07:19 - Arquivo: nonclear.0112.jpg | Prob: 0.1143 | Threshold: 0.6000
2025-02-19 06:07:39 - Arquivo: nonclear.0113.jpg | Prob: 0.0006 | Threshold: 0.6000
2025-02-19 06:07:58 - Arquivo: nonclear.0114.jpg | Prob: 0.2126 | Threshold: 0.6000
2025-02-19 06:08:19 - Arquivo: nonclear.0115.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-19 06:08:38 - Arquivo: nonclear.0116.jpg | Prob: 0.3130 | Threshold: 0.6000
2025-02-19 06:08:59 - Arquivo: nonclear.0117.jpg | Prob: 0.0263 | Threshold: 0.6000
2025-02-19 06:09:18 - Arquivo: nonclear.0118.jpg | Prob: 0.4709 | Threshold: 0.6000
2025-02-19 06:09:37 - Arquivo: nonclear.0119.jpg | Prob: 0.4125 | Threshold: 0.6000
2025-02-19 06:09:58 - Arquivo: nonclear.0120.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:10:18 - Arquivo: nonclear.0121.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:10:40 - Arquivo: nonclear.0122.jpg | Prob: 0.0319 | Threshold: 0.6000
2025-02-19 06:11:00 - Arquivo: nonclear.0123.jpg | Prob: 0.4673 | Threshold: 0.6000
2025-02-19 06:11:23 - Arquivo: nonclear.0124.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:11:43 - Arquivo: nonclear.0125.jpg | Prob: 0.9910 | Threshold: 0.6000
2025-02-19 06:12:04 - Arquivo: nonclear.0126.jpg | Prob: 0.0012 | Threshold: 0.6000
2025-02-19 06:12:23 - Arquivo: nonclear.0127.jpg | Prob: 0.0135 | Threshold: 0.6000
2025-02-19 06:12:43 - Arquivo: nonclear.0128.jpg | Prob: 0.2828 | Threshold: 0.6000
2025-02-19 06:13:03 - Arquivo: nonclear.0129.jpg | Prob: 0.3509 | Threshold: 0.6000
2025-02-19 06:13:22 - Arquivo: nonclear.0130.jpg | Prob: 0.0397 | Threshold: 0.6000
2025-02-19 06:13:42 - Arquivo: nonclear.0131.jpg | Prob: 0.1692 | Threshold: 0.6000
2025-02-19 06:14:04 - Arquivo: nonclear.0132.jpg | Prob: 0.0665 | Threshold: 0.6000
2025-02-19 06:14:25 - Arquivo: nonclear.0133.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-19 06:14:48 - Arquivo: nonclear.0134.jpg | Prob: 0.8476 | Threshold: 0.6000
2025-02-19 06:15:11 - Arquivo: nonclear.0135.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 06:15:58 - Arquivo: nonclear.0136.jpg | Prob: 0.0004 | Threshold: 0.6000
2025-02-19 06:16:18 - Arquivo: nonclear.0137.jpg | Prob: 0.0006 | Threshold: 0.6000
2025-02-19 06:16:41 - Arquivo: nonclear.0138.jpg | Prob: 0.7709 | Threshold: 0.6000
2025-02-19 06:17:09 - Arquivo: nonclear.0139.jpg | Prob: 0.0029 | Threshold: 0.6000
2025-02-19 06:17:29 - Arquivo: nonclear.0140.jpg | Prob: 0.2221 | Threshold: 0.6000
2025-02-19 06:17:55 - Arquivo: nonclear.0141.jpg | Prob: 0.3113 | Threshold: 0.6000
2025-02-19 06:18:28 - Arquivo: nonclear.0142.jpg | Prob: 0.0862 | Threshold: 0.6000
2025-02-19 06:18:51 - Arquivo: nonclear.0143.jpg | Prob: 0.0014 | Threshold: 0.6000
2025-02-19 06:19:18 - Arquivo: nonclear.0144.jpg | Prob: 0.9025 | Threshold: 0.6000
2025-02-19 06:19:40 - Arquivo: nonclear.0145.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 06:20:11 - Arquivo: nonclear.0146.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-19 06:20:35 - Arquivo: nonclear.0147.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:20:58 - Arquivo: nonclear.0148.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-19 06:21:22 - Arquivo: nonclear.0149.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:21:45 - Arquivo: nonclear.0150.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:22:13 - Arquivo: nonclear.0151.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-19 06:22:37 - Arquivo: nonclear.0152.jpg | Prob: 0.3271 | Threshold: 0.6000
2025-02-19 06:23:01 - Arquivo: nonclear.0153.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-19 06:23:39 - Arquivo: nonclear.0154.jpg | Prob: 0.7888 | Threshold: 0.6000
2025-02-19 06:24:04 - Arquivo: nonclear.0155.jpg | Prob: 0.0234 | Threshold: 0.6000
2025-02-19 06:24:30 - Arquivo: nonclear.0156.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:24:55 - Arquivo: nonclear.0157.jpg | Prob: 0.9054 | Threshold: 0.6000
2025-02-19 06:25:21 - Arquivo: nonclear.0158.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-19 06:25:51 - Arquivo: nonclear.0159.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:26:13 - Arquivo: nonclear.0160.jpg | Prob: 0.8971 | Threshold: 0.6000
2025-02-19 06:26:46 - Arquivo: nonclear.0161.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-19 06:27:11 - Arquivo: nonclear.0162.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:27:44 - Arquivo: nonclear.0163.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-19 06:28:22 - Arquivo: nonclear.0164.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:28:54 - Arquivo: nonclear.0165.jpg | Prob: 0.0599 | Threshold: 0.6000
2025-02-19 06:29:16 - Arquivo: nonclear.0166.jpg | Prob: 0.8178 | Threshold: 0.6000
2025-02-19 06:29:55 - Arquivo: nonclear.0167.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:30:21 - Arquivo: nonclear.0168.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:30:46 - Arquivo: nonclear.0169.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:31:18 - Arquivo: nonclear.0170.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 06:31:45 - Arquivo: nonclear.0171.jpg | Prob: 0.2351 | Threshold: 0.6000
2025-02-19 06:32:17 - Arquivo: nonclear.0172.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:32:42 - Arquivo: nonclear.0173.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 06:33:07 - Arquivo: nonclear.0174.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:33:29 - Arquivo: nonclear.0175.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:33:50 - Arquivo: nonclear.0176.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:34:16 - Arquivo: nonclear.0177.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:34:44 - Arquivo: nonclear.0178.jpg | Prob: 0.0310 | Threshold: 0.6000
2025-02-19 06:35:10 - Arquivo: nonclear.0179.jpg | Prob: 0.0016 | Threshold: 0.6000
2025-02-19 06:35:34 - Arquivo: nonclear.0180.jpg | Prob: 0.0006 | Threshold: 0.6000
2025-02-19 06:35:57 - Arquivo: nonclear.0181.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 06:36:31 - Arquivo: nonclear.0182.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-19 06:36:55 - Arquivo: nonclear.0183.jpg | Prob: 0.0059 | Threshold: 0.6000
2025-02-19 06:37:20 - Arquivo: nonclear.0184.jpg | Prob: 0.0040 | Threshold: 0.6000
2025-02-19 06:37:40 - Arquivo: nonclear.0185.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-19 06:38:25 - Arquivo: nonclear.0186.jpg | Prob: 0.9991 | Threshold: 0.6000
2025-02-19 06:39:00 - Arquivo: nonclear.0187.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:39:20 - Arquivo: nonclear.0188.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-19 06:39:45 - Arquivo: nonclear.0189.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:40:06 - Arquivo: nonclear.0190.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:40:44 - Arquivo: nonclear.0191.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:41:04 - Arquivo: nonclear.0192.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:41:29 - Arquivo: nonclear.0193.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:41:51 - Arquivo: nonclear.0194.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-19 06:42:16 - Arquivo: nonclear.0195.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:42:45 - Arquivo: nonclear.0196.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:43:12 - Arquivo: nonclear.0197.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:43:36 - Arquivo: nonclear.0198.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:43:57 - Arquivo: nonclear.0199.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:44:21 - Arquivo: nonclear.0200.jpeg | Prob: 0.0547 | Threshold: 0.6000
2025-02-19 06:44:56 - Arquivo: nonclear.0201.jpeg | Prob: 1.0000 | Threshold: 0.6000
2025-02-19 06:45:22 - Arquivo: nonclear.0202.jpeg | Prob: 0.0011 | Threshold: 0.6000
2025-02-19 06:45:46 - Arquivo: nonclear.0203.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:46:16 - Arquivo: nonclear.0204.jpeg | Prob: 0.0352 | Threshold: 0.6000
2025-02-19 06:46:53 - Arquivo: nonclear.0205.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:47:32 - Arquivo: nonclear.0206.jpeg | Prob: 0.0009 | Threshold: 0.6000
2025-02-19 06:48:05 - Arquivo: nonclear.0207.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-19 06:48:34 - Arquivo: nonclear.0208.jpeg | Prob: 0.0250 | Threshold: 0.6000
2025-02-19 06:48:56 - Arquivo: nonclear.0209.jpeg | Prob: 0.0000 | Threshold: 0.6000
