Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Training_Accuracy,Training_Val_Accuracy,Training_Loss,Training_Val_Loss,Training_F1,Training_Val_F1,Training_AUC,Training_Val_AUC,Training_Precision,Training_Val_Precision,Training_Recall,Training_Val_Recall,Training_Specificity,Training_Val_Specificity,Training_TN,Training_FP,Training_FN,Training_TP
0.9298,0.9462,0.9263,0.9342,0.9362,0.9798,2,17,0.9298,0.9298245906829834,0.0055009531788527966,0.3161126375198364,0.9362,,0.9798,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9357,0.9565,0.9263,0.9474,0.9412,0.9796,2,18,0.9357,0.9356725215911865,0.0048948186449706554,0.3330208361148834,0.9412,,0.9796,,0.9565,,0.9263,,0.9474,,72,4,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9801,2,19,0.9298,0.9298245906829834,0.005018190015107393,0.33551642298698425,0.9362,,0.9801,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9357,0.9565,0.9263,0.9474,0.9412,0.9794,2,20,0.9357,0.9356725215911865,0.004783133510500193,0.34910082817077637,0.9412,,0.9794,,0.9565,,0.9263,,0.9474,,72,4,7,88
0.9357,0.9565,0.9263,0.9474,0.9412,0.9798,2,21,0.9357,0.9356725215911865,0.004810517653822899,0.35543039441108704,0.9412,,0.9798,,0.9565,,0.9263,,0.9474,,72,4,7,88
0.9357,0.9565,0.9263,0.9474,0.9412,0.9801,2,22,0.9357,0.9356725215911865,0.004360744263976812,0.36190658807754517,0.9412,,0.9801,,0.9565,,0.9263,,0.9474,,72,4,7,88
0.9357,0.9565,0.9263,0.9474,0.9412,0.9796,2,23,0.9357,0.9356725215911865,0.004683384206146002,0.35987773537635803,0.9412,,0.9796,,0.9565,,0.9263,,0.9474,,72,4,7,88
0.9357,0.9565,0.9263,0.9474,0.9412,0.9794,2,24,0.9357,0.9356725215911865,0.004174464847892523,0.36549028754234314,0.9412,,0.9794,,0.9565,,0.9263,,0.9474,,72,4,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9792,2,25,0.9298,0.9298245906829834,0.0038418779149651527,0.3672167658805847,0.9362,,0.9792,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9794,2,26,0.9298,0.9298245906829834,0.004229092970490456,0.36795759201049805,0.9362,,0.9794,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9794,2,27,0.9298,0.9298245906829834,0.004001833498477936,0.3699978291988373,0.9362,,0.9794,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,28,0.9298,0.9298245906829834,0.004039619583636522,0.3730906844139099,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,29,0.9298,0.9298245906829834,0.0040475535206496716,0.3750464916229248,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9789,2,30,0.9298,0.9298245906829834,0.00402195705100894,0.3781219720840454,0.9362,,0.9789,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,31,0.9298,0.9298245906829834,0.003971640020608902,0.379319429397583,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9789,2,32,0.9298,0.9298245906829834,0.003967655822634697,0.3821457028388977,0.9362,,0.9789,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,33,0.9298,0.9298245906829834,0.0039134458638727665,0.3807416260242462,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9789,2,34,0.9298,0.9298245906829834,0.00403831759467721,0.38111239671707153,0.9362,,0.9789,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9789,2,35,0.9298,0.9298245906829834,0.0036485411692410707,0.3819850981235504,0.9362,,0.9789,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,36,0.9298,0.9298245906829834,0.0038101100362837315,0.3820984959602356,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,37,0.9298,0.9298245906829834,0.0038514339830726385,0.38323742151260376,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9789,2,38,0.9298,0.9298245906829834,0.0037539158947765827,0.3835943043231964,0.9362,,0.9789,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9789,2,39,0.9298,0.9298245906829834,0.0037816232070326805,0.3839554786682129,0.9362,,0.9789,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9789,2,40,0.9298,0.9298245906829834,0.003731632139533758,0.38465145230293274,0.9362,,0.9789,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9789,2,41,0.9298,0.9298245906829834,0.0037153633311390877,0.38538289070129395,0.9362,,0.9789,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9789,2,42,0.9298,0.9298245906829834,0.0038947858847677708,0.38633349537849426,0.9362,,0.9789,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9789,2,43,0.9298,0.9298245906829834,0.0037798781413584948,0.38683730363845825,0.9362,,0.9789,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9789,2,44,0.9298,0.9298245906829834,0.003704048227518797,0.38838624954223633,0.9362,,0.9789,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,45,0.9298,0.9298245906829834,0.0037040007300674915,0.3887678384780884,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,46,0.9298,0.9298245906829834,0.0036993001122027636,0.38888001441955566,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,47,0.9298,0.9298245906829834,0.003656730055809021,0.389079749584198,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,48,0.9298,0.9298245906829834,0.0036353289615362883,0.38945403695106506,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,49,0.9298,0.9298245906829834,0.0037690813187509775,0.3897990584373474,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,50,0.9298,0.9298245906829834,0.003737358609214425,0.3900831937789917,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,51,0.9298,0.9298245906829834,0.0037025276105850935,0.3906974494457245,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,52,0.9298,0.9298245906829834,0.0036622947081923485,0.39133894443511963,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
0.9298,0.9462,0.9263,0.9342,0.9362,0.9791,2,53,0.9298,0.9298245906829834,0.0038196584209799767,0.39134547114372253,0.9362,,0.9791,,0.9462,,0.9263,,0.9342,,71,5,7,88
