Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Training_Accuracy,Training_Val_Accuracy,Training_Loss,Training_Val_Loss,Training_F1,Training_Val_F1,Training_AUC,Training_Val_AUC,Training_Precision,Training_Val_Precision,Training_Recall,Training_Val_Recall,Training_Specificity,Training_Val_Specificity,Training_TN,Training_FP,Training_FN,Training_TP
0.9298,0.9192,0.9579,0.8947,0.9381,0.9704,6,31,0.9298,0.9298245906829834,0.004087601322680712,0.5075671076774597,0.9381,,0.9704,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9702,6,32,0.9298,0.9298245906829834,0.003959647845476866,0.5099127888679504,0.9381,,0.9702,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9702,6,33,0.9298,0.9298245906829834,0.003924432210624218,0.510393500328064,0.9381,,0.9702,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,34,0.9298,0.9298245906829834,0.003931016195565462,0.5121217966079712,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,35,0.9298,0.9298245906829834,0.0036690288688987494,0.5139373540878296,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9702,6,36,0.9298,0.9298245906829834,0.003764175111427903,0.515110194683075,0.9381,,0.9702,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,37,0.9298,0.9298245906829834,0.0037712096236646175,0.516295850276947,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,38,0.9298,0.9298245906829834,0.003767249872907996,0.518085241317749,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,39,0.9298,0.9298245906829834,0.003753144759684801,0.5202116370201111,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,40,0.9298,0.9298245906829834,0.003862249432131648,0.5217823386192322,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9702,6,41,0.9298,0.9298245906829834,0.0037321620620787144,0.5234475135803223,0.9381,,0.9702,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9702,6,42,0.9298,0.9298245906829834,0.003726518712937832,0.524505078792572,0.9381,,0.9702,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,43,0.9298,0.9298245906829834,0.0038016594480723143,0.5250660181045532,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,44,0.9298,0.9298245906829834,0.0036887796595692635,0.5269532799720764,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,45,0.9298,0.9298245906829834,0.0038370073307305574,0.5273899435997009,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,46,0.9298,0.9298245906829834,0.003670058213174343,0.5283026695251465,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,47,0.9298,0.9298245906829834,0.00374415866099298,0.5289425849914551,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,48,0.9298,0.9298245906829834,0.003658542176708579,0.5296392440795898,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,49,0.9298,0.9298245906829834,0.0037632694002240896,0.529970645904541,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,50,0.9298,0.9298245906829834,0.0037159929051995277,0.5303508043289185,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,51,0.9298,0.9298245906829834,0.003714020596817136,0.5308638215065002,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,52,0.9298,0.9298245906829834,0.0037623047828674316,0.5312861204147339,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9703,6,53,0.9298,0.9298245906829834,0.003771888790652156,0.5315961241722107,0.9381,,0.9703,,0.9192,,0.9579,,0.8947,,68,8,4,91
0.9298,0.9192,0.9579,0.8947,0.9381,0.9704,6,54,0.9298,0.9298245906829834,0.003749572206288576,0.5321069955825806,0.9381,,0.9704,,0.9192,,0.9579,,0.8947,,68,8,4,91
