Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Training_Accuracy,Training_Val_Accuracy,Training_Loss,Training_Val_Loss,Training_F1,Training_Val_F1,Training_AUC,Training_Val_AUC,Training_Precision,Training_Val_Precision,Training_Recall,Training_Val_Recall,Training_Specificity,Training_Val_Specificity,Training_TN,Training_FP,Training_FN,Training_TP
0.9357,0.92,0.9684,0.8947,0.9436,0.9734,3,23,0.9357,0.9356725215911865,0.004623631946742535,0.41659384965896606,0.9436,,0.9734,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9734,3,24,0.9357,0.9356725215911865,0.004625875502824783,0.42718979716300964,0.9436,,0.9734,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9732,3,25,0.9357,0.9356725215911865,0.004379055462777615,0.4364508390426636,0.9436,,0.9732,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9733,3,26,0.9357,0.9356725215911865,0.0041118199005723,0.4402220845222473,0.9436,,0.9733,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9734,3,27,0.9357,0.9356725215911865,0.00408465601503849,0.4465574324131012,0.9436,,0.9734,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9735,3,28,0.9357,0.9356725215911865,0.003920489922165871,0.44936054944992065,0.9436,,0.9735,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9731,3,29,0.9357,0.9356725215911865,0.004113480914384127,0.4540385603904724,0.9436,,0.9731,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,30,0.9357,0.9356725215911865,0.003999117761850357,0.45773276686668396,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9731,3,31,0.9357,0.9356725215911865,0.0040041608735919,0.4630035161972046,0.9436,,0.9731,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9729,3,32,0.9357,0.9356725215911865,0.004082517232745886,0.46663591265678406,0.9436,,0.9729,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,33,0.9357,0.9356725215911865,0.00395796075463295,0.46784231066703796,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,34,0.9357,0.9356725215911865,0.004040263593196869,0.4679708778858185,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9733,3,35,0.9357,0.9356725215911865,0.0038386795204132795,0.46809467673301697,0.9436,,0.9733,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,36,0.9357,0.9356725215911865,0.0038280184380710125,0.4705996513366699,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,37,0.9357,0.9356725215911865,0.003976901527494192,0.47284162044525146,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,38,0.9357,0.9356725215911865,0.003817368531599641,0.4749084711074829,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,39,0.9357,0.9356725215911865,0.003875410882756114,0.47706282138824463,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9731,3,40,0.9357,0.9356725215911865,0.003840015735477209,0.47900962829589844,0.9436,,0.9731,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,41,0.9357,0.9356725215911865,0.00374112487770617,0.48146265745162964,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,42,0.9357,0.9356725215911865,0.0038649810012429953,0.48166611790657043,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,43,0.9357,0.9356725215911865,0.0037285678554326296,0.4832163155078888,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,44,0.9357,0.9356725215911865,0.0037341839633882046,0.4854178726673126,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,45,0.9357,0.9356725215911865,0.0038047735579311848,0.48614391684532166,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,46,0.9357,0.9356725215911865,0.0037201240193098783,0.48656705021858215,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,47,0.9357,0.9356725215911865,0.003609595587477088,0.48715683817863464,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.973,3,48,0.9357,0.9356725215911865,0.0037846271879971027,0.4881197512149811,0.9436,,0.973,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9729,3,49,0.9357,0.9356725215911865,0.0036228280514478683,0.4899005889892578,0.9436,,0.9729,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9728,3,50,0.9357,0.9356725215911865,0.0037033199332654476,0.4909513294696808,0.9436,,0.9728,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9729,3,51,0.9357,0.9356725215911865,0.0037014889530837536,0.49132275581359863,0.9436,,0.9729,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9728,3,52,0.9357,0.9356725215911865,0.0037810965441167355,0.49207380414009094,0.9436,,0.9728,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9727,3,53,0.9357,0.9356725215911865,0.0038081444799900055,0.49264004826545715,0.9436,,0.9727,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9727,3,54,0.9357,0.9356725215911865,0.0036659843754023314,0.49283871054649353,0.9436,,0.9727,,0.92,,0.9684,,0.8947,,68,8,3,92
0.9357,0.92,0.9684,0.8947,0.9436,0.9727,3,55,0.9357,0.9356725215911865,0.003815986216068268,0.49308308959007263,0.9436,,0.9727,,0.92,,0.9684,,0.8947,,68,8,3,92
