Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Training_Accuracy,Training_Val_Accuracy,Training_Loss,Training_Val_Loss,Training_F1,Training_Val_F1,Training_AUC,Training_Val_AUC,Training_Precision,Training_Val_Precision,Training_Recall,Training_Val_Recall,Training_Specificity,Training_Val_Specificity,Training_TN,Training_FP,Training_FN,Training_TP
0.9532,0.9588,0.9588,0.9459,0.9588,0.9811,9,43,0.9532,0.9532163739204407,0.0018736020429059863,0.38292157649993896,0.9588,,0.9811,,0.9588,,0.9588,,0.9459,,70,4,4,93
0.9532,0.9588,0.9588,0.9459,0.9588,0.9811,9,44,0.9532,0.9532163739204407,0.001792603055946529,0.3836125135421753,0.9588,,0.9811,,0.9588,,0.9588,,0.9459,,70,4,4,93
0.9532,0.9588,0.9588,0.9459,0.9588,0.9812,9,45,0.9532,0.9532163739204407,0.0018284154357388616,0.384153813123703,0.9588,,0.9812,,0.9588,,0.9588,,0.9459,,70,4,4,93
0.9532,0.9588,0.9588,0.9459,0.9588,0.9812,9,46,0.9532,0.9532163739204407,0.0019066251115873456,0.3842388093471527,0.9588,,0.9812,,0.9588,,0.9588,,0.9459,,70,4,4,93
0.9532,0.9588,0.9588,0.9459,0.9588,0.9813,9,47,0.9532,0.9532163739204407,0.001990263583138585,0.3842833638191223,0.9588,,0.9813,,0.9588,,0.9588,,0.9459,,70,4,4,93
0.9532,0.9588,0.9588,0.9459,0.9588,0.9812,9,48,0.9532,0.9532163739204407,0.0019092893926426768,0.3848002552986145,0.9588,,0.9812,,0.9588,,0.9588,,0.9459,,70,4,4,93
0.9532,0.9588,0.9588,0.9459,0.9588,0.9812,9,49,0.9532,0.9532163739204407,0.0018860227428376675,0.38526710867881775,0.9588,,0.9812,,0.9588,,0.9588,,0.9459,,70,4,4,93
0.9532,0.9588,0.9588,0.9459,0.9588,0.9812,9,50,0.9532,0.9532163739204407,0.001905709272250533,0.38555908203125,0.9588,,0.9812,,0.9588,,0.9588,,0.9459,,70,4,4,93
0.9532,0.9588,0.9588,0.9459,0.9588,0.9812,9,51,0.9532,0.9532163739204407,0.0018597844755277038,0.38595426082611084,0.9588,,0.9812,,0.9588,,0.9588,,0.9459,,70,4,4,93
0.9532,0.9588,0.9588,0.9459,0.9588,0.9812,9,52,0.9532,0.9532163739204407,0.001983064226806164,0.3861970007419586,0.9588,,0.9812,,0.9588,,0.9588,,0.9459,,70,4,4,93
0.9532,0.9588,0.9588,0.9459,0.9588,0.9812,9,53,0.9532,0.9532163739204407,0.0017676579300314188,0.3865901529788971,0.9588,,0.9812,,0.9588,,0.9588,,0.9459,,70,4,4,93
0.9532,0.9588,0.9588,0.9459,0.9588,0.9812,9,54,0.9532,0.9532163739204407,0.001798533834517002,0.38718268275260925,0.9588,,0.9812,,0.9588,,0.9588,,0.9459,,70,4,4,93
0.9532,0.9588,0.9588,0.9459,0.9588,0.9812,9,55,0.9532,0.9532163739204407,0.0019211132312193513,0.38772648572921753,0.9588,,0.9812,,0.9588,,0.9588,,0.9459,,70,4,4,93
