Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Training_Accuracy,Training_Val_Accuracy,Training_Loss,Training_Val_Loss,Training_F1,Training_Val_F1,Training_AUC,Training_Val_AUC,Training_Precision,Training_Val_Precision,Training_Recall,Training_Val_Recall,Training_Specificity,Training_Val_Specificity,Training_TN,Training_FP,Training_FN,Training_TP
0.9415,0.9293,0.9684,0.9079,0.9485,0.9641,5,18,0.9415,0.9415204524993896,0.0027008927427232265,0.4749976396560669,0.9485,,0.9641,,0.9293,,0.9684,,0.9079,,69,7,3,92
0.9415,0.9293,0.9684,0.9079,0.9485,0.9645,5,19,0.9415,0.9415204524993896,0.0025672982446849346,0.4843025505542755,0.9485,,0.9645,,0.9293,,0.9684,,0.9079,,69,7,3,92
0.9415,0.9293,0.9684,0.9079,0.9485,0.9645,5,20,0.9415,0.9415204524993896,0.0024363542906939983,0.4954279959201813,0.9485,,0.9645,,0.9293,,0.9684,,0.9079,,69,7,3,92
0.9357,0.9286,0.9579,0.9079,0.943,0.9641,5,21,0.9357,0.9356725215911865,0.002577564911916852,0.49489259719848633,0.943,,0.9641,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9641,5,22,0.9357,0.9356725215911865,0.0025662428233772516,0.5011724829673767,0.943,,0.9641,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9643,5,23,0.9357,0.9356725215911865,0.0023230223450809717,0.5055748820304871,0.943,,0.9643,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9641,5,24,0.9357,0.9356725215911865,0.002446667989715934,0.5111604928970337,0.943,,0.9641,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9642,5,25,0.9357,0.9356725215911865,0.002091478556394577,0.5144413113594055,0.943,,0.9642,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9642,5,26,0.9357,0.9356725215911865,0.0021258697379380465,0.5170682668685913,0.943,,0.9642,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9642,5,27,0.9357,0.9356725215911865,0.00210972735658288,0.5204208493232727,0.943,,0.9642,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9644,5,28,0.9357,0.9356725215911865,0.002148365369066596,0.5235800743103027,0.943,,0.9644,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9641,5,29,0.9357,0.9356725215911865,0.002041089814156294,0.5262143611907959,0.943,,0.9641,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9642,5,30,0.9357,0.9356725215911865,0.002180313691496849,0.5309637188911438,0.943,,0.9642,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9643,5,31,0.9357,0.9356725215911865,0.0020292913541197777,0.5321639776229858,0.943,,0.9643,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9643,5,32,0.9357,0.9356725215911865,0.002065700478851795,0.5356151461601257,0.943,,0.9643,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9641,5,33,0.9357,0.9356725215911865,0.0021685538813471794,0.5371564626693726,0.943,,0.9641,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9637,5,34,0.9357,0.9356725215911865,0.0021202540956437588,0.5385039448738098,0.943,,0.9637,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9636,5,35,0.9357,0.9356725215911865,0.00195208506193012,0.53946852684021,0.943,,0.9636,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.964,5,36,0.9357,0.9356725215911865,0.001863274723291397,0.5399795770645142,0.943,,0.964,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9639,5,37,0.9357,0.9356725215911865,0.001914575812406838,0.5412768721580505,0.943,,0.9639,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9639,5,38,0.9357,0.9356725215911865,0.0018962905742228031,0.5419880151748657,0.943,,0.9639,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9639,5,39,0.9357,0.9356725215911865,0.0019483516225591302,0.5439243912696838,0.943,,0.9639,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.964,5,40,0.9357,0.9356725215911865,0.0018358491361141205,0.5457983016967773,0.943,,0.964,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.964,5,41,0.9357,0.9356725215911865,0.001992081059142947,0.5468385219573975,0.943,,0.964,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.964,5,42,0.9357,0.9356725215911865,0.001976691884920001,0.5480498671531677,0.943,,0.964,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9639,5,43,0.9357,0.9356725215911865,0.0019269444746896625,0.5495895743370056,0.943,,0.9639,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9639,5,44,0.9357,0.9356725215911865,0.0019172417232766747,0.5514777898788452,0.943,,0.9639,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9639,5,45,0.9357,0.9356725215911865,0.001847625244408846,0.5523901581764221,0.943,,0.9639,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.964,5,46,0.9357,0.9356725215911865,0.001902998541481793,0.552588939666748,0.943,,0.964,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9641,5,47,0.9357,0.9356725215911865,0.0019614584743976593,0.5533238053321838,0.943,,0.9641,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9641,5,48,0.9357,0.9356725215911865,0.0019008972449228168,0.5534526109695435,0.943,,0.9641,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.964,5,49,0.9357,0.9356725215911865,0.0019037493038922548,0.5537867546081543,0.943,,0.964,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9641,5,50,0.9357,0.9356725215911865,0.0018833847716450691,0.5538820624351501,0.943,,0.9641,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9641,5,51,0.9357,0.9356725215911865,0.001912785111926496,0.554176926612854,0.943,,0.9641,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9641,5,52,0.9357,0.9356725215911865,0.0018447348847985268,0.5546519756317139,0.943,,0.9641,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9641,5,53,0.9357,0.9356725215911865,0.0019621928222477436,0.5552220344543457,0.943,,0.9641,,0.9286,,0.9579,,0.9079,,69,7,4,91
0.9357,0.9286,0.9579,0.9079,0.943,0.9643,5,54,0.9357,0.9356725215911865,0.001965099247172475,0.5553340911865234,0.943,,0.9643,,0.9286,,0.9579,,0.9079,,69,7,4,91
