2025-02-14 13:10:36 - Arquivo: clear.004.jpg | Prob: 0.0249 | Threshold: 0.6000
2025-02-14 13:47:08 - Arquivo: nonclear.019.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 13:47:21 - Arquivo: nonclear.020.jpg | Prob: 0.0870 | Threshold: 0.6000
2025-02-14 13:47:34 - Arquivo: nonclear.021.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:47:45 - Arquivo: nonclear.022.jpg | Prob: 0.1915 | Threshold: 0.6000
2025-02-14 13:47:57 - Arquivo: nonclear.023.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:48:16 - Arquivo: nonclear.024.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:48:27 - Arquivo: nonclear.025.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-14 13:48:37 - Arquivo: nonclear.026.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:48:52 - Arquivo: nonclear.027.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:49:13 - Arquivo: nonclear.028.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-14 13:49:25 - Arquivo: nonclear.029.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:49:38 - Arquivo: nonclear.030.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:49:52 - Arquivo: nonclear.031.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:50:06 - Arquivo: nonclear.032.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-14 13:50:22 - Arquivo: nonclear.033.jpg | Prob: 0.0162 | Threshold: 0.6000
2025-02-14 13:50:34 - Arquivo: nonclear.034.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:50:49 - Arquivo: nonclear.035.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:51:01 - Arquivo: nonclear.036.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:51:13 - Arquivo: nonclear.037.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:51:26 - Arquivo: nonclear.038.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-14 13:51:41 - Arquivo: nonclear.039.jpg | Prob: 0.0326 | Threshold: 0.6000
2025-02-14 13:51:59 - Arquivo: nonclear.040.jpg | Prob: 0.0016 | Threshold: 0.6000
2025-02-14 13:52:10 - Arquivo: nonclear.041.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:52:22 - Arquivo: nonclear.042.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:52:33 - Arquivo: nonclear.043.jpg | Prob: 0.0836 | Threshold: 0.6000
2025-02-14 13:52:47 - Arquivo: nonclear.044.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:53:01 - Arquivo: nonclear.045.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:53:15 - Arquivo: nonclear.046.jpg | Prob: 0.0004 | Threshold: 0.6000
2025-02-14 13:53:28 - Arquivo: nonclear.047.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-14 13:53:43 - Arquivo: nonclear.048.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:53:58 - Arquivo: nonclear.049.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:54:10 - Arquivo: nonclear.050.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:54:22 - Arquivo: nonclear.051.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-14 13:54:35 - Arquivo: nonclear.052.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:54:47 - Arquivo: nonclear.053.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:55:03 - Arquivo: nonclear.054.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:55:18 - Arquivo: nonclear.055.jpg | Prob: 0.0344 | Threshold: 0.6000
2025-02-14 13:55:31 - Arquivo: nonclear.056.jpg | Prob: 0.0036 | Threshold: 0.6000
2025-02-14 13:55:42 - Arquivo: nonclear.057.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:55:59 - Arquivo: nonclear.058.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-14 13:56:11 - Arquivo: nonclear.059.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:56:23 - Arquivo: nonclear.060.jpg | Prob: 0.2795 | Threshold: 0.6000
2025-02-14 13:56:36 - Arquivo: nonclear.061.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-14 13:56:51 - Arquivo: nonclear.062.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:57:01 - Arquivo: nonclear.063.jpg | Prob: 0.9955 | Threshold: 0.6000
2025-02-14 13:57:11 - Arquivo: nonclear.064.jpg | Prob: 0.0029 | Threshold: 0.6000
2025-02-14 13:57:28 - Arquivo: nonclear.065.jpg | Prob: 0.0088 | Threshold: 0.6000
2025-02-14 13:57:40 - Arquivo: nonclear.066.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:57:53 - Arquivo: nonclear.067.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:58:07 - Arquivo: nonclear.068.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:58:18 - Arquivo: nonclear.069.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:58:29 - Arquivo: nonclear.070.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:58:43 - Arquivo: nonclear.071.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:58:55 - Arquivo: nonclear.072.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-14 13:59:09 - Arquivo: nonclear.073.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:59:27 - Arquivo: nonclear.074.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 13:59:42 - Arquivo: nonclear.075.jpg | Prob: 0.0207 | Threshold: 0.6000
2025-02-14 13:59:53 - Arquivo: nonclear.076.jpg | Prob: 0.0332 | Threshold: 0.6000
2025-02-14 14:00:03 - Arquivo: nonclear.077.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:00:16 - Arquivo: nonclear.078.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:00:27 - Arquivo: nonclear.079.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-14 14:00:39 - Arquivo: nonclear.080.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-14 14:00:51 - Arquivo: nonclear.081.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:01:03 - Arquivo: nonclear.082.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:01:17 - Arquivo: nonclear.083.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:01:26 - Arquivo: nonclear.084.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:01:38 - Arquivo: nonclear.085.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:01:49 - Arquivo: nonclear.086.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:02:00 - Arquivo: nonclear.087.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:02:11 - Arquivo: nonclear.088.jpg | Prob: 0.1141 | Threshold: 0.6000
2025-02-14 14:02:24 - Arquivo: nonclear.089.jpg | Prob: 0.0010 | Threshold: 0.6000
2025-02-14 14:02:36 - Arquivo: nonclear.090.jpg | Prob: 0.0316 | Threshold: 0.6000
2025-02-14 14:02:48 - Arquivo: nonclear.091.jpg | Prob: 0.9932 | Threshold: 0.6000
2025-02-14 14:02:58 - Arquivo: nonclear.092.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:03:16 - Arquivo: nonclear.093.jpg | Prob: 0.9133 | Threshold: 0.6000
2025-02-14 14:03:36 - Arquivo: nonclear.094.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:03:50 - Arquivo: nonclear.095.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:04:03 - Arquivo: nonclear.096.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:04:17 - Arquivo: nonclear.097.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:04:30 - Arquivo: nonclear.098.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:04:42 - Arquivo: nonclear.099.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:04:56 - Arquivo: nonclear.100.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:05:13 - Arquivo: nonclear.101.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:05:27 - Arquivo: nonclear.102.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:05:44 - Arquivo: nonclear.103.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:05:59 - Arquivo: nonclear.104.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:06:10 - Arquivo: nonclear.105.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:06:29 - Arquivo: nonclear.106.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:06:42 - Arquivo: nonclear.107.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:06:58 - Arquivo: nonclear.108.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:07:14 - Arquivo: nonclear.109.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:07:31 - Arquivo: nonclear.110.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:07:49 - Arquivo: nonclear.111.jpg | Prob: 0.0004 | Threshold: 0.6000
2025-02-14 14:08:02 - Arquivo: nonclear.112.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:08:20 - Arquivo: nonclear.113.jpg | Prob: 0.0450 | Threshold: 0.6000
2025-02-14 14:08:29 - Arquivo: nonclear.114.jpg | Prob: 0.0232 | Threshold: 0.6000
2025-02-14 14:08:41 - Arquivo: nonclear.115.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:09:00 - Arquivo: nonclear.116.jpg | Prob: 0.0382 | Threshold: 0.6000
2025-02-14 14:09:14 - Arquivo: nonclear.117.jpg | Prob: 0.0129 | Threshold: 0.6000
2025-02-14 14:09:26 - Arquivo: nonclear.118.jpg | Prob: 0.7221 | Threshold: 0.6000
2025-02-14 14:09:37 - Arquivo: nonclear.119.jpg | Prob: 0.2186 | Threshold: 0.6000
2025-02-14 14:09:53 - Arquivo: nonclear.120.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:10:09 - Arquivo: nonclear.121.jpg | Prob: 0.0025 | Threshold: 0.6000
2025-02-14 14:10:24 - Arquivo: nonclear.122.jpg | Prob: 0.9713 | Threshold: 0.6000
2025-02-14 14:10:40 - Arquivo: nonclear.123.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:10:53 - Arquivo: nonclear.124.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:11:06 - Arquivo: nonclear.125.jpg | Prob: 0.8436 | Threshold: 0.6000
2025-02-14 14:11:18 - Arquivo: nonclear.126.jpg | Prob: 0.0010 | Threshold: 0.6000
2025-02-14 14:11:30 - Arquivo: nonclear.127.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:11:44 - Arquivo: nonclear.128.jpg | Prob: 0.0766 | Threshold: 0.6000
2025-02-14 14:11:58 - Arquivo: nonclear.129.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:12:11 - Arquivo: nonclear.130.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:12:22 - Arquivo: nonclear.131.jpg | Prob: 0.0024 | Threshold: 0.6000
2025-02-14 14:12:32 - Arquivo: nonclear.132.jpg | Prob: 0.0037 | Threshold: 0.6000
2025-02-14 14:12:44 - Arquivo: nonclear.133.jpg | Prob: 0.0045 | Threshold: 0.6000
2025-02-14 14:12:55 - Arquivo: nonclear.134.jpg | Prob: 0.0091 | Threshold: 0.6000
2025-02-14 14:13:09 - Arquivo: nonclear.135.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:13:19 - Arquivo: nonclear.136.jpg | Prob: 0.3871 | Threshold: 0.6000
2025-02-14 14:13:33 - Arquivo: nonclear.137.jpg | Prob: 0.0088 | Threshold: 0.6000
2025-02-14 14:13:47 - Arquivo: nonclear.138.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-14 14:14:03 - Arquivo: nonclear.139.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:14:14 - Arquivo: nonclear.140.jpg | Prob: 0.0527 | Threshold: 0.6000
2025-02-14 14:14:25 - Arquivo: nonclear.141.jpg | Prob: 0.6191 | Threshold: 0.6000
2025-02-14 14:14:40 - Arquivo: nonclear.142.jpg | Prob: 0.0214 | Threshold: 0.6000
2025-02-14 14:14:52 - Arquivo: nonclear.143.jpg | Prob: 0.0006 | Threshold: 0.6000
2025-02-14 14:15:06 - Arquivo: nonclear.144.jpg | Prob: 0.4761 | Threshold: 0.6000
2025-02-14 14:15:19 - Arquivo: nonclear.145.jpg | Prob: 0.2604 | Threshold: 0.6000
2025-02-14 14:15:29 - Arquivo: nonclear.146.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-14 14:15:41 - Arquivo: nonclear.147.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:15:51 - Arquivo: nonclear.148.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-14 14:16:05 - Arquivo: nonclear.149.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:16:17 - Arquivo: nonclear.150.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:16:27 - Arquivo: nonclear.151.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:16:37 - Arquivo: nonclear.152.jpg | Prob: 0.0030 | Threshold: 0.6000
2025-02-14 14:16:46 - Arquivo: nonclear.153.jpg | Prob: 0.0181 | Threshold: 0.6000
2025-02-14 14:17:04 - Arquivo: nonclear.154.jpg | Prob: 0.9280 | Threshold: 0.6000
2025-02-14 14:17:15 - Arquivo: nonclear.155.jpg | Prob: 0.0089 | Threshold: 0.6000
2025-02-14 14:17:25 - Arquivo: nonclear.156.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:17:42 - Arquivo: nonclear.157.jpg | Prob: 0.9999 | Threshold: 0.6000
2025-02-14 14:17:53 - Arquivo: nonclear.158.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-14 14:18:04 - Arquivo: nonclear.159.jpg | Prob: 0.0215 | Threshold: 0.6000
2025-02-14 14:18:15 - Arquivo: nonclear.160.jpg | Prob: 0.9991 | Threshold: 0.6000
2025-02-14 14:18:24 - Arquivo: nonclear.161.jpg | Prob: 0.9988 | Threshold: 0.6000
2025-02-14 14:18:39 - Arquivo: nonclear.162.jpg | Prob: 0.2288 | Threshold: 0.6000
2025-02-14 14:18:50 - Arquivo: nonclear.163.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:19:03 - Arquivo: nonclear.164.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-14 14:19:18 - Arquivo: nonclear.165.jpg | Prob: 0.0040 | Threshold: 0.6000
2025-02-14 14:19:31 - Arquivo: nonclear.166.jpg | Prob: 0.9999 | Threshold: 0.6000
