filename,y_true,y_pred,y_pred_prob,Precision,Recall,F1-Score,TN,FP,FN,TP
clear.0049.jpg,1,1,0.9999724,1.0,1.0,1.0,0,0,0,0
clear.0050.jpg,1,1,0.9993473,1.0,1.0,1.0,0,0,0,0
clear.0051.jpg,1,1,0.728286,1.0,1.0,1.0,0,0,0,0
clear.0052.jpg,1,1,0.99685377,1.0,1.0,1.0,0,0,0,0
clear.0053.jpg,1,1,0.99981105,1.0,1.0,1.0,0,0,0,0
clear.0054.jpg,1,0,0.018486496,0.0,0.0,0.0,0,0,1,0
clear.0055.jpg,1,1,0.9879313,1.0,1.0,1.0,0,0,0,0
clear.0056.jpg,1,1,0.8008125,1.0,1.0,1.0,0,0,0,0
clear.0057.jpg,1,1,0.99988246,1.0,1.0,1.0,0,0,0,0
clear.0058.jpg,1,1,0.99999785,1.0,1.0,1.0,0,0,0,0
clear.0059.jpg,1,1,0.9994821,1.0,1.0,1.0,0,0,0,0
clear.0060.jpg,1,0,0.03885553,0.0,0.0,0.0,0,0,1,0
clear.0061.jpg,1,1,0.56827974,1.0,1.0,1.0,0,0,0,0
clear.0062.jpg,1,1,0.99749607,1.0,1.0,1.0,0,0,0,0
clear.0063.jpg,1,0,0.38259974,0.0,0.0,0.0,0,0,1,0
clear.0064.jpg,1,1,0.9997162,1.0,1.0,1.0,0,0,0,0
clear.0065.jpg,1,1,0.8462644,1.0,1.0,1.0,0,0,0,0
clear.0066.jpg,1,1,0.99800825,1.0,1.0,1.0,0,0,0,0
clear.0067.jpg,1,1,0.9993699,1.0,1.0,1.0,0,0,0,0
clear.0068.jpg,1,1,0.9220756,1.0,1.0,1.0,0,0,0,0
clear.0069.jpg,1,1,0.94533336,1.0,1.0,1.0,0,0,0,0
clear.0070.jpg,1,1,0.95010245,1.0,1.0,1.0,0,0,0,0
clear.0071.jpg,1,1,0.9819591,1.0,1.0,1.0,0,0,0,0
clear.0072.jpg,1,1,0.9998666,1.0,1.0,1.0,0,0,0,0
clear.0073.jpg,1,1,0.9703352,1.0,1.0,1.0,0,0,0,0
clear.0074.jpg,1,1,0.95367867,1.0,1.0,1.0,0,0,0,0
clear.0075.jpg,1,1,0.99995714,1.0,1.0,1.0,0,0,0,0
clear.0076.jpg,1,0,0.18989043,0.0,0.0,0.0,0,0,1,0
clear.0077.jpg,1,1,0.7793147,1.0,1.0,1.0,0,0,0,0
clear.0078.jpg,1,1,0.97093266,1.0,1.0,1.0,0,0,0,0
clear.0079.jpg,1,1,0.87426805,1.0,1.0,1.0,0,0,0,0
clear.0080.jpg,1,1,0.99562585,1.0,1.0,1.0,0,0,0,0
clear.0081.jpg,1,1,0.9832173,1.0,1.0,1.0,0,0,0,0
clear.0082.jpg,1,0,0.42938584,0.0,0.0,0.0,0,0,1,0
clear.0083.jpg,1,1,0.9999392,1.0,1.0,1.0,0,0,0,0
clear.0084.jpg,1,1,0.9985247,1.0,1.0,1.0,0,0,0,0
clear.0085.jpg,1,1,0.9978171,1.0,1.0,1.0,0,0,0,0
clear.0086.jpg,1,0,0.3739864,0.0,0.0,0.0,0,0,1,0
clear.0087.jpg,1,1,0.99869496,1.0,1.0,1.0,0,0,0,0
clear.0088.jpg,1,1,0.9465838,1.0,1.0,1.0,0,0,0,0
clear.0089.jpg,1,1,0.8978946,1.0,1.0,1.0,0,0,0,0
clear.0090.jpg,1,1,0.99999195,1.0,1.0,1.0,0,0,0,0
clear.0091.jpg,1,1,0.99996465,1.0,1.0,1.0,0,0,0,0
clear.0092.jpg,1,1,0.99923164,1.0,1.0,1.0,0,0,0,0
clear.0093.jpg,1,1,0.9999999,1.0,1.0,1.0,0,0,0,0
clear.0094.jpg,1,1,0.88477844,1.0,1.0,1.0,0,0,0,0
clear.0095.jpg,1,1,0.9876858,1.0,1.0,1.0,0,0,0,0
clear.0096.jpg,1,1,0.984075,1.0,1.0,1.0,0,0,0,0
clear.0097.jpg,1,1,0.97005045,1.0,1.0,1.0,0,0,0,0
clear.0098.jpg,1,1,0.9483806,1.0,1.0,1.0,0,0,0,0
clear.0099.jpg,1,1,0.99977005,1.0,1.0,1.0,0,0,0,0
clear.0100.jpg,1,1,0.99699044,1.0,1.0,1.0,0,0,0,0
clear.0101.jpg,1,1,0.9676699,1.0,1.0,1.0,0,0,0,0
clear.0102.jpg,1,1,0.99999946,1.0,1.0,1.0,0,0,0,0
clear.0103.jpg,1,1,0.9996996,1.0,1.0,1.0,0,0,0,0
clear.0104.jpg,1,1,0.99995613,1.0,1.0,1.0,0,0,0,0
clear.0105.jpg,1,1,0.9879168,1.0,1.0,1.0,0,0,0,0
clear.0106.jpg,1,1,0.99448186,1.0,1.0,1.0,0,0,0,0
clear.0107.jpg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0108.jpg,1,1,0.9999084,1.0,1.0,1.0,0,0,0,0
clear.0109.jpg,1,1,0.9999892,1.0,1.0,1.0,0,0,0,0
clear.0110.jpg,1,1,0.98760533,1.0,1.0,1.0,0,0,0,0
clear.0111.jpg,1,1,0.9160861,1.0,1.0,1.0,0,0,0,0
clear.0112.jpg,1,1,0.9589499,1.0,1.0,1.0,0,0,0,0
clear.0113.jpg,1,1,0.9997054,1.0,1.0,1.0,0,0,0,0
clear.0114.jpg,1,1,0.9570115,1.0,1.0,1.0,0,0,0,0
clear.0115.jpg,1,1,0.99605197,1.0,1.0,1.0,0,0,0,0
clear.0116.jpg,1,1,0.93728966,1.0,1.0,1.0,0,0,0,0
clear.0117.jpg,1,1,0.99999756,1.0,1.0,1.0,0,0,0,0
clear.0118.jpg,1,1,0.99977446,1.0,1.0,1.0,0,0,0,0
clear.0119.jpg,1,1,0.97313064,1.0,1.0,1.0,0,0,0,0
clear.0120.jpg,1,0,0.0015723513,0.0,0.0,0.0,0,0,1,0
clear.0121.jpg,1,1,0.9999389,1.0,1.0,1.0,0,0,0,0
clear.0122.jpg,1,0,0.048532695,0.0,0.0,0.0,0,0,1,0
clear.0123.jpg,1,1,0.99999505,1.0,1.0,1.0,0,0,0,0
clear.0124.jpg,1,1,0.96519214,1.0,1.0,1.0,0,0,0,0
clear.0125.jpg,1,1,0.97076786,1.0,1.0,1.0,0,0,0,0
clear.0126.jpg,1,0,0.49775767,0.0,0.0,0.0,0,0,1,0
clear.0127.jpg,1,1,0.9999894,1.0,1.0,1.0,0,0,0,0
clear.0128.jpg,1,1,0.999997,1.0,1.0,1.0,0,0,0,0
clear.0129.jpg,1,1,0.99880624,1.0,1.0,1.0,0,0,0,0
clear.0130.jpg,1,1,0.99909323,1.0,1.0,1.0,0,0,0,0
clear.0131.jpg,1,0,0.003343374,0.0,0.0,0.0,0,0,1,0
clear.0132.jpg,1,0,0.36382535,0.0,0.0,0.0,0,0,1,0
clear.0133.jpg,1,0,0.28283188,0.0,0.0,0.0,0,0,1,0
clear.0134.jpg,1,1,0.9858195,1.0,1.0,1.0,0,0,0,0
clear.0135.jpg,1,1,0.95639795,1.0,1.0,1.0,0,0,0,0
clear.0136.jpg,1,1,0.9876811,1.0,1.0,1.0,0,0,0,0
clear.0137.jpg,1,1,0.9998786,1.0,1.0,1.0,0,0,0,0
clear.0138.jpg,1,1,0.9973,1.0,1.0,1.0,0,0,0,0
clear.0139.jpg,1,1,0.9982035,1.0,1.0,1.0,0,0,0,0
clear.0140.jpg,1,1,0.99962753,1.0,1.0,1.0,0,0,0,0
clear.0141.jpg,1,1,0.98416924,1.0,1.0,1.0,0,0,0,0
clear.0142.jpg,1,1,0.9999944,1.0,1.0,1.0,0,0,0,0
clear.0143.jpg,1,1,0.9999998,1.0,1.0,1.0,0,0,0,0
clear.0144.jpg,1,1,0.99985516,1.0,1.0,1.0,0,0,0,0
clear.0145.jpg,1,1,0.9999773,1.0,1.0,1.0,0,0,0,0
clear.0146.jpg,1,1,0.9378303,1.0,1.0,1.0,0,0,0,0
clear.0147.jpg,1,1,0.9827604,1.0,1.0,1.0,0,0,0,0
clear.0148.jpg,1,1,0.88363206,1.0,1.0,1.0,0,0,0,0
clear.0149.jpg,1,1,0.99810606,1.0,1.0,1.0,0,0,0,0
clear.0150.jpg,1,1,0.9888415,1.0,1.0,1.0,0,0,0,0
clear.0151.jpg,1,1,0.99998647,1.0,1.0,1.0,0,0,0,0
clear.0152.jpg,1,1,0.99543524,1.0,1.0,1.0,0,0,0,0
clear.0153.jpg,1,0,0.4393977,0.0,0.0,0.0,0,0,1,0
clear.0154.jpg,1,1,0.943167,1.0,1.0,1.0,0,0,0,0
clear.0155.jpg,1,1,0.9999838,1.0,1.0,1.0,0,0,0,0
clear.0156.jpg,1,1,0.9999666,1.0,1.0,1.0,0,0,0,0
clear.0157.jpg,1,1,0.9975469,1.0,1.0,1.0,0,0,0,0
clear.0158.jpg,1,1,0.99998856,1.0,1.0,1.0,0,0,0,0
clear.0159.jpg,1,0,0.014174924,0.0,0.0,0.0,0,0,1,0
clear.0160.jpg,1,1,0.99982804,1.0,1.0,1.0,0,0,0,0
clear.0161.jpg,1,1,0.9999838,1.0,1.0,1.0,0,0,0,0
clear.0162.jpg,1,1,0.81617016,1.0,1.0,1.0,0,0,0,0
clear.0163.jpg,1,1,0.99999815,1.0,1.0,1.0,0,0,0,0
clear.0164.jpg,1,0,0.0012131811,0.0,0.0,0.0,0,0,1,0
clear.0165.jpg,1,1,0.99958175,1.0,1.0,1.0,0,0,0,0
clear.0166.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0167.jpg,1,1,0.999013,1.0,1.0,1.0,0,0,0,0
clear.0168.jpg,1,1,0.97495437,1.0,1.0,1.0,0,0,0,0
clear.0169.jpg,1,1,0.99988806,1.0,1.0,1.0,0,0,0,0
clear.0170.jpg,1,1,0.9969048,1.0,1.0,1.0,0,0,0,0
clear.0171.jpg,1,1,0.99922866,1.0,1.0,1.0,0,0,0,0
clear.0172.jpg,1,1,0.9924947,1.0,1.0,1.0,0,0,0,0
clear.0173.jpg,1,1,0.99978864,1.0,1.0,1.0,0,0,0,0
clear.0174.jpg,1,1,0.9996147,1.0,1.0,1.0,0,0,0,0
clear.0175.jpg,1,1,0.8835717,1.0,1.0,1.0,0,0,0,0
clear.0176.jpg,1,1,0.9718292,1.0,1.0,1.0,0,0,0,0
clear.0177.jpg,1,1,0.9999959,1.0,1.0,1.0,0,0,0,0
clear.0178.jpg,1,1,0.9999994,1.0,1.0,1.0,0,0,0,0
clear.0179.jpg,1,1,0.9995494,1.0,1.0,1.0,0,0,0,0
clear.0180.jpg,1,1,0.6490352,1.0,1.0,1.0,0,0,0,0
clear.0181.jpg,1,1,0.9364119,1.0,1.0,1.0,0,0,0,0
clear.0182.jpg,1,1,0.9968502,1.0,1.0,1.0,0,0,0,0
clear.0183.jpg,1,1,0.82649976,1.0,1.0,1.0,0,0,0,0
clear.0184.jpg,1,1,0.9991647,1.0,1.0,1.0,0,0,0,0
clear.0185.jpg,1,1,0.9997992,1.0,1.0,1.0,0,0,0,0
clear.0186.jpg,1,1,0.9962376,1.0,1.0,1.0,0,0,0,0
clear.0187.jpg,1,1,0.99981624,1.0,1.0,1.0,0,0,0,0
clear.0188.jpg,1,1,0.9712678,1.0,1.0,1.0,0,0,0,0
clear.0189.jpg,1,1,0.7624434,1.0,1.0,1.0,0,0,0,0
clear.0190.jpg,1,1,0.9789891,1.0,1.0,1.0,0,0,0,0
clear.0191.jpg,1,1,0.934987,1.0,1.0,1.0,0,0,0,0
clear.0192.jpeg,1,1,0.8105235,1.0,1.0,1.0,0,0,0,0
clear.0193.jpeg,1,1,0.9749663,1.0,1.0,1.0,0,0,0,0
clear.0194.jpeg,1,1,0.9998796,1.0,1.0,1.0,0,0,0,0
clear.0195.jpeg,1,1,0.9165919,1.0,1.0,1.0,0,0,0,0
clear.0196.jpeg,1,1,0.9882542,1.0,1.0,1.0,0,0,0,0
clear.0197.jpeg,1,1,0.9996564,1.0,1.0,1.0,0,0,0,0
clear.0198.jpeg,1,1,0.9999914,1.0,1.0,1.0,0,0,0,0
clear.0199.jpeg,1,1,0.999873,1.0,1.0,1.0,0,0,0,0
clear.0200.jpeg,1,1,0.9962198,1.0,1.0,1.0,0,0,0,0
clear.0201.jpeg,1,1,0.77371025,1.0,1.0,1.0,0,0,0,0
clear.0202.jpeg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0203.jpeg,1,1,0.99998957,1.0,1.0,1.0,0,0,0,0
clear.0204.jpeg,1,1,0.99956954,1.0,1.0,1.0,0,0,0,0
clear.0205.jpeg,1,1,0.99998254,1.0,1.0,1.0,0,0,0,0
clear.0206.jpeg,1,1,0.9999445,1.0,1.0,1.0,0,0,0,0
clear.0207.jpeg,1,1,0.97724956,1.0,1.0,1.0,0,0,0,0
clear.0208.jpeg,1,1,0.9999992,1.0,1.0,1.0,0,0,0,0
clear.0209.jpeg,1,0,0.43728238,0.0,0.0,0.0,0,0,1,0
clear.0210.jpeg,1,1,0.9994597,1.0,1.0,1.0,0,0,0,0
clear.0211.jpeg,1,1,0.9997302,1.0,1.0,1.0,0,0,0,0
clear.0212.jpeg,1,1,0.999999,1.0,1.0,1.0,0,0,0,0
clear.0213.jpeg,1,1,0.9997707,1.0,1.0,1.0,0,0,0,0
clear.0214.jpeg,1,1,0.99924564,1.0,1.0,1.0,0,0,0,0
clear.0215.jpeg,1,1,0.99714744,1.0,1.0,1.0,0,0,0,0
clear.0216.jpeg,1,1,0.96577567,1.0,1.0,1.0,0,0,0,0
clear.0217.jpeg,1,1,0.999937,1.0,1.0,1.0,0,0,0,0
clear.0218.jpeg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0219.jpeg,1,1,0.9999953,1.0,1.0,1.0,0,0,0,0
clear.0220.jpeg,1,1,0.9965359,1.0,1.0,1.0,0,0,0,0
clear.0221.jpeg,1,1,0.9999998,1.0,1.0,1.0,0,0,0,0
clear.0222.jpeg,1,1,0.9982679,1.0,1.0,1.0,0,0,0,0
clear.0223.jpeg,1,1,0.99431306,1.0,1.0,1.0,0,0,0,0
clear.0224.jpeg,1,1,0.99896634,1.0,1.0,1.0,0,0,0,0
clear.0225.jpeg,1,1,0.9733617,1.0,1.0,1.0,0,0,0,0
clear.0226.jpeg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0227.jpeg,1,1,0.99866754,1.0,1.0,1.0,0,0,0,0
clear.0228.jpeg,1,1,0.99937516,1.0,1.0,1.0,0,0,0,0
clear.0229.jpeg,1,1,0.999989,1.0,1.0,1.0,0,0,0,0
clear.0230.jpeg,1,1,0.99998957,1.0,1.0,1.0,0,0,0,0
clear.0231.jpeg,1,1,0.9999995,1.0,1.0,1.0,0,0,0,0
clear.0232.jpeg,1,1,0.99291265,1.0,1.0,1.0,0,0,0,0
clear.0233.jpeg,1,1,0.99863285,1.0,1.0,1.0,0,0,0,0
clear.0234.jpeg,1,1,0.9694467,1.0,1.0,1.0,0,0,0,0
clear.0235.jpeg,1,1,0.99992806,1.0,1.0,1.0,0,0,0,0
clear.0236.jpeg,1,1,0.9337076,1.0,1.0,1.0,0,0,0,0
clear.0237.jpeg,1,1,0.99999535,1.0,1.0,1.0,0,0,0,0
clear.0238.jpeg,1,1,0.9996372,1.0,1.0,1.0,0,0,0,0
clear.0239.jpeg,1,1,0.999995,1.0,1.0,1.0,0,0,0,0
clear.0240.jpeg,1,1,0.9999981,1.0,1.0,1.0,0,0,0,0
clear.0241.jpeg,1,1,0.9999364,1.0,1.0,1.0,0,0,0,0
clear.0242.jpeg,1,1,0.9996496,1.0,1.0,1.0,0,0,0,0
clear.0243.jpeg,1,1,0.9997514,1.0,1.0,1.0,0,0,0,0
clear.0244.jpeg,1,1,0.9980704,1.0,1.0,1.0,0,0,0,0
clear.0245.jpeg,1,1,0.9998946,1.0,1.0,1.0,0,0,0,0
clear.0246.jpeg,1,1,0.9999685,1.0,1.0,1.0,0,0,0,0
clear.0247.jpeg,1,1,0.9999951,1.0,1.0,1.0,0,0,0,0
clear.0248.jpeg,1,1,0.9995773,1.0,1.0,1.0,0,0,0,0
clear.0249.jpeg,1,1,0.9989779,1.0,1.0,1.0,0,0,0,0
clear.0250.jpeg,1,1,0.99928576,1.0,1.0,1.0,0,0,0,0
clear.0251.jpeg,1,1,0.99908805,1.0,1.0,1.0,0,0,0,0
clear.0252.jpeg,1,1,0.99996495,1.0,1.0,1.0,0,0,0,0
clear.0253.jpeg,1,1,0.9549502,1.0,1.0,1.0,0,0,0,0
clear.0254.jpeg,1,1,0.9739981,1.0,1.0,1.0,0,0,0,0
clear.0255.jpeg,1,0,0.33981326,0.0,0.0,0.0,0,0,1,0
clear.0256.jpeg,1,1,0.9999994,1.0,1.0,1.0,0,0,0,0
clear.0257.jpeg,1,1,0.99997765,1.0,1.0,1.0,0,0,0,0
clear.0258.jpeg,1,1,0.9986619,1.0,1.0,1.0,0,0,0,0
clear.0259.jpeg,1,1,0.9999213,1.0,1.0,1.0,0,0,0,0
clear.0260.jpeg,1,1,0.99995506,1.0,1.0,1.0,0,0,0,0
clear.0261.jpeg,1,1,0.9998262,1.0,1.0,1.0,0,0,0,0
clear.0262.jpeg,1,1,0.99979484,1.0,1.0,1.0,0,0,0,0
clear.0263.jpeg,1,1,0.99235487,1.0,1.0,1.0,0,0,0,0
clear.0264.jpeg,1,1,0.99999917,1.0,1.0,1.0,0,0,0,0
clear.0265.jpeg,1,1,0.9996677,1.0,1.0,1.0,0,0,0,0
clear.0266.jpeg,1,1,0.9999403,1.0,1.0,1.0,0,0,0,0
clear.0267.jpeg,1,1,0.99999696,1.0,1.0,1.0,0,0,0,0
clear.0268.jpeg,1,1,0.9986675,1.0,1.0,1.0,0,0,0,0
clear.0269.jpeg,1,1,0.9998914,1.0,1.0,1.0,0,0,0,0
clear.0270.jpeg,1,1,0.9998686,1.0,1.0,1.0,0,0,0,0
clear.0271.jpeg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0272.jpeg,1,0,0.0004282519,0.0,0.0,0.0,0,0,1,0
clear.0273.jpeg,1,1,0.9983282,1.0,1.0,1.0,0,0,0,0
clear.0274.jpeg,1,1,0.9995978,1.0,1.0,1.0,0,0,0,0
clear.0275.jpeg,1,1,0.9998373,1.0,1.0,1.0,0,0,0,0
clear.0276.jpeg,1,1,0.9710715,1.0,1.0,1.0,0,0,0,0
clear.0277.jpeg,1,1,0.99974865,1.0,1.0,1.0,0,0,0,0
clear.0278.jpeg,1,1,0.9999804,1.0,1.0,1.0,0,0,0,0
clear.0279.jpeg,1,1,0.9999896,1.0,1.0,1.0,0,0,0,0
clear.0280.jpeg,1,1,0.9992614,1.0,1.0,1.0,0,0,0,0
clear.0281.jpeg,1,1,0.998015,1.0,1.0,1.0,0,0,0,0
clear.0282.jpeg,1,1,0.99994993,1.0,1.0,1.0,0,0,0,0
clear.0283.jpeg,1,1,0.99999136,1.0,1.0,1.0,0,0,0,0
clear.0284.jpeg,1,1,0.99981385,1.0,1.0,1.0,0,0,0,0
clear.0285.jpeg,1,1,0.9993641,1.0,1.0,1.0,0,0,0,0
clear.0286.jpeg,1,1,0.9950897,1.0,1.0,1.0,0,0,0,0
clear.0287.jpeg,1,1,0.99992776,1.0,1.0,1.0,0,0,0,0
clear.0288.jpeg,1,1,0.99999565,1.0,1.0,1.0,0,0,0,0
clear.0289.jpeg,1,1,0.88214356,1.0,1.0,1.0,0,0,0,0
clear.0290.jpeg,1,1,0.99998766,1.0,1.0,1.0,0,0,0,0
clear.0291.jpeg,1,1,0.9997856,1.0,1.0,1.0,0,0,0,0
clear.0292.jpeg,1,1,0.9999581,1.0,1.0,1.0,0,0,0,0
clear.0293.jpeg,1,1,0.9997113,1.0,1.0,1.0,0,0,0,0
clear.0294.jpeg,1,1,0.9999938,1.0,1.0,1.0,0,0,0,0
clear.0295.jpeg,1,1,0.99998534,1.0,1.0,1.0,0,0,0,0
clear.0296.jpeg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0297.jpeg,1,1,0.9999968,1.0,1.0,1.0,0,0,0,0
clear.0298.jpeg,1,1,0.99996275,1.0,1.0,1.0,0,0,0,0
clear.0299.jpeg,1,1,0.99994785,1.0,1.0,1.0,0,0,0,0
clear.0300.jpeg,1,1,0.9994349,1.0,1.0,1.0,0,0,0,0
clear.0301.jpeg,1,1,0.9999999,1.0,1.0,1.0,0,0,0,0
clear.0302.jpeg,1,1,0.9999516,1.0,1.0,1.0,0,0,0,0
clear.0303.jpeg,1,1,0.9999947,1.0,1.0,1.0,0,0,0,0
clear.0304.jpeg,1,1,0.9999963,1.0,1.0,1.0,0,0,0,0
clear.0305.jpeg,1,1,0.9999702,1.0,1.0,1.0,0,0,0,0
clear.0306.jpeg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0307.jpeg,1,1,0.99902266,1.0,1.0,1.0,0,0,0,0
clear.0308.jpeg,1,1,0.99999547,1.0,1.0,1.0,0,0,0,0
clear.0309.jpeg,1,1,0.999992,1.0,1.0,1.0,0,0,0,0
clear.0310.jpeg,1,1,0.99620295,1.0,1.0,1.0,0,0,0,0
clear.0311.jpeg,1,1,0.99962115,1.0,1.0,1.0,0,0,0,0
clear.0312.jpeg,1,1,0.99819034,1.0,1.0,1.0,0,0,0,0
clear.0313.jpeg,1,1,0.9999947,1.0,1.0,1.0,0,0,0,0
clear.0314.jpeg,1,1,0.9998845,1.0,1.0,1.0,0,0,0,0
clear.0315.jpeg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0316.jpeg,1,1,0.7835696,1.0,1.0,1.0,0,0,0,0
clear.0317.jpeg,1,1,0.63454926,1.0,1.0,1.0,0,0,0,0
clear.0318.jpeg,1,1,0.9999523,1.0,1.0,1.0,0,0,0,0
clear.0319.jpeg,1,1,0.9999278,1.0,1.0,1.0,0,0,0,0
clear.0320.jpeg,1,1,0.99989915,1.0,1.0,1.0,0,0,0,0
clear.0321.jpeg,1,1,0.999993,1.0,1.0,1.0,0,0,0,0
clear.0322.jpeg,1,1,0.9895766,1.0,1.0,1.0,0,0,0,0
clear.0323.jpeg,1,1,0.9999999,1.0,1.0,1.0,0,0,0,0
clear.0324.jpeg,1,1,0.9997066,1.0,1.0,1.0,0,0,0,0
clear.0325.jpeg,1,1,0.9999624,1.0,1.0,1.0,0,0,0,0
clear.0326.jpeg,1,1,0.99932635,1.0,1.0,1.0,0,0,0,0
clear.0327.jpeg,1,1,0.9997484,1.0,1.0,1.0,0,0,0,0
clear.0328.jpeg,1,1,0.9998746,1.0,1.0,1.0,0,0,0,0
clear.0329.jpeg,1,1,0.9670068,1.0,1.0,1.0,0,0,0,0
clear.0330.jpeg,1,1,0.9994984,1.0,1.0,1.0,0,0,0,0
clear.0331.jpeg,1,1,0.99866945,1.0,1.0,1.0,0,0,0,0
clear.0332.jpeg,1,1,0.9999896,1.0,1.0,1.0,0,0,0,0
clear.0333.jpeg,1,1,0.99868023,1.0,1.0,1.0,0,0,0,0
clear.0334.jpeg,1,1,0.9999664,1.0,1.0,1.0,0,0,0,0
clear.0335.jpeg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0336.jpeg,1,1,0.9999549,1.0,1.0,1.0,0,0,0,0
clear.0337.jpeg,1,1,0.9999998,1.0,1.0,1.0,0,0,0,0
clear.0338.jpeg,1,1,0.99962497,1.0,1.0,1.0,0,0,0,0
clear.0339.jpeg,1,1,0.99999976,1.0,1.0,1.0,0,0,0,0
clear.0340.jpeg,1,1,0.9998784,1.0,1.0,1.0,0,0,0,0
clear.0341.jpeg,1,0,0.048277944,0.0,0.0,0.0,0,0,1,0
clear.0342.jpeg,1,1,0.9022873,1.0,1.0,1.0,0,0,0,0
clear.0343.jpeg,1,1,0.99999917,1.0,1.0,1.0,0,0,0,0
