filename,y_true,y_pred,y_pred_prob,best_threshold,Precision,Recall,F1-Score,TN,FP,FN,TP
clear.0025.jpg,1,0,0.1549242,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0026.jpg,1,1,0.9993722,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0027.jpg,1,1,0.99625444,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0028.jpg,1,1,0.9690478,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0029.jpg,1,1,0.99984634,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0030.jpg,1,1,0.9998509,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0031.jpg,1,0,0.073190704,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0032.jpg,1,0,0.40731508,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0033.jpg,1,0,0.069717646,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0034.jpg,1,1,0.9999948,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0035.jpg,1,1,0.99986434,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0036.jpg,1,1,0.9999127,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0037.jpg,1,1,0.9998226,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0038.jpg,1,1,0.9982862,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0039.jpg,1,1,0.9962273,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0040.jpg,1,1,0.9999487,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0041.jpg,1,1,0.9997738,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0042.jpg,1,1,0.99996346,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0043.jpg,1,1,0.96839774,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0044.jpg,1,1,0.99948156,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0045.jpg,1,1,0.9990848,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0046.jpg,1,1,1.0,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0047.jpg,1,1,0.99999994,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0048.jpg,1,1,0.9991348,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0049.jpg,1,1,0.9998885,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0050.jpg,1,1,0.9838107,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0051.jpg,1,0,0.0028685308,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0052.jpg,1,1,0.99970216,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0053.jpg,1,1,0.99999946,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0054.jpg,1,1,0.8847414,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0055.jpg,1,1,0.991022,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0056.jpg,1,1,0.74727106,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0057.jpg,1,1,0.9999423,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0058.jpg,1,1,0.999737,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0059.jpg,1,1,0.9940533,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0060.jpg,1,1,0.89294535,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0061.jpg,1,1,0.6939014,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0062.jpg,1,1,0.99990946,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0063.jpg,1,0,0.1517387,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0064.jpg,1,1,0.8031863,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0065.jpg,1,1,0.9997969,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0066.jpg,1,1,0.9973101,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0067.jpg,1,1,0.99970204,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0068.jpg,1,1,0.90808254,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0069.jpg,1,0,0.01342996,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0070.jpg,1,1,0.99889266,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0071.jpg,1,1,0.99763864,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0072.jpg,1,1,0.9999898,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0073.jpg,1,1,0.85687447,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0074.jpg,1,1,0.9931005,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0075.jpg,1,1,0.999999,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0076.jpg,1,1,0.95678896,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0077.jpg,1,1,0.9992422,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0078.jpg,1,1,0.9970694,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0079.jpg,1,0,0.21440098,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0080.jpg,1,1,0.9999982,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0081.jpg,1,1,0.99999744,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0082.jpg,1,1,0.9999991,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0083.jpg,1,1,0.99991035,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0084.jpg,1,1,0.9906856,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0085.jpg,1,1,0.9115226,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0086.jpg,1,1,0.8722217,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0087.jpg,1,1,0.9999868,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0088.jpg,1,0,0.10722533,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0089.jpg,1,1,0.98900086,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0090.jpg,1,1,0.952069,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0091.jpg,1,1,0.5740308,0.5562348234749297,1.0,1.0,1.0,0,0,0,1
clear.0092.jpg,1,1,0.99619585,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0093.jpg,1,1,0.9999981,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0094.jpg,1,1,0.9665127,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0095.jpg,1,1,0.99093,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0096.jpg,1,1,0.9989737,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0097.jpg,1,1,0.99287313,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0098.jpg,1,1,0.8785521,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0099.jpg,1,1,0.9653313,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0100.jpg,1,1,0.91639006,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0101.jpg,1,0,0.28183112,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0102.jpg,1,1,0.9948053,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0103.jpg,1,1,0.9996125,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0104.jpg,1,1,0.8536192,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0105.jpg,1,1,0.9873968,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0106.jpg,1,0,0.13039275,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0107.jpg,1,1,0.9998828,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0108.jpg,1,1,0.99931824,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0109.jpg,1,1,0.9986283,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0110.jpg,1,1,0.99946487,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0111.jpg,1,1,0.945126,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0112.jpg,1,1,0.99998796,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0113.jpg,1,1,0.99946165,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0114.jpg,1,1,0.99151325,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0115.jpg,1,1,0.99747765,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0116.jpg,1,1,0.99289924,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0117.jpg,1,1,0.9997782,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0118.jpg,1,1,0.99985695,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0119.jpg,1,1,0.7772529,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0120.jpg,1,1,0.99948007,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0121.jpg,1,1,0.9977486,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0122.jpg,1,1,0.6762006,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0123.jpg,1,1,0.999162,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0124.jpg,1,1,0.99998826,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0125.jpg,1,1,0.9999817,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0126.jpg,1,1,0.99915767,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0127.jpg,1,1,0.99999815,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0128.jpg,1,1,0.9850028,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0129.jpg,1,1,0.9999984,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0130.jpg,1,1,0.999934,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0131.jpg,1,1,0.75351375,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0132.jpg,1,1,0.4569623,0.37082652170228814,1.0,1.0,1.0,0,0,0,1
clear.0133.jpg,1,1,0.688602,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0134.jpg,1,1,0.99161094,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0135.jpg,1,1,0.7998047,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0136.jpg,1,0,0.010016948,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0137.jpg,1,1,0.9996357,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0138.jpg,1,1,0.9974109,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0139.jpg,1,0,0.0421921,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0140.jpg,1,1,0.99992734,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0141.jpg,1,1,0.99993086,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0142.jpg,1,1,0.9999922,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0143.jpg,1,1,0.9996837,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0144.jpg,1,1,0.99930507,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0145.jpg,1,1,0.997785,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0146.jpg,1,1,0.99901766,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0147.jpg,1,1,0.6306663,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0148.jpg,1,1,0.8498818,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0149.jpg,1,1,0.99971306,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0150.jpg,1,1,0.97978747,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0151.jpg,1,1,0.9834262,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0152.jpg,1,1,0.87411404,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0153.jpg,1,1,0.9761697,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0154.jpg,1,1,0.99679774,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0155.jpg,1,1,0.999979,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0156.jpg,1,1,0.9779316,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0157.jpg,1,1,0.99307907,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0158.jpg,1,1,0.99969846,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0159.jpg,1,1,0.9966784,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0160.jpg,1,1,0.99995744,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0161.jpg,1,1,0.9993824,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0162.jpg,1,0,0.014815068,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0163.jpg,1,1,0.99984413,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0164.jpg,1,1,0.9124036,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0165.jpg,1,1,0.9999992,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0166.jpg,1,1,1.0,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0167.jpg,1,1,0.9425062,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0168.jpg,1,1,0.9994199,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0169.jpg,1,1,0.9999626,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0170.jpg,1,1,0.99999636,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0171.jpg,1,1,0.99994373,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0172.jpg,1,1,0.99407035,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0173.jpg,1,1,0.99974245,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0174.jpg,1,1,0.9977121,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0175.jpg,1,1,0.9745089,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0176.jpg,1,1,0.999375,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0177.jpg,1,1,0.99956447,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0178.jpg,1,1,0.99898183,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0179.jpg,1,1,0.63451934,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0180.jpg,1,0,0.12170885,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0181.jpg,1,1,0.9657307,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0182.jpg,1,1,0.999999,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0183.jpg,1,1,0.97360003,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0184.jpg,1,1,0.99817497,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0185.jpg,1,1,0.9996903,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0186.jpg,1,1,0.9994793,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0187.jpg,1,1,0.99983096,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0188.jpg,1,0,0.033656735,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0189.jpg,1,0,0.034874838,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0190.jpg,1,1,0.9721366,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0191.jpg,1,1,0.9964592,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0192.jpeg,1,1,0.9736552,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0193.jpeg,1,1,0.9997224,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0194.jpeg,1,1,0.9999946,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0195.jpeg,1,1,0.9636398,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0196.jpeg,1,1,0.99922943,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0197.jpeg,1,1,0.99858916,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0198.jpeg,1,1,0.9245439,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0199.jpeg,1,1,0.9999649,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0200.jpeg,1,1,0.9926332,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0201.jpeg,1,1,0.94491017,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0202.jpeg,1,1,0.9999902,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0203.jpeg,1,1,0.9999975,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0204.jpeg,1,1,0.9999678,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0205.jpeg,1,1,0.99999195,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0206.jpeg,1,1,0.9999977,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0207.jpeg,1,1,0.9931905,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0208.jpeg,1,1,0.9999082,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0209.jpeg,1,1,0.97904176,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0210.jpeg,1,1,0.9999999,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0211.jpeg,1,1,0.9999886,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0212.jpeg,1,1,0.99544215,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0213.jpeg,1,1,0.9979129,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0214.jpeg,1,1,0.9999993,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0215.jpeg,1,1,0.99960786,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0216.jpeg,1,1,0.9984094,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0217.jpeg,1,1,0.9974685,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0218.jpeg,1,1,0.9999627,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0219.jpeg,1,1,0.9999989,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0220.jpeg,1,1,0.9989087,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0221.jpeg,1,1,0.9999988,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0222.jpeg,1,1,0.9999958,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0223.jpeg,1,1,0.9988427,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0224.jpeg,1,1,0.9718572,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0225.jpeg,1,1,0.85855365,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0226.jpeg,1,1,0.99999845,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0227.jpeg,1,1,0.9987023,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0228.jpeg,1,1,0.96540064,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0229.jpeg,1,1,0.9999785,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0230.jpeg,1,1,0.99979067,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0231.jpeg,1,1,0.9998681,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0232.jpeg,1,1,0.96517754,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0233.jpeg,1,1,0.99787974,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0234.jpeg,1,1,1.0,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0235.jpeg,1,1,0.99997985,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0236.jpeg,1,1,0.97951823,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0237.jpeg,1,1,0.9999885,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0238.jpeg,1,1,0.9999283,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0239.jpeg,1,1,0.99999994,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0240.jpeg,1,1,0.99999005,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0241.jpeg,1,1,0.9999061,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0242.jpeg,1,1,0.9999082,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0243.jpeg,1,1,0.99997896,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0244.jpeg,1,1,0.88329566,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0245.jpeg,1,1,0.95393413,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0246.jpeg,1,1,0.9999555,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0247.jpeg,1,1,0.99482214,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0248.jpeg,1,1,0.99999434,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0249.jpeg,1,1,0.9999918,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0250.jpeg,1,1,0.99863833,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0251.jpeg,1,1,0.9993365,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0252.jpeg,1,1,0.9998538,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0253.jpeg,1,1,0.99994475,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0254.jpeg,1,1,0.62676334,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0255.jpeg,1,1,0.98911524,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0256.jpeg,1,1,0.9999984,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0257.jpeg,1,1,0.99941987,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0258.jpeg,1,1,0.9999994,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0259.jpeg,1,1,0.99993914,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0260.jpeg,1,1,0.9999901,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0261.jpeg,1,1,0.9999976,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0262.jpeg,1,1,0.9999988,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0263.jpeg,1,1,0.99999005,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0264.jpeg,1,1,0.9999949,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0265.jpeg,1,1,0.998919,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0266.jpeg,1,1,0.9999981,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0267.jpeg,1,1,0.99999934,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0268.jpeg,1,1,0.9966111,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0269.jpeg,1,1,0.9306717,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0270.jpeg,1,1,0.9979061,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0271.jpeg,1,1,0.9998754,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0272.jpeg,1,0,0.02020698,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0273.jpeg,1,1,0.99998385,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0274.jpeg,1,1,0.998081,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0275.jpeg,1,1,0.99977285,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0276.jpeg,1,1,0.9999996,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0277.jpeg,1,1,0.77467877,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0278.jpeg,1,1,0.9999998,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0279.jpeg,1,1,0.9622443,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0280.jpeg,1,1,0.9995836,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0281.jpeg,1,1,0.9608237,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
