2025-02-22 08:46:28 - Arquivo: clear.0004.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 14:31:56 - Arquivo: clear.0849.jpg | Prob: 0.2653 | Threshold: 0.6000
2025-02-22 14:39:09 - Arquivo: clear.0867.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 14:43:33 - Arquivo: clear.0876.jpg | Prob: 0.0004 | Threshold: 0.6000
2025-02-22 14:52:05 - Arquivo: clear.0898.jpg | Prob: 0.3473 | Threshold: 0.6000
2025-02-22 15:02:25 - Arquivo: clear.0924.jpg | Prob: 0.3389 | Threshold: 0.6000
2025-02-22 15:05:32 - Arquivo: clear.0931.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 15:08:18 - Arquivo: clear.0937.jpg | Prob: 0.0176 | Threshold: 0.6000
2025-02-22 15:12:17 - Arquivo: clear.0946.jpg | Prob: 0.0449 | Threshold: 0.6000
2025-02-22 15:13:55 - Arquivo: clear.0950.jpg | Prob: 0.0067 | Threshold: 0.6000
2025-02-22 15:14:22 - Arquivo: clear.0951.jpg | Prob: 0.0062 | Threshold: 0.6000
2025-02-22 15:30:56 - Arquivo: clear.0990.jpeg | Prob: 0.2607 | Threshold: 0.6000
2025-02-22 15:31:15 - Arquivo: clear.0991.jpeg | Prob: 0.0178 | Threshold: 0.6000
2025-02-22 15:38:02 - Arquivo: clear.1006.jpg | Prob: 0.0103 | Threshold: 0.6000
2025-02-22 15:42:44 - Arquivo: nonclear.0000.jpg | Prob: 0.0534 | Threshold: 0.6000
2025-02-22 15:43:06 - Arquivo: nonclear.0001.jpg | Prob: 0.0650 | Threshold: 0.6000
2025-02-22 15:43:33 - Arquivo: nonclear.0002.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 15:43:53 - Arquivo: nonclear.0003.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 15:44:12 - Arquivo: nonclear.0004.jpg | Prob: 0.1034 | Threshold: 0.6000
2025-02-22 15:44:39 - Arquivo: nonclear.0005.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 15:44:58 - Arquivo: nonclear.0006.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 15:45:29 - Arquivo: nonclear.0007.jpg | Prob: 0.0109 | Threshold: 0.6000
2025-02-22 15:46:19 - Arquivo: nonclear.0008.jpg | Prob: 0.0107 | Threshold: 0.6000
2025-02-22 15:46:56 - Arquivo: nonclear.0009.jpg | Prob: 0.1601 | Threshold: 0.6000
2025-02-22 15:47:34 - Arquivo: nonclear.0010.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-22 15:47:56 - Arquivo: nonclear.0011.jpg | Prob: 0.6020 | Threshold: 0.6000
2025-02-22 15:48:47 - Arquivo: nonclear.0012.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-22 15:49:06 - Arquivo: nonclear.0013.jpg | Prob: 0.2674 | Threshold: 0.6000
2025-02-22 15:49:52 - Arquivo: nonclear.0014.jpg | Prob: 0.9582 | Threshold: 0.6000
2025-02-22 15:50:17 - Arquivo: nonclear.0015.jpg | Prob: 0.0012 | Threshold: 0.6000
2025-02-22 15:50:35 - Arquivo: nonclear.0016.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 15:50:59 - Arquivo: nonclear.0017.jpg | Prob: 0.9995 | Threshold: 0.6000
2025-02-22 15:51:34 - Arquivo: nonclear.0018.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 15:51:52 - Arquivo: nonclear.0019.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-22 15:52:18 - Arquivo: nonclear.0020.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-22 15:52:49 - Arquivo: nonclear.0021.jpg | Prob: 0.0413 | Threshold: 0.6000
2025-02-22 15:53:33 - Arquivo: nonclear.0022.jpg | Prob: 0.0308 | Threshold: 0.6000
2025-02-22 15:53:55 - Arquivo: nonclear.0023.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-22 15:54:15 - Arquivo: nonclear.0024.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-22 15:54:42 - Arquivo: nonclear.0025.jpg | Prob: 0.0014 | Threshold: 0.6000
2025-02-22 15:55:15 - Arquivo: nonclear.0026.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-22 15:55:41 - Arquivo: nonclear.0027.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-22 15:56:03 - Arquivo: nonclear.0028.jpg | Prob: 0.0912 | Threshold: 0.6000
2025-02-22 15:56:26 - Arquivo: nonclear.0029.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 15:56:48 - Arquivo: nonclear.0030.jpg | Prob: 0.0131 | Threshold: 0.6000
2025-02-22 15:57:16 - Arquivo: nonclear.0031.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-22 15:57:37 - Arquivo: nonclear.0032.jpg | Prob: 0.0010 | Threshold: 0.6000
2025-02-22 15:58:00 - Arquivo: nonclear.0033.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 15:58:19 - Arquivo: nonclear.0034.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 15:58:39 - Arquivo: nonclear.0035.jpg | Prob: 0.0116 | Threshold: 0.6000
2025-02-22 15:58:58 - Arquivo: nonclear.0036.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 15:59:25 - Arquivo: nonclear.0037.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 15:59:42 - Arquivo: nonclear.0038.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:00:02 - Arquivo: nonclear.0039.jpg | Prob: 0.8349 | Threshold: 0.6000
2025-02-22 16:00:22 - Arquivo: nonclear.0040.jpg | Prob: 0.1147 | Threshold: 0.6000
2025-02-22 16:01:08 - Arquivo: nonclear.0041.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:01:32 - Arquivo: nonclear.0042.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:01:57 - Arquivo: nonclear.0043.jpg | Prob: 0.0172 | Threshold: 0.6000
2025-02-22 16:02:48 - Arquivo: nonclear.0044.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:03:12 - Arquivo: nonclear.0045.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:03:41 - Arquivo: nonclear.0046.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 16:04:06 - Arquivo: nonclear.0047.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:04:29 - Arquivo: nonclear.0048.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:04:51 - Arquivo: nonclear.0049.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:05:11 - Arquivo: nonclear.0050.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:05:36 - Arquivo: nonclear.0051.jpg | Prob: 0.6067 | Threshold: 0.6000
2025-02-22 16:05:56 - Arquivo: nonclear.0052.jpg | Prob: 0.0009 | Threshold: 0.6000
2025-02-22 16:06:44 - Arquivo: nonclear.0053.jpg | Prob: 0.5152 | Threshold: 0.6000
2025-02-22 16:07:08 - Arquivo: nonclear.0054.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:07:55 - Arquivo: nonclear.0055.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:08:22 - Arquivo: nonclear.0056.jpg | Prob: 0.2804 | Threshold: 0.6000
2025-02-22 16:09:16 - Arquivo: nonclear.0057.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 16:09:43 - Arquivo: nonclear.0058.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:10:15 - Arquivo: nonclear.0059.jpg | Prob: 0.0023 | Threshold: 0.6000
2025-02-22 16:10:54 - Arquivo: nonclear.0060.jpg | Prob: 0.5950 | Threshold: 0.6000
2025-02-22 16:11:20 - Arquivo: nonclear.0061.jpg | Prob: 0.2433 | Threshold: 0.6000
2025-02-22 16:11:44 - Arquivo: nonclear.0062.jpg | Prob: 0.0014 | Threshold: 0.6000
2025-02-22 16:12:10 - Arquivo: nonclear.0063.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-22 16:12:30 - Arquivo: nonclear.0064.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:13:02 - Arquivo: nonclear.0065.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:13:30 - Arquivo: nonclear.0066.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:13:54 - Arquivo: nonclear.0067.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:14:17 - Arquivo: nonclear.0068.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:14:42 - Arquivo: nonclear.0069.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:15:05 - Arquivo: nonclear.0070.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:15:28 - Arquivo: nonclear.0071.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:15:50 - Arquivo: nonclear.0072.jpg | Prob: 0.0028 | Threshold: 0.6000
2025-02-22 16:16:20 - Arquivo: nonclear.0073.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:17:11 - Arquivo: nonclear.0074.jpg | Prob: 0.0043 | Threshold: 0.6000
2025-02-22 16:17:31 - Arquivo: nonclear.0075.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 16:18:18 - Arquivo: nonclear.0076.jpg | Prob: 0.0360 | Threshold: 0.6000
2025-02-22 16:18:53 - Arquivo: nonclear.0077.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:19:26 - Arquivo: nonclear.0078.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:19:50 - Arquivo: nonclear.0079.jpg | Prob: 0.0005 | Threshold: 0.6000
2025-02-22 16:20:31 - Arquivo: nonclear.0080.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 16:21:00 - Arquivo: nonclear.0081.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:21:24 - Arquivo: nonclear.0082.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:21:48 - Arquivo: nonclear.0083.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:22:09 - Arquivo: nonclear.0084.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:22:29 - Arquivo: nonclear.0085.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:22:53 - Arquivo: nonclear.0086.jpg | Prob: 0.4981 | Threshold: 0.6000
2025-02-22 16:23:15 - Arquivo: nonclear.0087.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 16:23:50 - Arquivo: nonclear.0088.jpg | Prob: 0.0113 | Threshold: 0.6000
2025-02-22 16:24:15 - Arquivo: nonclear.0089.jpg | Prob: 0.9996 | Threshold: 0.6000
2025-02-22 16:24:51 - Arquivo: nonclear.0090.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:25:10 - Arquivo: nonclear.0091.jpg | Prob: 0.9993 | Threshold: 0.6000
2025-02-22 16:25:36 - Arquivo: nonclear.0092.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:25:57 - Arquivo: nonclear.0093.jpg | Prob: 0.9997 | Threshold: 0.6000
2025-02-22 16:26:18 - Arquivo: nonclear.0094.jpg | Prob: 0.0555 | Threshold: 0.6000
2025-02-22 16:26:46 - Arquivo: nonclear.0095.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:27:10 - Arquivo: nonclear.0096.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:27:32 - Arquivo: nonclear.0097.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:27:56 - Arquivo: nonclear.0098.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:28:19 - Arquivo: nonclear.0099.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:28:42 - Arquivo: nonclear.0100.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:29:07 - Arquivo: nonclear.0101.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:29:31 - Arquivo: nonclear.0102.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:29:56 - Arquivo: nonclear.0103.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:30:27 - Arquivo: nonclear.0104.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:30:55 - Arquivo: nonclear.0105.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:31:28 - Arquivo: nonclear.0106.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:31:58 - Arquivo: nonclear.0107.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:32:24 - Arquivo: nonclear.0108.jpg | Prob: 0.0018 | Threshold: 0.6000
2025-02-22 16:32:48 - Arquivo: nonclear.0109.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:33:14 - Arquivo: nonclear.0110.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:33:37 - Arquivo: nonclear.0111.jpg | Prob: 0.0096 | Threshold: 0.6000
2025-02-22 16:34:11 - Arquivo: nonclear.0112.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:34:32 - Arquivo: nonclear.0113.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 16:34:53 - Arquivo: nonclear.0114.jpg | Prob: 0.0019 | Threshold: 0.6000
2025-02-22 16:35:31 - Arquivo: nonclear.0115.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:35:57 - Arquivo: nonclear.0116.jpg | Prob: 0.6205 | Threshold: 0.6000
2025-02-22 16:36:36 - Arquivo: nonclear.0117.jpg | Prob: 0.1573 | Threshold: 0.6000
2025-02-22 16:36:56 - Arquivo: nonclear.0118.jpg | Prob: 0.9850 | Threshold: 0.6000
2025-02-22 16:37:15 - Arquivo: nonclear.0119.jpg | Prob: 0.3608 | Threshold: 0.6000
2025-02-22 16:37:35 - Arquivo: nonclear.0120.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-22 16:37:58 - Arquivo: nonclear.0121.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:38:31 - Arquivo: nonclear.0122.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-22 16:38:55 - Arquivo: nonclear.0123.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:39:17 - Arquivo: nonclear.0124.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:39:42 - Arquivo: nonclear.0125.jpg | Prob: 0.9932 | Threshold: 0.6000
2025-02-22 16:40:10 - Arquivo: nonclear.0126.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 16:40:33 - Arquivo: nonclear.0127.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:41:23 - Arquivo: nonclear.0128.jpg | Prob: 0.0022 | Threshold: 0.6000
2025-02-22 16:41:49 - Arquivo: nonclear.0129.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 16:42:22 - Arquivo: nonclear.0130.jpg | Prob: 0.0551 | Threshold: 0.6000
2025-02-22 16:42:45 - Arquivo: nonclear.0131.jpg | Prob: 0.0148 | Threshold: 0.6000
2025-02-22 16:43:10 - Arquivo: nonclear.0132.jpg | Prob: 0.0035 | Threshold: 0.6000
2025-02-22 16:43:46 - Arquivo: nonclear.0133.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 16:44:10 - Arquivo: nonclear.0134.jpg | Prob: 0.0189 | Threshold: 0.6000
2025-02-22 16:44:33 - Arquivo: nonclear.0135.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:45:22 - Arquivo: nonclear.0136.jpg | Prob: 0.1423 | Threshold: 0.6000
2025-02-22 16:45:56 - Arquivo: nonclear.0137.jpg | Prob: 0.0751 | Threshold: 0.6000
2025-02-22 16:46:26 - Arquivo: nonclear.0138.jpg | Prob: 0.0246 | Threshold: 0.6000
2025-02-22 16:46:47 - Arquivo: nonclear.0139.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 16:47:12 - Arquivo: nonclear.0140.jpg | Prob: 0.2379 | Threshold: 0.6000
2025-02-22 16:47:32 - Arquivo: nonclear.0141.jpg | Prob: 0.4677 | Threshold: 0.6000
2025-02-22 16:48:09 - Arquivo: nonclear.0142.jpg | Prob: 0.0383 | Threshold: 0.6000
2025-02-22 16:48:45 - Arquivo: nonclear.0143.jpg | Prob: 0.0031 | Threshold: 0.6000
2025-02-22 16:49:10 - Arquivo: nonclear.0144.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-22 16:49:29 - Arquivo: nonclear.0145.jpg | Prob: 0.3311 | Threshold: 0.6000
2025-02-22 16:49:59 - Arquivo: nonclear.0146.jpg | Prob: 0.0277 | Threshold: 0.6000
2025-02-22 16:50:19 - Arquivo: nonclear.0147.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:50:42 - Arquivo: nonclear.0148.jpg | Prob: 0.4153 | Threshold: 0.6000
2025-02-22 16:51:01 - Arquivo: nonclear.0149.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:51:21 - Arquivo: nonclear.0150.jpg | Prob: 0.0002 | Threshold: 0.6000
2025-02-22 16:51:42 - Arquivo: nonclear.0151.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:52:16 - Arquivo: nonclear.0152.jpg | Prob: 0.0012 | Threshold: 0.6000
2025-02-22 16:52:37 - Arquivo: nonclear.0153.jpg | Prob: 0.0361 | Threshold: 0.6000
2025-02-22 16:53:00 - Arquivo: nonclear.0154.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-22 16:53:20 - Arquivo: nonclear.0155.jpg | Prob: 0.9901 | Threshold: 0.6000
2025-02-22 16:53:39 - Arquivo: nonclear.0156.jpg | Prob: 0.0009 | Threshold: 0.6000
2025-02-22 16:53:58 - Arquivo: nonclear.0157.jpg | Prob: 0.9991 | Threshold: 0.6000
2025-02-22 16:54:23 - Arquivo: nonclear.0158.jpg | Prob: 0.0582 | Threshold: 0.6000
2025-02-22 16:54:48 - Arquivo: nonclear.0159.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:55:15 - Arquivo: nonclear.0160.jpg | Prob: 0.9934 | Threshold: 0.6000
2025-02-22 16:55:46 - Arquivo: nonclear.0161.jpg | Prob: 0.9999 | Threshold: 0.6000
2025-02-22 16:56:06 - Arquivo: nonclear.0162.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:56:56 - Arquivo: nonclear.0163.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:57:37 - Arquivo: nonclear.0164.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:58:13 - Arquivo: nonclear.0165.jpg | Prob: 0.0282 | Threshold: 0.6000
2025-02-22 16:58:39 - Arquivo: nonclear.0166.jpg | Prob: 1.0000 | Threshold: 0.6000
2025-02-22 16:58:59 - Arquivo: nonclear.0167.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:59:34 - Arquivo: nonclear.0168.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 16:59:53 - Arquivo: nonclear.0169.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:00:30 - Arquivo: nonclear.0170.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:00:51 - Arquivo: nonclear.0171.jpg | Prob: 0.0209 | Threshold: 0.6000
2025-02-22 17:01:12 - Arquivo: nonclear.0172.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:01:36 - Arquivo: nonclear.0173.jpg | Prob: 0.0064 | Threshold: 0.6000
2025-02-22 17:01:56 - Arquivo: nonclear.0174.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:02:17 - Arquivo: nonclear.0175.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:02:47 - Arquivo: nonclear.0176.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:03:08 - Arquivo: nonclear.0177.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:03:32 - Arquivo: nonclear.0178.jpg | Prob: 0.0167 | Threshold: 0.6000
2025-02-22 17:03:53 - Arquivo: nonclear.0179.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-22 17:04:17 - Arquivo: nonclear.0180.jpg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 17:04:42 - Arquivo: nonclear.0181.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:05:00 - Arquivo: nonclear.0182.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:05:27 - Arquivo: nonclear.0183.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:05:57 - Arquivo: nonclear.0184.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:06:26 - Arquivo: nonclear.0185.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:06:57 - Arquivo: nonclear.0186.jpg | Prob: 0.9992 | Threshold: 0.6000
2025-02-22 17:07:17 - Arquivo: nonclear.0187.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:07:46 - Arquivo: nonclear.0188.jpg | Prob: 0.0020 | Threshold: 0.6000
2025-02-22 17:08:07 - Arquivo: nonclear.0189.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:08:33 - Arquivo: nonclear.0190.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:08:56 - Arquivo: nonclear.0191.jpg | Prob: 0.0003 | Threshold: 0.6000
2025-02-22 17:09:20 - Arquivo: nonclear.0192.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:09:46 - Arquivo: nonclear.0193.jpg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:10:06 - Arquivo: nonclear.0194.jpg | Prob: 0.0011 | Threshold: 0.6000
2025-02-22 17:10:31 - Arquivo: nonclear.0195.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:11:06 - Arquivo: nonclear.0196.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:11:28 - Arquivo: nonclear.0197.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:11:49 - Arquivo: nonclear.0198.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:12:35 - Arquivo: nonclear.0199.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:13:01 - Arquivo: nonclear.0200.jpeg | Prob: 0.9561 | Threshold: 0.6000
2025-02-22 17:13:21 - Arquivo: nonclear.0201.jpeg | Prob: 0.8977 | Threshold: 0.6000
2025-02-22 17:13:47 - Arquivo: nonclear.0202.jpeg | Prob: 0.0014 | Threshold: 0.6000
2025-02-22 17:14:10 - Arquivo: nonclear.0203.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:14:50 - Arquivo: nonclear.0204.jpeg | Prob: 0.0018 | Threshold: 0.6000
2025-02-22 17:15:43 - Arquivo: nonclear.0205.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:16:03 - Arquivo: nonclear.0206.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:16:36 - Arquivo: nonclear.0207.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:16:56 - Arquivo: nonclear.0208.jpeg | Prob: 0.0001 | Threshold: 0.6000
2025-02-22 17:17:18 - Arquivo: nonclear.0209.jpeg | Prob: 0.0000 | Threshold: 0.6000
2025-02-22 17:17:39 - Arquivo: nonclear.0210.jpeg | Prob: 0.0018 | Threshold: 0.6000
2025-02-22 17:18:02 - Arquivo: nonclear.0211.jpeg | Prob: 0.0187 | Threshold: 0.6000
